,comment_text,hf
8140,"Beim Durchlesen des »Gutachtens« zur Diffamierung der #AfD wird klar, warum der #Verfassungsschutz dieses Machwerk nicht selbst veröffentlicht hat, sondern es ausgesuchten Journalisten überließ, daraus etwas zu machen… #Gefaelligkeitsgutachten https://t.co/KtBME9fIRL https://t.co/5qvz9d7f6k",0
8141,++ Stigmatisierende Wirkung als #Prüffall: Ex-Verfassungsrichter aus NRW kritisiert #Verfassungsschutz wegen Umgang mit der #AfD! ++  Amt solle seine Arbeit machen - und keine Politik!  ➡️ https://t.co/AG0XrnB89q https://t.co/u4xbusEM9M,0
8142,"Die #AfD hat der Präsidentin der Israelitischen Kultusgemeinde München und Oberbayern, Charlotte Knobloch, vorgeworfen, das Gedenken an die Opfer der Nationalsozialisten politisch zu mißbrauchen.  https://t.co/wAnu3op6qK",0
8143,"Erneut ist ein Begriff zum „#UnwortdesJahres gekürt worden, der sich vor allem dadurch auszeichnet, nicht in das Weltbild einer linksliberalen Jury aus selbsternannten Experten zu passen. Ein Kommentar von Boris T. Kaiser.  https://t.co/ZNZVsEnXXb",0
8144,"Brutale Ehrlichkeit in Wien: Mordserie an Frauen als Folge der Migrationskrise festgestellt. Extreme Frauenfeindlichkeit, Antisemitismus und radikaler Islamismus wurden mit 'Flüchtlingen' importiert.  https://t.co/9DZ8apeAAS",1
8145,"+++Benachteiligung der #AfD-Fraktion eines demokratischen Diskurses unwürdig!+++  Ob #Maischberger, #AnneWill, #Hartaberfair oder #Illner – ganz offen schneidet man die größte Oppositionspartei, die im Auftrag von rund 6 Mio. Wählern im #Bundestag sitzt.  ➡️ https://t.co/J7d2Y4JLyU https://t.co/h85t9WkIMv",0
8146,"++Asylgesetze: Dänemark geht mit gutem Beispiel voran++  Ausländer, die wegen Straftaten oder abgelehnter Anträge 🇩🇰 verlassen müssen, werden künftig auf einer Insel untergebracht. Auch eine Obergrenze für Familienzusammenführungen wurde festgesetzt!  #AfD  ➡️https://t.co/gO5FSdAH0L https://t.co/1JyAeu27fu",0
8147,"Man wundert sich, wie viel Aufruhr es verursacht, wenn souveräne Staaten die Unterzeichnung einer 'rechtlich unverbindlichen' Absichtserklärung verweigern. Wenn der Pakt doch so harmlos ist und keinen Staat zu irgendetwas zwingt, warum dann das Geschrei? #Migrationspaktstoppen",0
8148,"Als in Indien eine Studentin nach einer brutalen Gruppenvergewaltigung starb, berichteten Medien rund um den Globus und die Inder forderten erbost eine Verschärfung des Strafrechts.  Hier führt das regionale Ereignis nur zur reflexhaften Verteidigung der Tätergruppe. #Freiburg",0
8149,Die Verrohung in unserem Land durch diesen Abschaum ist nicht mehr auszuhalten!   #Hessen #AfD #LtwHessen #LtwHe #LtwHe18 #Hessenwahl #Freiburg  https://t.co/K7JCfTsKLU,0
8150,"@VenomStrike3 @ITUADE @Dieter_Stein @AfD Meinen Sie wirklich, die stolzen jungen Männer die jetzt zu uns kommen haben Interesse an diesen harten Jobs? Es gibt doch längst negative Erfahrungen mit Versuchen, Lehrstellen selbst im Handwerk zu vermitteln.",0
8151,@Mr_Bellvedaehr @AfD_HD Sie meinten wahrscheinlich '45? Sonst macht Ihre Beleidigung keinen Sinn und Sie machen die AfD unfreiwillig zu Widerstandskämpfern.,0
8152,"PI: Jetzt flüchten sogar die Venezolaner nach Europa Deutschland 2019: Mehr Zuwanderung – mehr Nebenwirkungen: Von EUGEN PRINZ | Die Human-Golfstrompumpe namens Zuwanderung, die Menschenmassen aus aller Herren Länder nach Süd- und Mitteleuropa schaufelt,… https://t.co/UdbbBdKtgK",1
8153,"Contra-Mag.:Salvini kündigt Budgetkürzungen für Migrationsverbände an: Die Finanzierung der linken NGOs in Italien geht zu Ende, nachdem der italienische Innenminister Matteo Salvini angekündigt hat, dass eine Reihe von Haushaltskürzungen für… https://t.co/GcLZ9wF6c4",0
8154,"MMNews: Weidel bekräftigt Kritik an Klimawandel-Theorie: AfD-Fraktionschefin Alice Weidel hat ihre Zweifel am menschengemachten Klimawandel bekräftigt. 'Ich streite nicht ab, dass sich die Erde erwärmt, aber ich glaube nicht, dass der menschliche… https://t.co/S3MtyBLBXt",0
8155,"Contra-Mag.:Österreich schließt Saudi-Kulturzentrum: Die österreichische Regierung will ein saudi-arabisches Kulturzentrum schließen. Grund sind Menschenrechtsverletzungen. Von Redaktion Die österreichische Regierung hat Pläne angekündigt, ein von… https://t.co/noJvMrUoq3",0
8156,ef:'Korruption der Herrscher in Afrika: Der Griff in die Staatskasse: Korruption der Herrscher in Afrika: Der Griff in die Staatskasse https://t.co/tMmNbxFaia ',0
8157,"MMNews: Neues Fake News Feuer: Italien will Migranten-Rettung bestrafen: Die deutschen Medien verdrehen ein Dekret aus Italien, welches privaten 'Rettungsschiffen' das Anlaufen italienischer Gewässer verbietet. Read more... https://t.co/I4MaUpT1pv",0
8158,"Unzensuriert:Demonstration für die Familie aus Vater, Mutter, Kindern am 15. Juni in Wien: Marsch für die Familie Foto: z.V.g. Bereits zum achten Mal findet am kommenden Samstag, 15. Juni, der Wiener Marsch für die Familie statt. Er wird vom christlichen… https://t.co/XDAuwYb7Ay",0
8159,DWN: „Peking wird sich dem Druck des Weißen Hauses nicht beugen“: Im Gespräch mit den Deutschen Wirtschaftsnachrichten analysiert der Energie-Experte Demostenes Floros die wirtschaftlichen und geopolitischen Hintergründe der Iran- und der Libyenkrise. https://t.co/Ah4FcNHE1w,0
8160,"DWN: Banken: Neue EU-Richtlinie wird Zahl der Online-Zahlungen spürbar verringern: Europas Banken sind nach eigenen Angaben nicht in der Lage, die neue EU-Richtlinie zu Online-Zahlungen bis September umzusetzen. Es drohen erhebliche Unterbrechungen. https://t.co/efrkshtksD",0
8161,"JF: Die SPD hat ihre Chance verspielt: 2010 hatte die SPD die Chance, den Ratschlägen Thilo Sarrazins zu folgen und einen einwanderungskritischeren Kurs einzuschlagen. Die jetzigen Wortmeldungen von Sigmar Gabriel und Thomas Oppermann wirken… https://t.co/OquUA1txJB",0
8162,DWN: Europas Banken kommen mit Abbau fauler Kredite langsam voran: Der Anteil ausfallgefährdeter Kredite in den Bilanzen europäischer Banken sank zwischen 2017 und 2018 spürbar. In einigen Ländern existieren aber noch immer hohe Risiken. https://t.co/BX8BzwpUtW,0
8163,Unzensuriert:Kunstprojekt mit Bäumen verhindert Europacupspiel im Wörthersee Stadion: Wörthersee Stadion Foto: Steindy / Wikimedia (CC BY-SA 2.0) Man stelle sich Folgendes einmal vor: Der Wiener Traditionsverein Rapid schafft die Teilnahme am Europacup… https://t.co/qetAH5Nzn0,0
8164,"Tichy:Ende einer Kanzlerschaft: Merkel ist nur noch ein Symbol ihrer selbst: Die Abdankung eines japanischen Kaisers scheint kinderleicht gegen die Beendigung der Kanzlerschaft Merkels. Symbolisiert der Tenno die Einheit Japans, so symbolisiert die… https://t.co/CmgIrjgnhR",0
8165,ef:'Öko-Totalitarismus: Auf dem Weg zum grünen Ermächtigungsgesetz?: Öko-Totalitarismus: Auf dem Weg zum grünen Ermächtigungsgesetz? https://t.co/VitVfAiUtk ',1
8166,ef:'Perle des Tages Folge 116: Es ist eine globale Propaganda-Anstrengung: Perle des Tages Folge 116: Es ist eine globale Propaganda-Anstrengung https://t.co/90iqhewFPt ',0
8167,DWN: Schock für deutsche Hersteller: Autoabsatz in China bricht stark ein: Der Autoabsatz im weltweit wichtigsten Wachstumsmarkt ist im Mai deutlich eingebrochen. Die deutschen Autobauer stehen vor ernsten Problemen. https://t.co/RgqxNmM0P5,0
8168,"MMNews: Lafontaine für SED: Der ehemalige Vorsitzende der SPD und spätere Mitbegründer der Linkspartei, Oskar Lafontaine, hält laut eines Medienberichtes eine Fusion beider Parteien für notwendig und vertritt diese Position in internen Gesprächen bereits… https://t.co/pBb4pAIguJ",0
8169,"Unzensuriert:Rote Abzocke: Poker-Millionär zapft in SPÖ-Gemeinde Wiener Wasser ab: Brunnsee in den Wildalpen Foto: Uoaei1 / Wikimedia CC BY-SA 4.0 Heute Mittwoch, 12. Juni, wird die FPÖ im Parlament einen Wasserschutz-Antrag einbringen. Dadurch soll die… https://t.co/Omsrv50Puk",0
8170,"Compact: Klöckner von Notre Dame schlägt 13 bei Nestlés Glyphosat-Lisel – Elmis moinbrifn vom 12. Juni: Unser Kolumnist Elmar Hörig macht sich gut als Klöckner von Notre Dame und liest der Julia die Leviten, hilft beim Molotow-Löschen nach… https://t.co/HBJFC8RERf",0
8171,"JF: Sarrazin rät SPD: Mehr Dänemark wagen: Der frühere Berliner Finanzsenator Thilo Sarrazin (SPD) hat seiner Partei geraten, sich in der Asyl- und Einwanderungspolitik an den dänischen Sozialdemokraten zu orientieren. Die SPD in Deutschland sehe auch… https://t.co/IlTwQTeVCk",0
8172,Tichy:Armin Laschet: „Er kann wirklich nichts dafür …“: Er kann wirklich nichts dafür … ist die Überschrift eines fast ganzseitigen „PR-Artikels“ in der Frankfurter Allgemeinen Sonntagszeitung „zu Gunsten“ des nordrhein-westfälischen… https://t.co/i7uO941405,0
8173,"DWN: Ifo-Institut: Einwohnerzahl Ostdeutschlands sinkt auf Stand von 1905: Die Einwohnerzahl Ostdeutschlands ist auf den tiefsten Stand seit vielen Jahrzehnten gesunken, berichtet das Ifo-Institut. https://t.co/jvNzyhds8C",0
8174,"Tichy:In Brandenburg führt demoskopisch die AfD: Wie seit längerem angenommen zeichnet sich für die Landtagswahl in Brandenburg die AfD mit demoskopisch 21 Prozent als stärkste Partei ab. Käme die SPD auf die gemessenen 18 Prozent, würde sie gegenüber… https://t.co/Pw1kOIOWTF",0
8175,ef:'Alternative Nachrichten Folge 264: Grillfest. Volksherrschaft. Abspaltung. Internetzensur. Mieterhöhung. Gold.: Alternative Nachrichten Folge 264: Grillfest. Volksherrschaft. Abspaltung. Internetzensur. Mieterhöhung. Gold. https://t.co/x8vnLN9kkk ',0
8176,ef:'Ein Märchen: Der bewegte Himmel: Ein Märchen: Der bewegte Himmel https://t.co/mCmKjZJI5N ',0
8177,"Contra-Mag.:Brandenburg: AfD stärkste Kraft – Grüne im Plus: In Brandenburg wird der Landtag bald gewählt. Gewinner werden die AfD und die Grünen sein. Von Redaktion In nur drei Monaten, nach der Sommerpause, wird in Brandenburg ein neuer Landtag… https://t.co/5WOfiTTLIy",0
8178,Contra-Mag.:Schuldenstreit: Italien im Konflikt mit der EU: Verursacht Italien die nächste Eurokrise? Der Streit zwischen Rom und Brüssel wegen der Staatsverschuldung verschärft sich. Von Redaktion Die Europäische Union ist der förmlichen Einleitung… https://t.co/nusAuo1FVn,0
8179,"Tichy:Politpegel: Grüne 26, Union 24: Werfen Sie bitte einen Blick auf die Ergebnisse der berühmten Sonntagsfrage zur Bundestagswahl nach einer aktuellen Umfrage von INSA für BILD: Ich bin damit einverstanden, dass mir Inhalte von Twitter angezeigt… https://t.co/l3sgeGPmBJ",0
8180,"Contra-Mag.:Washingtons Sucht nach Krieg durchbrechen: Washington ist in einem ständigen Zustand des Kriegsrausches. Die Frage, wie man mit den globalen Herausforderungen umgehen soll, scheint immer mit der gleichen Antwort beantwortet zu werden:… https://t.co/fDdGRlBYIa",0
8181,ef:'Grausiger demographischer Schock laut „Zeit Online“: Deutschland hat nur noch zwei Einwohner: Grausiger demographischer Schock laut „Zeit Online“: Deutschland hat nur noch zwei Einwohner https://t.co/ndJCIRdjxK ',0
8182,"MMNews: Brandenburg: AfD stärkste Kraft, rot-rot am Ende: Mainstream-Propaganda für Blockparteien nutzlos? In Brandenburg liegt die AfD erstmals vorn. Das geht aus dem aktuellen BrandenburgTrend von infratest dimap im Auftrag des rbb hervor. Aber auch… https://t.co/btmYpJOmWj",0
8183,"Contra-Mag.:Lawrow: USA und Russland müssen Atomkrieg vermeiden: Moskau hat Vorschläge zu sämtlichen strategischen Stabilitätsfragen eingereicht, aber bisher noch keine Antwort erhalten, sagt der russische Top-Diplomat. Lawrow fordert die USA zur Antwort… https://t.co/cAv4hpkj1t",0
8184,ef:'Äußerung von Horst Seehofer zum Umgang mit Gesetzesvorlagen: Ein nicht komplizierter Absatz des Einkommensteuergesetzes: Äußerung von Horst Seehofer zum Umgang mit Gesetzesvorlagen: Ein nicht komplizierter Absatz des Einkommensteuergesetzes https://t.co/F2uietkdsl ',0
8185,"PAZ:Ein starkes Stück: Überheblichkeit und Doppelmoral: »Deutsche Politiker reden über Österreich, als wäre Wien Magdeburg oder Hannover« https://t.co/tRaAH0SuJV",0
8186,PAZ:Neuwahlen voraus: Es geht nicht mehr: Insider geben der Groko nur noch Monate https://t.co/AmG1fs6VPX,0
8187,Unzensuriert:Dank Antrag der FPÖ: Sicherheitsschule in Wiener Neustadt gerettet!: Bundesheer Foto: https://t.co/r3yojKRBAK Am heutigen Tage fasste der Nationalrat im Rahmen der Plenarsitzung den Beschluss über die Instandhaltung der Bundeshandelsakademie… https://t.co/QImPCJhoaG,0
8188,"Tichy:Schäfer aus Eifel klagt an: Schafe nachts auf Wiese grausam geschächtet: „Sie sind bestialisch getötet worden“ und „Wer schächtet nachts meine Tiere?“, fragt ein verzweifelter 62-Jähriger Schäfer aus der Eifel, dem in der Nacht auf der Wiese mehr… https://t.co/0ESg0nZ6YL",0
8189,"MMNews: Ramelow, Günther: AfD Bedrohung für Deutschland: Die Ministerpräsidenten von Schleswig-Holstein und Thüringen warnen in einem gemeinsamen Interview vor einem weiteren Erstarken der Rechtspopulisten. Read more... https://t.co/dUQ0jK2YSM",0
8190,MMNews: Italien: 50.000 Euro Strafe für Schlepper-Schiffe: Die Regierung in Rom will privaten 'Rettungsschiffen' das Anlaufen italienischer Gewässer verbieten. Bei Zuwiderhandlung drohen Kapitänen oder Betreibern bis zu 50.000 Euro Geldstrafe. Read more... https://t.co/xrRSryQx3s,0
8191,JF: ifo-Institut: Der Osten Deutschlands blutet aus: Auch fast 30 Jahre nach der Wiedervereinigung driften die Einwohnerzahlen in den alten und den neuen Bundesländern weiter auseinander. Der Osten Deutschlands ist auf die Bevölkerungszahl des Jahres… https://t.co/lvB1C5JR43,0
8192,.@Joerg_Meuthen: ❝#Artikel13 &amp; #Uploadfilter - eine riesige #Zensurmaschine!❞  Unser #AfD-Bundessprecher und Spitzenkandidat zur #Europawahl wird im #Europaparlament gegen diese Zensurversuche stimmen!  #Artikel13Demo  Thematik anschaulich erklärt:  ➡ https://t.co/bTdLrSPM9x https://t.co/3jOB1Vy52Q,0
8193,Die anderen Fraktionen nennen sich in anmaßender Unterscheidung von der AfD „Die Demokratischen“. Sie offenbaren aber durch nichts klarer als  durch diese Beleidigung Millionen deutscher Wahlbürger ihre eigene Unwilligkeit zur Demokratie.  https://t.co/YgeApmfGts,0
8194,"Afrikas Bevölkerung wird sich bis 2050 verdoppeln. Reicht das, um an eine Invasion aus dem Süden zu glauben?! Was helfen könnte, ist endlich Geburtenkontrolle zu fördern! Dafür bräuchten wir Experten, die können sich dann nennen, wie sie wollen! #afd https://t.co/szilUy4dmJ",1
8195,"Alle reinlassen wollen, aber selbst die Haustür abschließen. Das 'Klima retten' wollen, aber das als Vielfliegerin. Von Demokratie reden, aber EU und Zensur abfeiern. Andere sollen Sprache gendern, aber selbst ganz normal twittern. So tickt diese Doppelmoral.",0
8196,"@VenomStrike3 @ITUADE @Dieter_Stein @AfD Abgesehen vom schleichenden Verlust der nationalen Identität und Kultur haben wir mit vielen Einwanderergruppen auch kaum Probleme. Es gibt aber ein spezifisches Problem mit Einwanderung aus islamischen Ländern, siehe Sarrazins Buch. Viele Muslime wollen sich gar nicht ändern.",1
8197,"Die Aktion '#UnwortdesJahres' wird zunehmend zu einem politischen Steuerungsinstrument zur Unterdrückung unliebsamer Meinungen.👎 Wehren wir uns! Schlagen wir '#Hetze(-r/in)', '#Hetzjagd' und #Zusammenrottung' als Unwörter vor!   ℹ️ https://t.co/U3F0UKVIPU   https://t.co/aWj3C7lovO",0
8198,Der Launch-Trailer zu Red Dead Redemption 2 feiert morgen um 16 Uhr seine Premiere.    Bestelle jetzt eine digitale Version vor und lade sie ab Freitag um 0:00 Uhr vorab herunter: https://t.co/8nKSFKFF1x https://t.co/qWqdPe8rM3,0
8199,"Zwangsheirat und Vergewaltigung - diese Unkultur fördern Linksverblendete und Multi-Kulti-Klatscher in Deutschland, inszenieren andererseits aber die übertriebene #metoo-Kampagne. Was für linke Heuchelei! #AfD #Poggenburg    https://t.co/HxLyWTPCRR",1
8200,Machetenähnliche Waffe schwingender Vergewaltiger: Elfeinhalb Jahre Haft seien laut Gericht ungerecht. Hat da mal wieder jemand mehr Empathie für den Täter als Mitgefühl für das Opfer? Bin fassungslos. #AfD #Camperin #Bonn https://t.co/2MhBdAsTBX,0
8201,"Unzensuriert:Gesundheitswesen: Südtiroler Volkspartei sägt am ethnischen Proporz: Krankenhauszimmer Foto: Fotos GOVBA / flickr (CC BY 2.0) Auf Vorschlag der SVP wurde in Bozen beschlossen, ein weiteres Mal den mühsam errungenen Volksgruppenausgleich… https://t.co/uyouStTXUY",0
8202,Compact: Volksbegehren: Gegen die Zwangsfinanzierung öffentlich-rechtlicher Medien durch freie Bürger: Am 06. Juni 2019 fand im Bürger- und Medienzentrum des Landtags von Baden-Württemberg eine Pressekonferenz zum vom Landtagsabgeordneten Stefan Räpple… https://t.co/fq20vFYC0v,0
8203,Contra-Mag.:Putins Italienbesuch: Beziehungen verbessern: Russlands Präsident Wladimir Putin will im Juli Italien besuchen. Die bilaterale Kooperation soll verstärkt werden. Von Redaktion Der russische Präsident Wladimir Putin wird im Juli Italien… https://t.co/P5xsYQY6Sn,0
8204,Contra-Mag.:Trump verschiebt Soldaten von Deutschland nach Polen: Insgesamt 1.000 US-Soldaten sollen von Deutschland aus nach Polen verlegt werden. Dies kündigte US-Präsident Donald Trump an. Warschau bezahlt das. Auch eine F-35 wurde ausgeliefert. Von… https://t.co/3vYbZHMHbq,0
8205,"ef:'Daniel Cohn-Bendit fordert die Rückkehr der SED: Kein schwarzer Humor, sondern grüne Realpolitik: Daniel Cohn-Bendit fordert die Rückkehr der SED: Kein schwarzer Humor, sondern grüne Realpolitik https://t.co/bYoGuiT4vi '",0
8206,Contra-Mag.:Unions-Minderheitsregierung im Anmarsch?: Bei den Landtagswahlen im Herbst werden CDU und SPD massiv verlieren. Die Sozialdemokraten könnten die GroKo verlassen und die Union alleine zu Ende regieren. Von Michael Steiner In drei östlichen… https://t.co/hOq9rPYXHd,0
8207,PAZ:Dem Euro droht eine Parallelwährung: Warum ein EU-Defizitverfahren gegen Italien trotz Empfehlung der EU-Kommission unwahrscheinlich ist https://t.co/9yrmRmW9x4,0
8208,"Unzensuriert:Nationalrat stimmt für Schließung von König-Abdullah-Zentrum: ÖVP dagegen: SAudiA Foto: Anashir / Wikimedia (CC BY-SA 3.0) Nur wenige Tage nachdem das Regime Saudi-Arabiens bekanntgab, einen ihrer Kritiker, den sie mit gerade einmal 13… https://t.co/zntlhZF0e7",0
8209,"Sezession:Lauren Southerns Fall und #VoxAdpocalpyse: Lauren Southerns neuer Film „Borderless“ wird vermutlich auch ihr letzter sein. Kaum war der lang erwartete Film, der ihr Opus magnum werden sollte, auf Youtube und anderen Kanälen veröffentlicht… https://t.co/ZBhy4p7o7K",0
8210,"Tichy:Ferienvermietung treibt nicht die Immobilienpreise hoch: Kike Sarasola gilt in der Branche als „bizarr“. Der ehemalige spanische Olympia-Reiter ist nicht nur ein Pferde-Narr, weswegen der Tierkopf auch im Logo seiner Hotelkette Room Mate verewigt… https://t.co/Wxbgs1J3ox",0
8211,"PI: Im Westen nichts Neues? Patrioten sind das Salz der Erde im Westen: Von ACHILL PATRAS | Die Stimmen mehren sich, „den Westen“ aufzugeben. Das schockierende Abschneiden der Grünen bei der EU-Wahl hat nicht nur Europa gespalten und in unseren… https://t.co/7AjFvTsfd4",0
8212,Tichy:Strache-Video: Damit wurde eine Wahl massiv beeinflusst: Mit der Produktion und Veröffentlichung des Strache-Videos haben die Drahtzieher bewusst das Ergebnis einer Wahl beeinflusst und damit massiv in die österreichische Demokratie eingegriffen.… https://t.co/tgFoiqwuBC,0
8213,ef:'Webseite der ARD-Nachrichtensendung über Touristen und Heuschrecken: Die Plagen der „Tagesschau“: Webseite der ARD-Nachrichtensendung über Touristen und Heuschrecken: Die Plagen der „Tagesschau“ https://t.co/9EBxkyQfLh ',0
8214,"Compact: Alles Gute zum 50. Geburtstag, lieber HC Strache!: Die FPÖ hat die Geburtstagsfeier abgesagt – COMPACT gratuliert trotzdem! Und gibt dem guten Mann einen guten Ratschlag aus COMPACT 6/2019 mit auf den Weg. HC Strache wird heute 50! Was hätte das… https://t.co/zUsEJQsdoL",0
8215,Contra-Mag.:Italien: Migrantenrettung wird teuer: Mittels eines Dekrets hat die italienische Regierung die Rettung von Migranten aus dem Mittelmeer unter Strafe gestellt. Hilfsorganisationen müssen dann zahlen. Von Redaktion Private Schiffe im… https://t.co/fFVoFu24Ee,0
8216,"MMNews: Wehe, wenn die Notenbanken die Kontrolle über die Zinsen verlieren: Weltweit tendieren die Zinsen gegen Null. Was können also die Notenbanken noch tun, wenn es zu einer Rezession kommt? Die Lage dürfte beunruhigend werden. Einzige Rettung: Gold.… https://t.co/njZ2S6Ze2e",0
8217,"Unzensuriert:Umfrage: AfD schon deutlich stärkste Kraft in Brandenburg vor SPD, Grünen und CDU: afd Foto: vfutscher/ flickr (CC BY-NC 2.0) Besonders gute Nachrichten für die Alternative für Deutschland (AfD) gibt es vor allem aus dem Osten der Republik.… https://t.co/BQoYhjjheh",0
8218,ef:'OECD und G20 auf der Suche nach globalen Einnahmequellen: Steuer-Erotik: OECD und G20 auf der Suche nach globalen Einnahmequellen: Steuer-Erotik https://t.co/rKSW1fkonH ',0
8219,"MMNews: Finanzminister Scholz verteidigt Mietendeckel: Bundesfinanzminister Olaf Scholz (SPD) hat Verständnis für die Pläne der rot-rot-grünen Berliner Landesregierung gezeigt, die Mieten für fünf Jahre einzufrieren. 'Man muss über solche Maßnahmen… https://t.co/L7523HRTmA",0
8220,Compact: Der Osten leuchtet: Kretschmer lädt Putin nach Sachsen ein https://t.co/rEM06f56kl,0
8221,"PI: Kasatschok, Kalinka und … BILD Was man über Ossis und Putin schreiben darf – und was nicht: Von PETER BARTELS | BILD stirbt? Alter Hut! Wer die Auflage von mehr als fünf auf weniger als eine Millionen versaubeutelt, stirbt eben. Warum aber… https://t.co/z6aXh3YMSW",0
8222,JF: Demonstranten fordern Ausrufung von deutschlandweitem Klimanotstand: Mehrere Demonstranten haben sich am Dienstag aus Protest gegen die Klimapolitik der Bundesregierung ans Kanzleramt in Berlin gekettet. Die Gruppe „Extinction Rebellion Deutschland“… https://t.co/t3aYFFbLIu,0
8223,"Unzensuriert:Nordkorea: Ermordeter Kim Jong-nam soll CIA-Informant gewesen sein: Airport Kuala Lumpur International Foto: Craig / Wikimedia (PD) Kim Jong-nam, älterer Halbbruder des nordkoreanischen Diktators Kim Jong-un soll ein CIA-Informant gewesen… https://t.co/bWbz8pK0Gp",0
8224,Unzensuriert:'Den Mann in sich töten': Plakat vor Frauenstreik in der Schweiz regt auf: Frauenstreik Foto: Comet Photo AG / wikimedia (CC BY-SA 4.0) Am 14. Juni sollte es in der Schweiz wieder zum jährlichen „Fraustreik“ kommen. Um auch dort auf die… https://t.co/N3Jnw9hrRK,0
8225,"Tichy:Der hochgebildete Herr Laschet: Immer, wenn sie auf einen besonders von sich überzeugten Zeitgenossen traf, pflegte meine Großmutter – Gott hab‘ sie selig – festzustellen: „Einbildung ist auch ‘ne Bildung!“ Hatte sie recht – und wer bin ich, die… https://t.co/P5k2e8yIKx",0
8226,ef:'Angeblich geplante Abschaffung des Solidaritätszuschlags: 30 Jahre hinter der Möhre her: Angeblich geplante Abschaffung des Solidaritätszuschlags: 30 Jahre hinter der Möhre her https://t.co/NaTYf36jVE ',0
8227,DWN: China fährt Exporte seltener Erden deutlich zurück: China fährt seine Exporte Seltener Erden deutlich zurück. Die strategisch wichtigen Rohstoffe dienen offenbar als Hebel in den Handelsverhandlungen mit den USA. https://t.co/W9s2CelTii,0
8228,DWN: Werden Kryptowährungen bald gängiges Zahlungsmittel bei Online Casinos?: Überall werden derzeit Optionen zur Zahlung mit Kryptowährungen eingeführt. Spielt auch die Token-Industrie um Online Casinos mit? https://t.co/auH4hSdk9n,0
8229,"JF: Vorerst kein Leitfaden zur Gender-Sprache an Hamburger Uni: Die Gleichstellungsbeauftragte der Universität Hamburg, Angelika Paschke-Kratzin, ist mit ihrem Vorstoß nach einem Leitfaden zu gendergerechter Sprache zunächst gescheitert. Es sei… https://t.co/c7gEsad9TX",0
8230,"DWN: Trump attackiert die Federal Reserve: „Zinsen sind viel zu hoch“: US-Präsident Donald Trump drängt die US-Zentralbank Federal Reserve, die Leitzinsen zu senken. https://t.co/vIhNgnmbEI",0
8231,MMNews: Kommt eine neue SED?: Daniel Cohn-Bendit fordert eine Fusion von SPD und Linkspartei – und glaubt an einen grünen Kanzler. Kann das die Genossen retten? Read more... https://t.co/K4usk6stpF,0
8232,ef:'Perle des Tages Folge 115: Editorial: Perle des Tages Folge 115: Editorial https://t.co/OcAtQfR0X8 ',0
8233,"MMNews: IS droht Bayern: Im Internet ist ein Drohschreiben des Islamischen Staates aufgetaucht, in dem Bayern aber auch Deutschland Vergeltung angedroht wird. Grund: Unwürdige Asylbedingungen für Muslime. 'Mit Allahs Hilfe überschüttet der IS Bayern mit… https://t.co/5VnsxkApGp",1
8234,Zuerst: Eurorechte „Super-Fraktion“ ist erst einmal vom Tisch: Polen und Briten wollen nicht mitmachen: Brüssel. Auch die bei der jüngsten Europawahl teils recht erfolgreichen Rechtspopulisten kochen nur mit Wasser – ihre geplante… https://t.co/U3grqgc26x #International,0
8235,ef:'Migrationspaket der Bundesregierung: Der große Bluff: Migrationspaket der Bundesregierung: Der große Bluff https://t.co/tVerM9IqYV ',0
8236,"JF: Afrikaner mißbraucht neunjähriges Mädchen in Roßlau: Ein 27jähriger Afrikaner, der in Dessau-Roßlau ein neunjähriges Mädchen mißbraucht haben soll, sitzt in Untersuchungshaft. Am Montag nachmittag wurde gegen den nigrischen Staatsbürger Haftbefehl… https://t.co/eBg7JHwgtg",0
8237,DWN: Arbeitsagentur erwartet Anstieg der Kurzarbeit: Die gute Lage auf dem deutschen Arbeitsmarkt trübt sich seit einigen Monaten ein. https://t.co/QV1LP6K8mP,0
8238,"Tichy:„Klimadiktatur“ aus Umweltbundesamt: Journalismus für die große Transformation Teil II : Im ersten Teil zu diesem Artikel hatte TE Vorgänge im Umweltbundesamt recherchiert, die Anlass zur großer Besorgnis geben. In Teil I aufgezeigt werden konnte,… https://t.co/hpjfD1u97I",0
8239,Contra-Mag.:EU: Der Wunsch nach Macht und Einfluss: Die Europäische Union soll weltweit einen größeren Einfluss ausüben. So heißt es in der „Strategischen Agenda“ der Brüsseler Eurokraten. Doch dazu müssen diese über ihren eigenen Schatten springen. Von… https://t.co/KolWKfqhMT,0
8240,Contra-Mag.:Jahrestag des israelischen Angriffs auf die USS Liberty und Netanjahu der Diktator: Die Medien ignorieren sowohl die Machtübernahme des israelischen Premierministers als auch den Jahrestag eines israelischen Kriegsverbrechens gegen… https://t.co/SJsOR6wRM3,0
8241,"Contra-Mag.:US-Konzernmedien: Die USA bedrohen den Iran nicht, sie reagieren nur auf iranische Bedrohungen: US-Führer bedrohen den Iran seit Jahren, aber die US-Konzernmedien bezeichnen die Eskalationen der USA gegen den Iran hartnäckig und zu Unrecht… https://t.co/mOcgnSKnYJ",0
8242,"JF: Vatikan kritisiert „Bildungsnotstand“durch Gender-Ideologie: Der Vatikan hat eine kritische Stellungnahme zur Gender-Ideologie veröffentlicht. Unter dem Titel „Als Mann und Frau schuf er sie“ soll laut des Herausgebers, der katholischen… https://t.co/GsQXHrInDX",0
