,comment_text,hf
3175,We live in a free country where everyone dresses up as they want.,0
3176,"Forget us a little bit, thank you.",0
3177,Ces propos sont stigmasant et incitent à la peur et la haine.,0
3178,I dare to say that the Republic is incompatible with all religions.,0
3179,Mi sembra che le vergogne della scuola italiana siano ben altre.,0
3180,"Gli arabi sono alcune centinaia di milioni: se fossero tutti terroristi avrebbero già distrutto l'Europa. I terroristi sono una minoranza, che spesso colpisce altri arabi: negli attentati compiuti da arabi ci sono state molte più vittime arabe che europee. Si parla molto degli attentati compiuti in Europa, ma ci sono molti più attentati in Asia e in Africa.",0
3181,"Rassurez-vous : l'islam n'est pas contagieux. En revanche, les idées fausses le sont très certainement. Il faut donc les éradiquer absolument. Pour cela, n'hésitez pas à vous ouvrir à autrui et à vous informer en visitant notre site. Votre santé ne s'en portera que mieux.",0
3182,The only traitors are the conspiracy theorists who spread this kind of misinformation.,0
3183,C'est faux je ne vous déteste pas.,0
3184,The veil is not only Islamic.,0
3185,"Smettiamo di dire loro. I criminali hanno un nome, tutti gli altri sono persone.",0
3186,One can be a Muslim and a French.,0
3187,"A reassuringly positive poll, despite the negative spin you managed to put on it.",0
3188,"Regarder autour de vous, et si vous êtes honnête vous verrez que c'est faux.",0
3189,Islam is a religion of peace whether terrorists like it or not.,0
3190,"I musulmani non odiano i cristiani. Alcune persone, fanatiche e radicalizzate vogliono annullare gli altri, è su quelli che è necessario agire.",0
3191,"Solo la jihad, che vuol dire 'guerra santa', è pericolosa. Anche i musulmani stessi sono contro la jihad.",0
3192,"Islam is a religion of love, the fundamentalism of jihad is not Islamism.",0
3193,L'islam est une religion de paix et de tolérance.,0
3194,"Fought in 2 world wars for us, provided medical care, made scientific advances, contributed to the economy massively. Need I go on?",0
3195,"Bravo, how enlightening!",0
3196,Scusi ma quanti arabi ha conosciuto lei personalmente?,0
3197,Do you think that community withdrawal is the solution to peace and living it together?,0
3198,Esistono un Islam tollerante e uno intransigente. Esattamente come per il Cristianesimo o l'Ebraismo/Giudaismo.,0
3199,"No, clearly.",0
3200,"So that will solve poverty, homelessness, division and hatred, Brexit. I did not know these were all down to Muslims! Wow!",0
3201,Ah mince ils sont tous pareils?,0
3202,"It's like saying all Italians corrupt! I suggest you read something about Ahmadiyya Islamic movement, which focuses on the benevolent messages of peace, universal brotherhood and submission to the will of God. In 2016 they gathered in 30 thousand to oakland farm to oppose Islam!",0
3203,Qui vous l'a confirmé? Quelles sont vos sources?,0
3204,"Islam does not have his own country, you say that because you do not know the definition of Islam.",0
3205,"La generalizzazione è sempre fuorviante. Gli arabi non sono tutti terroristi, alcuni lo sono; come se qualcuno negli anni '70 avesse detto che gli Italiani erano tutti brigatisti. Battisti che proprio in questi giorni è stato arrestato lo era e altri, ma erano comunque un manipolo di persone se rapportato al numero di abitanti dell'Italia, quindi sbagliamo ogni volta che facciamo di ogni erba un fascio.",0
3206,"I am really good at making up stories, believing only the things I want to and then ranting about it too.",0
3207,How can you claim that? I invite you to do researches about the Islamic religion. You will find that it has many features in common with our religion and that professes peace and dialogue and not violence.,0
3208,"There are so many clothing traditions that if we remove them all, you would be left in an empty world.",0
3209,Et cela viens d'où à votre avis.,0
3210,"You're generalizing baseless. Violence cause violence, unfortunately, so between responsible and advanced adults always choose the dialogue option. So we won't return to the Middle Ages.",0
3211,"No one is preventing you to profess your religion, you can continue to be a Christian even if the crucifix isn't in schools.",0
3212,La France est mon pays j'yreste.,0
3213,How can you use such language to describe a religion of 1.6 billion people?,0
3214,"Perhaps, you will not agree with what I write, but Muslims are like Christians, stratified and differentiated, poor, very poor, rich, educated, uneducated, a mixture of many different people, as in every community after all; communities and societies are not monolithic; where I come from we would say that 'the world is a village'.",0
3215,Alors la kippa est un la démonstration d'un judaïsme politique.,0
3216,"Sa quante moschee ci sono in Italia? 10, di chiese invece ne abbiamo 66.944, quindi a cosa si riferisce esattamente?",0
3217,Are we still in the Crusades? I thought it was 2019 .,0
3218,So how come I met so many intelligent and smart Muslim women then? I think you should not be so quick to judge.,0
3219,In base a cosa afferma che gli arabi vogliono comandare in Italia?,0
3220,Really? It seems to me that it is a comment a bit excessive.,0
3221,I personally have never met a Muslim who tried to evangelize me. Everyone is free to dress as they like and has the right to have a place to practice their religion. This does not question the freedom of us Italians to maintain our culture.,0
3222,Muslims have been in Europe since the 6th century and they belong here as much as anyone else.,0
3223,"The media, always the media.",0
3224,Quella del crocifisso tolto dalle scuole è una fake news che piace molto sotto Natale.,0
3225,Too much imagination.,0
3226,Les musulmans vivent en paix avc leur religion.,0
3227,Des millions de musulmans sont européens.,0
3228,"I do not understand how our welfare 'support' the people. We try to give the possibility of integration to prevent that the exclusion will turn into delinquency, an event that is independent of the original culture.",0
3229,"Je suis musulmane et aucun de ces adjectifs ne me représente, donc, non.",0
3230,"Beaucoup travaillent,mais vous le niez.",0
3231,Why does their background matter?,0
3232,"Conosce il numero di crimini commesso da migranti? E quelli commessi da italiani? Il crimine non ha cultura né etnia, ha origine sociale.",0
3233,Beaucoup de istes pour mieux appuyer ces assertions douteuses. Le suffixe iste a bien été choisi.,0
3234,It is more likely that who arrive will start to die of pollution.,0
3235,L'islam ne déteste pas l'Islam les femmes. Elles sont partie intégrantes de la société.,0
3236,L'islam n'a pas d'appartenance géographique.,0
3237,This is Islamophobic.,0
3238,"Una persona che crede in una religione pacifica basata su amore, fratellanza e dedizione a Dio a suo parere merita di morire per questo?",0
3239,"Quelli che lei definisce assassini sono una parte molto piccola degli stranieri che arrivano in Italia. Questa piccola parte non è diversa dagli altri criminali che uccidono in Italia. Non si può chiamare tutti i musulmani assassini, né attribuire loro l'aggettivo di bestie. Loro sono uomini come tutti noi e se fanno qualcosa che va contro la legge sono puniti come criminali qualunque, non vengono puniti per essere musulmani.",0
3240,"Muslims are not terrorists !!! Terrorism is a tragic and violent deviation of the radicals, but it is important not to throw the baby out with the bathwater.",0
3241,"Around 12% of Muslims in the UK are unemployed, please do some basic research before posting fake statistics.",0
3242,Respect for others is the basis of living together and Islam respects everyone.,0
3243,Les insignes politiques font ils l'objet d'une interdiction dans l'espace public? Non!,0
3244,Che elementi ha per dirlo? Del tipo gli italiani sono tutti mafiosi.,0
3245,"Islam promotes respect for God's creation, i.e. all humanity.",0
3246,Incitement to hatred terrorism is prohibited because it would have harmed the people who would harm them!,0
3247,"Il fanatismo si manifesta non solo all'interno dell'islam, ma anche del cristianesimo e di sette e culti che nascono all'interno della nostra società, non necessariamente di stampo religioso.",0
3248,"Are we talking about everyone's intentions? What are yours? Personally, I do not intend to establish a 'caliphate' in France, I have other things to do. # JePeuxPasJ'aiPiscine.",0
3249,So kippah is a demonstration of political Judaism.,0
3250,Il numero di moschee è proporzionato alla quantità di musulmani sul territorio.,0
3251,La popolazione islamica in Italia corrisponde a meno del 3% del totale. Non mi pare sia un numero che possa permettergli di prendere il potere nel giro di pochi anni.,0
3252,Christians also practise FGM. It is not a uniquely Muslim problem.,0
3253,"Ok, if you say so.",0
3254,It is a piece of cloth and you feel attacked; you're a little sensitive.,0
3255,"Terrorism has always existed and it is the work of terrorists, linking it to Muslims shows the will to stigmatize this community and make it responsible for all evils.",0
3256,I do not understand from what you can say that Islamics want to force us to adapt to their culture.,0
3257,Le terrorisme n est pas une valeur musulmane.,0
3258,"In confronto ai casi di violenza in Italia da parte di stranieri, che sono il 15% del totale, gli italiani vantano l'80% in casa e orgogliosamente il primato mondiale come turisti sessuali nei paesi poveri. L'arroganza dei soldi non li scagiona, quella è violenza doppia.",0
3259,I remind you that the history of Christianity is full of fanaticism. This does not make all Christians fanatics.,0
3260,"I find your statement neither acceptable nor true, a large share of economic resources devoted to immigrants comes from Europe.",0
3261,Dove ha trovato dati a conferma di tale affermazione?,0
3262,"Religion is an integral part of our society, surely it is a good thing that it preaches peace.",0
3263,"The Arabs are not all terrorists. The extremists represent only a small part of the total Muslim population. We should not generalize, but dialogue.",0
3264,Could you indicate a source that accepts the link between the presence of Muslim citizens and the diseases that you mentioned?,0
3265,"Essentialisation de personnes en raison de leur religion, c'est un discours de haine répréhensible.",0
3266,Pauvres de vous! Je vous plains!,0
3267,I agree that Muslims should adapt to our environment. But we must also talk to them. Only like this we can create a relationship of coexistence and peace.,0
3268,Guardi che ci sono ancora.,0
3269,"I casi di omicidio non coinvolgono tutti i migranti, che sono uomini come noi.",0
3270,Je vois de plus en plus de racisme décomplexé et une fixation sur les musulmans!,0
3271,En Musulmanie?,0
3272,Islam advocates the value of subsistence obtained through the fruit of its labour.,0
3273,Voilée apolitique.,0
3274,"Commence par l islamophobie, véritable fléau.",0
3275,"Hmm, now what other religion does that sound like?",0
3276,"L'islamophobie n'est pas une opinion, c'est un délit.",0
3277,"I agree that it is our fault if you have a total lack of culture on ISLAM, I invite you to drink a tea with me for some clarifications.",0
3278,Agression est un bien grand mot.,0
3279,Ah bon? Soyez crédible.,0
3280,Les médias sont responsable de ce discours!,0
3281,Mediatic propaganda.,0
3282,"The term Islamism was coined during colonization to designate those who were against the settlers and their policy of inhibiting Islam, especially in the Maghreb.",0
3283,"Salve, cosa intende per musulmani? Considera davvero tutti sullo stesso piano o non sarebbe meglio differenziare tra chi professa la propria fede nel rispetto di quelle altrui e chi non segue nemmeno le disposizioni della propria?",0
3284,"The war has brought nothing but despair, so why do you say this?",0
3285,Voilà le résultat de trop écouter les médias.,0
3286,10% de la population cest loin detre le grand remplacement.,0
3287,"Just like the police, forced to wear the helmet!",0
3288,This has not factual basis.,0
3289,"La laïcité, valeur de la république, devrait être là pour garantir les droits des musulmans.",0
3290,"Yes, a 'moon cult' that has been around for thousands of years, has holy books, formed the basis for many early and modern societies. Sounds a lot like any other real religion to me?",0
3291,Responding with violence is exactly what terrorism aims.,0
3292,"Buonasera, il numero di omicidi scende ogni anno, nonostante la crescita (fino al 2016) del numero di immigranti arrivati in Italia. Come collega i due dati?",0
3293,"La parole des femmes voilées est trop souvent confisquée, les médias et les politiques n'ont de cesse de parler à leurs places, elles sont les premières concernés donnant leurs la parole.",0
3294,"Unfortunately, no nation is free from individual cases of madness, yet we are all human beings.",0
3295,Nessuno può essere considerato un animale. Mi può spiegare perché sostiene questa tesi?,0
3296,"I think many people would disagree. I certainly want all our Muslim doctors, teachers, lawyers and politicians here.",0
3297,Je peux vous renvoyez à l'ouvrage : Elites françaises et construction du problème musulman de Julien beaugé et abdellali Hajjat.,0
3298,Pensare di castrare delle persone per il loro credo religioso e non per le loro responsabilità individuali mi sembra il prodotto di una mentalità davvero retrograda. Non certo propria del progredito Occidente.,0
3299,Freedom may not be for you.,0
3300,"When we were in the Middle Ages, the 'Islamics' as you call them, lived a period of incredible wealth and prosperity, so I think we should let them in.",0
3301,"There are Arab terrorists, as there are English terrorists, Italian and French. These stereotypes won't help us to fight terrorism.",0
3302,"Islam has given many things to the Western society. For example, medicine, mathematics. These things belong with our society. It is not correct to deny all good things about a certain culture.",0
3303,"If we were all terrorists, the world would no longer exist.",0
3304,"It seems to me that you throw the baby out with the bathwater. Fanatics and thugs are everywhere, but that's not enough to say that all of them are!",0
3305,Non c'è modo migliore per diffondere il terrorismo che rispondere con la violenza.,0
3306,"Il Corano esplicita che i principi dell'Islam vanno solo trasmessi, senza utilizzare la forza. Quindi credo che lei sta citando le forme estremiste di Islam, che sono una minoranza rispetto alla totalità della religione. Non possiamo rimandare indietro i migranti perché andrebbe contro la nostra Costituzione, che spiega che si devono accogliere i richiedenti asilo se le condizioni nei loro Paesi sono tali da mettere in pericolo gli stessi.",0
3307,"Islam has many faces, just like Christianity. The majority of Muslims live their faith in a way fully compatible with the life of our communities and they do not intend to kill anyone.",0
3308,Castrazione? Le sembra una pena da proporre in una società che si definisce moderna e rispettosa dei diritti? A me sembra una pena medioevale.,0
3309,Pretending Islam is not a religion or that evil people do not exist in any other faith just does not help let's get real and tackle child abuse and slavery everywhere.,0
3310,On what basis do you define this religion retrograde? Because it professes values ,0
3311,Muslim women face discrimination and prejudice because of their religion in the West which isn't present in Muslim majority countries.,0
3312,Great no matter what.,0
3313,No they are not - prove this?,0
3314,Il n'ya rien qui justifierait qu'une femme soit obligé de porter le voile.,0
3315,Et les français profitent du système musulman : ex: allocation familiale.,0
3316,La preuve y en a dans la rue.,0
3317,Ignorance totale de notre religion.,0
3318,"Not at all, it is about knowing how to live and respect for each religion.",0
3319,I am French and Muslim.,0
3320,It is a message of provocation and hatred.,0
3321,"No, they carry it in their soul and in their conscience.",0
3322,Where comes the belief that Muslims want to kill all those who do not believe in their god from?,0
3323,Questa affermazione che lei espone in questo commento mi sembra errata. Mi potrebbe mandare la fonte da cui l'ha ricavata?,0
3324,"Cosa intende con il termine 'arabi'? Se si riferisce ai professanti fede islamica, non necessariamente coincidono con gli abitanti di Paesi arabi, visto in tali Paesi vivono anche minoranze di cristiani.",0
3325,Si les musulmans était tous des terroriste la France serais un terrain guerre.,0
3326,"False, the veil is simply a sign of modesty.",0
3327,Islam politique? Association malfaitrice.,0
3328,Muslims recognize all the religions of the book and have to get well with others.,0
3329,En quoi sont-il un problème?,0
3330,Do you know that much about Muslim culture? Dominating and destroying is not about them. You should first talk to experts in religion and them make up your opinion. Do not repeat stereotypes!,0
3331,"Le forme più gravi di violenza sono esercitate da partner, parenti o amici. Gli stupri sono commessi nel 62,7% dei casi da partner, nel 3,6% da parenti e nel 9,4% da amici. Si parla di italiani.",0
3332,"For hundreds of years we weren't allowed to build different kinds of Churches in Britain, but we are better than that now.",0
3333,"Locked up? Strange, I saw one outside earlier? Oh, yeah, I see it was my dentist.",0
3334,"Really? Even the surgeons, doctors and nurses that keep our NHS going? Those that keep public transport running, working families fed with take outs and corner shops, the ones winning gold medals in sports, entertainment awards and science.",0
3335,Credo sia giusto argomentare un'affermazione del genere con dati e informazioni certe. Lontano quindi da luoghi comuni del tutto infondati.,0
3336,"Muslim unemployment stands at around 12%, not a great deal higher than white British unemployment. The problem is not Muslims refusing to work, it is barriers to employment and a system that does not allow equality of opportunity between different faiths and cultures.",0
3337,That is quite a generalisation. What have 'all' Muslims done to deserve being deported?,0
3338,"Islam has proven itself much more tolerant of Christianity, whereas Christians imposed conversion in the conquered territories, the Muslims did this thing much more rarely.",0
3339,"Muslims do not impose sharia, they apply European laws in their practice.",0
3340,"Hi, do you really believe that the decision to introduce in a part of the school menu a food anyway considered healthy as the couscous is a symptom of an alleged will to impose a religion?",0
3341,Vous devriez relire la définition de ces termes ou devrais je dire lire la définition de ces termes tant vous semblez être dans l'ignorance la plus totale.,0
3342,You start digging if that keeps you happy.,0
3343,Non credo sia nel loro interesse.,0
3344,"You have forgotten: anthropophagi, Satanists, cryptoanarchists, Bolsheviks, Arab Masons (and yes, you have never heard of it, It is a plot!), anti-Semites, murderers. Let's be specific, please!",0
3345,"You mean all those doctors, nurses, architects, artists, teachers?",0
3346,"Their god is the same as ours, do you know? Islam recognizes Jesus as a prophet, Muhammad's predecessor.",0
3347,In Musulmanie?,0
3348,"On the contrary, secularism allows every citizen to freely profess his faith.",0
3349,"L Islam è tolleranza, la storia c'è lo insegna.",0
3350,Terrorists are the ones who say the same thing.,0
3351,"Nobody deserves to be discriminated against, regardless of his confession, sex or otherwise. Thank you.",0
3352,Come tutti i fedeli hanno bisogno di luoghi di fede. I cristiani hanno chiese in tutto il Mondo.,0
3353,Je ne réponds jamais à cette affirmation car il s'agit d'une affirmation irrationnelle.,0
3354,Only Islam tolerates other religions.,0
3355,"Vous ne sauriez même pas définir clairement, sans réfléchir, un seul de ces termes.",0
3356,The construction of mosques can also facilitate the control of the state on any possible situation of radicalization.,0
3357,Islam is an integral part of the history of the nation.,0
3358,This statement that you express in this comment seems wrong. Could you send me the source where you have obtained it?,0
3359,"Noto una particolare violenza nel suo commento, può farmi la cortesia di spiegare la fonte del suo odio?",0
3360,"What type of whims are you talking about? Laws are created after careful consideration of matters, it is not like every sudden desire will be fulfilled.",0
3361,Where did you read that?,0
3362,Who makes them do it?,0
3363,"Indossare il velo è una scelta per la donna musulmana, la sua imposizione o la sua proibizione invece, sono frutto di oppressione.",0
3364,"Islam means peace in Arabic. How can a religion with such a name want to discriminate against a part of people who because they are not Muslim must still hate it? One thing the first batch of the Koran that has been identified is ""read"" it will have to start instead of telling nonsense.",0
3365,"Watch out that the victims is not only us, but all those who are forced to leave their country and to seek shelter and refuge here, also it seems to me that she is enormously generalizing.",0
3366,Ce discours pourrait également être perçu comme une sorte d'attaque contre l'intelligence et l'ouverture.,0
3367,"If Muslims are treated any differently by the law, they're treated worse (link to article about stop and search and police targeting of Muslims).",0
3368,Muslims have been around longer than some.,0
3369,Vous n'avez jamais discuté avec un musulman qui vous a semblé ouvert d'esprit?,0
3370,You talk like a real gentleman.,0
3371,It is wrong. And the texts prove it.,0
3372,"If a veil has this effect on you, how can you stand to walk around town with so much melting pot?",0
3373,C'est bien dommage de constater que les gens ne sont pas aussi respectueux envers les femmes musulmanes dans un pays qui est sensé être les droits de l'homme.,0
3374,Qu'en est-il des autres styles vestimentaires qui ne sont pas courants dans certaines cultures?,0
3375,"Ahh yes. It is true, the media tries somehow to exclude us from all spaces. We are too visible! We still have the streets and social networks.",0
3376,"We rape our women, actually.",0
3377,That is what the headlines suggest BUT actual cases where migrants are the abuser is just a drop in the ocean compared to the total number of cases.,0
3378,Discrimination.,0
3379,"Hi, I understand that the perception of the phenomenon is sometimes amplified by some media, but the number of Muslims in Italy is even less than 5%.",0
3380,Ne porte pas de regard sur moi et j'ai le droit de choisir mes vêtements je suis dans un pays libre.,0
3381,"Oddio ultimamente, dire che li accogliamo, mi sembra una affermazione poco realistica.",0
3382,Le voile islamique relève des convictions propres a chacun.,0
3383,"L'islam non è fanatismo, ma è una religione pacifica e disposta al dialogo. C'è solo una piccola parte della popolazione islamica purtroppo che è estremista. La maggior parte dei musulmani quindi è pacifica e non vuole uccidere nessuno.",0
3384,Le code civil (rédigé par Napoleon) est inspiré du droit islamique.,0
3385,"I'd agree that there are 'fundamentalist' elements of various religions that are incompatible with 21st century Western values, but this is because 'successful' religions are not 'mono-cultures' but faiths that adapt, change and borrow from the local cultures in the countries in which they are practiced.",0
3386,What estimate do you have about it? Do you know data on rapes in Italy?,0
3387,Islam does not know war. Islam is the opposite of war. It is only love and peace.,0
3388,Alors vous pensez que l'économie de l'Arabie saoudite ne repose que sur le travail des hommes?,0
3389,"The percentage of people who kill to impose their religion is far too low, minimal to be able to generalize well.",0
3390,Loro ci ammazzano? Loro chi? A chi si riferisce? Non mi sembra che gli assassini abbiano una determinata appartenenza etnica o nazionale. E non ho sentito di una strage di italiani da parte di determinate categorie di persone.,0
3391,Each person is free and for this motive it's not possible to impose obligations by force. Can you explain me the reason for this statement?,0
3392,Trop d'imagination.,0
3393,What if somebody is UK citizen and muslim?,0
3394,What type of problems will this solve?,0
3395,That is why millions of them come to live in countries where the majority of the population is not Muslim.,0
3396,Erreur vous crée de plus en plus de problème contre les musulman.,0
3397,Non vedo come l'appartenenza alla religione musulmana possa in qualche modo apportare danni ad altri o diffondere malattie.,0
3398,C'est parce que vous avais pas les bonne montures.,0
3399,In realtà il popolo musulmano è molto selettivo e non ama le donne occidentali.,0
3400,Les gens oublient votent que nos pères ont construit la France qui été détruit pendant la seconde guerre. Quel ingratitude.,0
3401,Off topic.,0
3402,Tape imam Boussena et on verra qui est la racaille.,0
3403,"You can criticize Islam for eveything, but please be objective. You can ask any Muslim person, and (s)he will tell you that Islam is highly misunderstood. What you state are all stereotypes about it and not an objective truth!",0
3404,Faite vous la différence entre arabe et musulman?,0
3405,"The Islamists are not all dangerous, indeed: the violent represent only a small part of a religion that makes the love of God and the brotherhood of man its fundamental basis.",0
3406,"Secondo me cercano di mantenere la loro identità e non ci vedo niente di male, dove le usanze entrano in conflitto con le nostre creiamo spazio per il dialogo.",0
3407,Si elles ont les moyens de ne pas travailler ou est le problème?,0
3408,And kippah is political Judaism.,0
3409,"Are you accusing all the Britain Muslims of antisemitism? I disagree, from my experience they are just usual people who do not show their hate towards anybody, they just live their lives.",0
3410,That's it. They are there! French Muslims are in France.,0
3411,Political argument for electoral purposes.,0
3412,I musulmani in Italia sono circa il 2% della popolazione. Mi sembra difficile che diventino una maggioranza. E in ogni caso molte donne musulmane non portano il velo.,0
3413,Amalgames qui peut tuer.,0
3414,"Wearing the veil is a choice for the Muslim woman, its imposition or its prohibition on the other hand, are the result of oppression.",0
3415,Vous n'avez aucune preuve de ce que vous affirmez.,0
3416,Quel tort cela vous fait il pour que vous vous en souciiez? Dépensez vous autant d'énergie pour défendre le droit à l'hébergement des familles à la rue?,0
3417,Quote of a man during the takeover of Mecca it is not the walls that he takes by storm this sound the hearts.,0
3418,"L'islam existe depuis plus de 1400 ans, et je n'entends cette affirmation que depuis quelques annees, je ne sais pas où j'avais la tete tout ce temps.",0
3419,"What do you have of Islam, apart from what the media conveys? Oh yes, couscous!",0
3420,"The image was photoshopped, original here. Muslims have never wanted to kill us or anyone, this image in fact demonstrates that there is no evidence for it so people have to make it up.",0
3421,Maybe appeasement to people of different faith and beliefs is not such a bad thing. They call it tolerance.,0
3422,"Hello, could you give me a figure on the number of Muslims in Italy?",0
3423,Maybe you'd rather see me in a miniskirt with my breasts out.,0
3424,Nous n'avons pas besoin de votre validation pour vivre notre foi seulement de tolérence.,0
3425,"Terrorists come in all religions and political views. People opposing Trump were sent letter bombs, the 'Troubles' saw Christian terrorists on both sides of the border. Let's challenge all terrorism.",0
3426,"Italy unfortunately is full of unveiled women that are beaten by their men, where they should live?",0
3427,Women in mini skirt are subjects obliged to wear mini skirts.,0
3428,It does not disturb anything.,0
3429,I believe that the crucifix in school is a lack of respect for those who are not believers or have a different faith than Christianity.,0
3430,The world would be a better place without prejudice and hate mongers. Why not do something that could really help children and support #truthproject.,0
3431,It suits me so well!,0
3432,And your tweet is the demonstration of your islamophobia.,0
3433,"A simple fabric causes this to you? Don't worry, there are people underneath.",0
3434,Les musulmans veulent simplement vivre comme n'importe quel citoyens français.,0
3435,How have you come to this decision?,0
3436,Mon voile ne te concerne nullement.,0
3437,Do you propose castration even for the two police officers in Florence who raped two foreign tourists (assuming that they are found guilty definitively)?,0
3438,"Islam isn't a retrograde religion. For nearly a thousand years, the heart of technological and philosophical development took place in the Arab countries after the collapse of the Roman Empire, while in Europe we lived in the dark ages. Large part of common opinion over Islam are prejudices.",0
3439,"The criminals are of all populations and all religions, fortunately, a minority, you should never generalize. You are Italian, so you are a mobster?",0
3440,"Actually, this survey of Muslim's social attitudes says otherwise: https://www.independent.co.uk/voices/british-muslims-ipsos-mori-liberal-imams-islam-a8334196.html.",0
3441,Sounds like incitement to me.,0
3442,"I grew up in a neighborhood with French, Italian, Portuguese, Turkish, Vietnamese,. How could I have hated them? Instead I loved them even more!",0
3443,Everyone must be able to express their faith.,0
3444,"And why, I'm fine where I am.",0
3445,How many beasts have Old Mcdonald? Ia-ia-oh.,0
3446,"Any religious text can be interpreted in many ways. Fortunately, the vast majority of Muslims see Islam as a religion of peace. There are people that interpret the Bible, the Torah, etc. As inciting hate too.",0
3447,"False because the veil is not islamic, it is present in all religions.",0
3448,"The purpose of Islam is not to invade you, but to free you.",0
3449,Cette essentialisation et criminalisation fait le jeu des ennemis de la démocratie.,0
3450,We use Arabic numbers.,0
3451,God has ordered us to respect and honor the woman because she is the future!,0
3452,"Fgm is not a Muslim-only issue. It is routed in the cultures of certain countries, not in religion.",0
3453,"En France, rien n'oblige les femmes à porter un foulard à part le choix personnel. Aucune soumission, ni obligation, c'est une pratique religieuse qui leur permet de vivre leur foi en paix.",0
3454,Les femmes voilées le son par conviction religieuse et non par contrainte. Ont trouve d'ailleurs de nombreuse familles musulmanes au sein desquelles certaines femmes sont voilées et d'autres non.,0
3455,"The problem is, it seems to me like you are just using this as an excuse to express your Islamophobia. Fgm is a very serious breach of human rights and you do not seem to be interested in tackling the real problem.",0
3456,"Oh lately, saying that we welcome them seems an unrealistic claim, even saying that they kill us seems a bit strong and a bit too excessive, don't you think?",0
3457,"No, the Qur'an does not instruct killing in any part of it. Seriously, check your facts.",0
3458,On peut être musulman et être français.,0
3459,Je suis né en France.,0
3460,The Muslim Council of Britain agrees that FGM is against Islamic teachings. Muslims disagree with FGM. Stop spreading negative stereotypes!,0
3461,This is not true.,0
3462,No one wants to have more places of worship of others. There are citizens who want a place of worship close to home.,0
3463,Bah écoute pour quelqu'un comme moi qui est en en Master recherche en Sciences de l'éducation je suis bien enfermée ?.,0
3464,"First of all, how do you know that this is true? Any valid sources prove it? Because it sounds like nonsense. Second of all, I do not think that people would employ someone without any skills or experience no matter how politically correct they would like to be.",0
3465,L'islam est une religion de paix.,0
3466,"Just because terrorists claim to be Muslims, does not mean that all Muslims should be put in the same bag. Just as anders brevick claimed to be Christian, we should not consider Christians as terrorists.",0
3467,"Averroe ' chi erail costui? Dice Manzoni nei promessi sposi.un saggio, filosofo e anche degno esponente del mondo islamico quando in Occidente si bruciavano gli eretici.",0
3468,Your words are an assault to me.,0
3469,"È come dire che tutti gli italiani corrompono! Le propongo di leggere qualcosa sul movimento islamico Ahmadiyya, che si concentra sui messaggi benevoli di pace, fratellanza universale e sottomissione alla volontà di Dio. Nel 2016 si riunirono in 30mila a Oakland Farm per opporsi all'Islam!",0
3470,Je me désolidarise de cet acte en tant que musulman.,0
3471,"Questo non è vero: l'islam è una religione abramica come il cristianesimo e l'ebraismo, anche se con una tradizione diversa, e non professa violenza.",0
3472,This is not a factual statement.,0
3473,"Lorsque vous vous arrêterez dagresser les musulmans, il n'y aura plus de problème.",0
3474,D une croyance en islam c est tous.,0
3475,"Come on, I'll invite you for a cup of tea.",0
3476,"Elles n'ont pas choisi de ne pas travailler, elles sont empêchées de travailler quand elles sont diplômées, par contre pas de problème de travailler avec son voile quand elle est dans le ménage .",0
3477,"Hi, in Italy freedom of religion is a fundamental principle: no one has to adapt to a culture, but you must have the right to profess your faith in full freedom and respect for each other I think.",0
3478,Noiosa è qualsiasi religione presa troppo alla lettera inclusa cattolica e protestante.,0
3479,What you said is an extreme case. One of the Islamic principle is to respect for human dignity. Islam condemns violence.,0
3480,Why do you think that muslim criminals will receive different treatment or even privileges?,0
3481,"I personally think its more about the commercialisation of a religious festival, rather than any 'betrayal of our culture', as such. Atheists like chocolate too.",0
3482,"Most children abuse is by someone they know, a relative, family friend, sports coach, some one in a position of trust and authority. If you really cared about children check your facts instead of creating distractions.",0
3483,Appel à la haine.,0
3484,"Guardi che le vittime non siamo solo noi, ma lo sono tutti coloro che sono costretti a lasciare il proprio paese e a cercare qui riparo e rifugio, inoltre mi sembra che lei stia enormemente generalizzando.",0
3485,Given that a belief in the rule of Law is generaly cited as a 'British value' - surely its important that this person is returned to the UK to stand trial for whatever crimes they may have committed?,0
3486,"Vos propos sont une incitation à la haine , ceci est puni par la loi.",0
3487,"Je suis française, j'aime ma France Liberté Égalité Fraternité, malheureusement il n'y a plus beaucoup de français depuis bien longtemps, ils ont amputé ses valeurs si precieuses.",0
3488,Personally I've always reputed them people just like you and me. If you want you can try to explain your point of view.,0
3489,"Soon they will be working and more visible, whether you like it or not.",0
3490,How is it a submission to hide your attire?,0
3491,Muslims participate in the development of the country.,0
3492,"From time to time, opening a history book about something other than Napoleon, Charlemagne or Louis XIV does not hurt. And would also give a better idea of the complexity and richness of the world.",0
3493,La quasi totalité des musulmans vivent en paix avec les autres religions.,0
3494,"Women of other faiths veil, and no one is treated like being submitted.",0
3495,Islam is a religion of balance.,0
3496,"Je ne cautionne pas ce propos. Si on remonte au debut du terrorisme, les initiateurs n ont pas été les musulmans.",0
3497,"Solo le persone possono essere fanatiche, sicuramente alcuni lo sono, ma è una minima parte dei credenti in questa religione, gli altri non lo sono affatto. E' come se lei affermasse che tutti gli Italiani sono mafiosi. Tutti sappiamo che non è così.",0
