,comment_text,hf
5250,"USER Orang kristen bole wudhu kok Mba, ndda ada yang larang \xf0\x9f\x99\x83'",0
5251,"Munafik bgt sendiri itu nyaman\nMunafik bgt baru putus ngerasa free\nIni hati,bawaannya perasaan\nPastilah ada indomie rasa yg tertinggal'",0
5252,Senang ngeliatnya. Adem dan akrab banget. Serasa selevel gesture dan perkataan keduanya. Yg kemarin naik chopper pencitraan silakan nyebur aja di laut selatan ya.,1
5253,USER WOI YANG GEMBROT KAN KAKAK',0
5254,"USER ""Dia mah mukanya udah rusak, gak bisa dibenerin lagi.""\n""Yakin mau ngajak dia? Liat aja bajunya kayak gitu.""\n""Jangan sekelompok sama dia deh, keliatan bukan orang mampu.""\n\nAlah kampang.'",1
5255,"USER Titit lah anies ni, jangan jadi wapres prabowo anjenk'",1
5256,"mas joko br 3 th kelakuan sdh mulai otoriter,gmn 32 th, bs hbs rakyat sperti rezim sadam, khadafi atau as sisi,mk nya hrs selalu diingatin bro",1
5257,"Di Hadapan Ulama, Rommy Jelaskan Alasan PPP Dukung Jokowi",0
5258,"Gubernur: Tantangan Forkopimda Ke Depan Semakin Berat, Perlu Kompakan",0
5259,Kabinet Jongos Cina,1
5260,"""Soal berdaulat di bidang politik, USER lah yang mengubah nama Laut Cina Selatan menjadi Laut Natuna Utara. Di bidang ekonomi, USER konsisten melawan neoliberalisme, pembangunan ekonomi melalui utang,"" tegas Yongky Satgas Cakrabuana ;",0
5261,"Presiden Jokowi sudah merampungkan 30 proyek strategis nasional (PSN) periode 2016-2017 senilai Rp 94,8 triliun.; ; Kita dukung pak Jokowi 2 periode yang sdh terbukti serta melanjutkan pembangunan berkesinambungan.; USER; ; #2019TetapJokowi ; #Jokowi2Pe",0
5262,RT USER: Ustad goblog nih..dia ga tau ada kafir yg sunat.. umat Yahudi..bahkan dari bayi..ga kayak dia uda ngerti coli baru sunat..muka\xe2\x80\xa6',1
5263,USER USER USER orang udik nggak tahu tanah abang',1
5264,"USER Setiap Warga Negara Indonesia mempunyai Agama atau aliran kepercayaan, saya yakin anda ada di salah satunya",0
5265,USER Bani kampret emang standar ganda mainya',1
5266,USER USER USER USER USER Cebong dungu. Dah dijelaskan bca msh ngeyel.\nKalian emg juaranya klo soal pamer kedunguan.',1
5267,"Gua yg bukan anak ekonomi aja paham dikira nyetak duit ga mikirin devisa, adminnya gerindra sape sih geblek bener",1
5268,"USER #mariberteman tapi saya kafir, takutnya waktu pilpres banyak yg unfollow~ kalo enggak #mariberteman dan ngobrol~'",0
5269,"USER kalau menurut Katolik/Kristen, itu sah2 aja dipajang, asal kamu gak nyembah foto itu. tergantung kepercayaan masing2 aja :3'",0
5270,USER USER USER USER Riya banget lu... Singapore kan kapir Jul... lah lu ngapain 100x ke Singapore? Nyari minyak babi Jul? \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1
5271,"Kunjungi Turki, 'Gubernur Indonesia' USER Bertemu Presiden USER Gubernur DKI Jakarta Anies Baswedan melanjutkan kunjungannya ke Turki. Anies bertemu Presiden Turki Recep Tayyip Erdogan dan menjalankan salat Jumat bersama.",0
5272,USER Asing aseng aja itu cuma musim aja kali bang. Skg da musim baru lagi yaitu musim plesiran.',0
5273,"USER Kriminal OPM di Papua itu sangat kejam (inhumane) cara membunuh korban penangkapan mereka (masyarakat sipil pro NKRI, TNI/POLRI) - mereka itu bersenjata lengkap bukan hanya tombak, pisau, busur panah, tapi juga senjata modern selundupan asing",0
5274,"Pas beli makanan dibelakang ada tulisannya ""jomblo di larang mengkonsumsi"" bangke gue jomblo'",0
5275,"Lesbian, Gay, Bisexual dan Transgender (LGBT) merupakan penyimpangan orientasi seksual yang bertentangan dengan fitrah manusia, agama dan adat masyarakat Indonesia'",0
5276,USER Aseng teriak aseng kaum munafik',1
5277,USER USER Jokowi diktator muka ndeso hehehe,1
5278,USER JKT 58 kalian liat wagakbener katanya tidak Aseng asing asongan taekkk',1
5279,USER USER USER USER USER USER USER USER USER USER Ada Bani Tai Ngomong..\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x80 Ngelantur nih...',1
5280,USER USER USER Buru hapus pollower elo cebong keburu orang lihat..bejad elo\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1
5281,USER Buka ku ngentot lobang memekmu yg enak itu',0
5282,"USER USER Pejabat Era Jaman Now.. nunggu viral dulu, nunggu respon 'kejam' netijen, lalu pura2 terkejut.. baru merespon. \n\n1. Klo netijen puja-puji, pasti digelontor..\n2. Klo netijen caci maki, ya di usahakan sekedarnya biar terl",1
5283,"USER Rosario, dogma Maria Diangkat Ke Surga, bbrp hari raya gereja Katolik, misal hari raya Tubuh dan Darah Kristus, Hari Raya Kerahiman, ds",0
5284,terima kasih pak USER kini papua punya wajah baru yg gak meninggalkan budaya mereka tapi pembangunan yg tidak mengabaikan kearifan lokal. #JokowiSayangiPapua,0
5285,"USER Kualitas wakil rakyat pro rejim semakin down grade. Harusnya mendukung para pembantu presiden lebih giat dan rajin, eh malah sebaliknya. Ketahuan kalo dendamnya ngalahin nalarnya.'",0
5286,"USER ga ngerti lu ngetik apa, iyain aja daripada makin bego gua wkwk'",0
5287,"USER Menisbatkan ketidaknetralan kata/bahasa hanya kepada proses pemaknaan, mengandaikan para pencipta kata hidup di ruang hampa sejarah/budaya.",0
5288,"USER Gembel sok elit lo,ngewe di sari ayu halo mas ma kelas kambing itu mainan gue tahun 2001 main tuh di hotel jayakarta tematik clasic malio x2 sumo sama sampingnya atau yang udah di tutup alexis ah mainan cebong USER kelas kambing cc USER",1
5289,MK: Sejarah Gereja (at Kementerian Agama RI - Sekolah Tinggi Agama Kristen Negeri (STAKN) Manado) �,0
5290,"Kalau kerasnya nasionalis religius dan Islam melawan politik kawanan penista agama, kawanan simpatisan PKI, kawanan yg dikutuk Palestina, kawanan pengubur agama kalau itu BETUL, bahkan HARUS dgn spirit agama. Apa jgn2 politik yg dikafirkan itu benar2 mrk",0
5291,"USER Oh yg cacat itu sbnernya anaknya , dia ga langsung blg sm ibunya'",0
5292,"Mendebat istilah Islam Nusantara nanti saya bisa dituding pro khilafah, HTI, atau ISIS. Sebaliknya mendukung Islam Nusantara saya bisa dicap antek-antek JIL, pro Yahudi, bid'ah dan sesat. Ya sudahlah saya cukup deklarasi bahwa saya orang Indonesia dan be",0
5293,"Well apapun agama kalian walaupun kalian ateis sekalipun, hal ini tetap merugikan. Dari sisi cewe terutama. Hitung aja berapa uang yang akan hangus, berapa waktu yang akan tersita, berapa tenaga, airmata, keringat dan darah yang harus dikorbankan? Belum",0
5294,RT USER: USER lo yang sarap \xf0\x9f\x98\xa1',1
5295,"RT USER: USER Kualitas ustad kaya begini... Goblog banget, kebanyakan makan micin neh... Jokowi itu singkatan Joko Widodo.\xe2\x80\xa6'",1
5296,"Perilaku politik PKI yang sewenang wenang tersebut tentu tidak dibiarkan begitu saja oleh partai politik lainnya dan kalangan militer (TNI),'",0
5297,"""jual kantin, jual kntl, jual kintin, tau gitu ngapain minjem duit ke sodara sendiri"" HAHAHA YOKSI NENEK KU'",0
5298,"Idiom ""cebong"" dan ""kampret"" sengaja diembuskan oknum kafir untuk memecah belah umat Islam indonesia'",1
5299,pembangunan ekonomi kreatif yang ditawarkan pasangan calon gubernur dan wakil gubernur nomor urut dua yakni Tb Hasanuddin dan Anton Charliyan #2untukjabar #jabarhasanah2aja #hasanah #selamatharikartini #beyondthebandungspirit #habisgelapterbitlahterang,0
5300,USER USER USER Gubernur bego dlm sejarah DKI',1
5301,USER Sibuk eue',0
5302,USER Jadi ingat iblis ketika manusia diciptakan SM Allah.',0
5303,USER Eh kunyuk.. Aku nih udh kuliah lohh.\nKmu anak sma ya? \xf0\x9f\x98\x85',0
5304,USER Gatau diri anjir. Biasanya nih apa yang kita tanam itu yang kita peroleh. Tiati aje mbaknya',1
5305,Seragamnye kotak2 kayak taplak meja',0
5306,USER pengen ane emut emut say memek sexynyaa',0
5307,USER Jgn bodoh. Jijik fak',0
5308,\xe2\x80\x9cMeeting dulu ya\xe2\x80\x9d -&gt; yang mana adalah sebuah ajakan. \n\nSi bloon diem aja.\n\n\xe2\x80\x9cOh ya pak. Sama siapa?\xe2\x80\x9d\n\nSama divisi sendiri. Masih diem.\n\n\xe2\x80\x9cAda kerja?\xe2\x80\x9d\n\n\xe2\x80\x9cLagi bikin set,1
5309,Ganyang PKI DaruratPKI,1
5310,Prabowo: Jangan Suka Pakai Kopiah Orang Lain Nanti Disangka Tak Punya Uang URL,1
5311,"Minoritas mana yg tertindas di Indonesia, cina bahagia aja kok",1
5312,usir cina dan jongos-jongosnya klo anda ingin Indonesia ini damai.,1
5313,"Emang ya, kalau kesalahan udah menjadi budaya, apa-apa selalu dibodo-amatin karena udh menjadi hal yg biasa. Haha. Semoga sukses dengan jalannya masing-masing ya.",0
5314,"Hanya ada satu cara Muslim ikut menjaga NKRI, berhenti me-nyembah2 Allah SWT dungu & biadab",1
5315,"Kehidupan Kristen adalah kehidupan di mana kita hidup bukan untuk diri kita sendiri. Kita hidup untuk taat kepada Tuhan, melayani Dia, dan memberi pengaruh dalam kehidupan orang lain.'",0
5316,"USER Bukan random lagi, edan iya ]]'",0
5317,Nurul Arifin: Kota Cerdas Harus Ditunjang Masyarakat Cerdas #BandungGeulis #BandungHarmonis #Bandungvotenuruli #calonwalikotabandung #calonwalikotabandung2018,0
5318,Kajox ga on si kunyuk deact si tete ilang entah kemane -_- abis dah bestie cowo yg gua punya',0
5319,USER Berdoa saja suatu saat keluarga anda tidak mengalami musibah di bom.. saya ingin melihat reaksi anda saat itu',0
5320,"USER USER Di gereja Katholik ada satu buku sendiri isinya lagu inkulturasi yang syahdu sekali pakai irama keroncong, langgam jawa, melayu dan dolo dolo'",0
5321,Cowo kalo ngambek bisa ampe berhari hari ya? asw jddnjdjdej galau genk',0
5322,"USER masi mending aku blgnya anak gendut, drpd jablay'",0
5323,"USER USER USER USER \n\nCebong2 pekok. Mantap, om Tofa. Kita kerjain aja cebong2 dungu ini \xf0\x9f\x91\x8d\xf0\x9f\x98\x82'",1
5324,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER @,0
5325,"USER Gue pernah baca fanfic di AFF, OC x Hanbin. Alurnya biasa bgt. Tentang cowok Kingka dan cewek culun/outcast gt di sekolah. Tapi karakter si cewek yang di develop penulis tuh ngasih strong impression bgt. Contoh nih, di awal2 si cewek tuh karakter nya cuek, ga peduli sekitar,-'",0
5326,USER Gamau bisu:(',0
5327,"Berhati-hatilah. Zaman dah tiba ke penghujung. Ibarat telur di hujung tanduk. Ibarat retak menanti pecah. Sudah tiada tempat untuk kita lari.\n\nZaman sekarang pemerintah yang kejam semakin ramai. Yang baik, yang jahat, kita keliru. Tanpa ilmu, tanpa aqi",0
5328,muka aku cantik tp burik;3',0
5329,"\xe2\x80\x9clu kalo ga jerawatan, cakep dah pasti\xe2\x80\x9d\n\xe2\x80\x9clu kalo ga gendut, cantik dah pasti\xe2\x80\x9d\n\xe2\x80\x9clu kalo putihan, mulus dah pasti\xe2\x80\x9d\n\nlu kalo diem aja gitu, adem dah nih dunia pasti.'",0
5330,USER Embun dipagi buta',0
5331,"USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Jadi kalo stereotif KAUM INTOLERAN, kalo punya resto, smntarany",0
5332,44. Dengan cara itu gerombolan USER USER dan Rizieq FPI terus bisa memainkan isu Pemerintah Jokowi pro PKI. USER.,1
5333,USER titit berjamaah #DUMXCAMPING',0
5334,"Adem banget melihatnya, Allahu Akbar.",0
5335,Terciduk! Indra Piliang Relawan Anies-Sandi Ketangkap Narkoba Nahloh URL,1
5336,MONITORING &amp; EVALUASI BUMDES ; Bersama DINAS PMD; Kabupaten Lampung Selatan.; #Bumdes Penggerak Ekonomi Desa; USER ; USER ; USER ; USER ; USER; USER ; USER,0
5337,kontol aa udah gk sabar ngentotin memek eneng.',0
5338,RT USER Klo gk kasih aja gelar doktor sama juragan mu prabowo sebianto calon presiden seumur hidup,1
5339,USER USER Budaya kan beli cabe rawit bosS,0
5340,USER USER Teori yg bener bkn tiori ini pasti bani Cumi2 asal mangap tpi yg masuk racun ya',1
5341,USER USER DIKTATOR JOKOWI ITU SEBENARNYA JONGOS ORGANISASI JAGAL MANUSIA NAHDATUL ULAMA,1
5342,"USER Hee kliru ! Lidah buaya, bukan Lidah Mertua.'",0
5343,"USER Pesimis, culun dasar. DOA AJA DULU SAPA TAU SAPA TAUU'",1
5344,"USER Lae itu komen adminnya partai apa gak studi atau nanya sama yg tau ttg ekonomi makro ya ... Kalo negara bisa dengan gampang nyetak uang, nilai mata uangnya kan makin turun, terus mata uang kok diperlakukan seperti komoditi yg diperjualbelikan",0
5345,Bilang sayang duluan lu juga yang ninggalin gua duluan kntl',1
5346,"Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018; ; Nh",0
5347,halah ngomongin di belakang bisa begitu di samperin ciut HAHAHAHA KAMPANG',1
5348,suka kepikiran? iya ga munafik dah takut terulang lagi :( Be positive thinking aja deh.',0
5349,Festival Pesona Tambora Angkat Eksotisme Alam dan Budaya Dompu dan Bima #WonderfulIndonesia,0
5350,RT USER: Kontol bengkok\xf0\x9f\x98\x86 URL,0
5351,RT USER: RT USER: Cowok ganteng six pack pamer kontol besar beurat di kamar URL,0
5352,USER Ganti cocot luh ma eek kuda',1
5353,"USER USER USER USER USER USER USER USER So, apakah dengan melakukan hal ini mereka mengakui kalau mereka identik dengan bom ?? \xf0\x9f\x98\x89'",0
5354,USER apakah terlihat spt banci? URL,0
5355,"USER Untung temen gua di kampus sama sama cari budget makan di bawah 10k :'), warung langganan\n1. Warung SD 4 nasi ayam saus padang ples es teh cuma 9500\n2. Campur Sari rata rata 10kk\nSekalinya hedon di akhir semester pas udah pada mau balik ka",0
5356,"Ikuti USER untuk mengetahui informasi terkini seputar ekonomi, keuangan, perbankan, investasi, saham di Indonesia dan dunia hari ini",0
5357,YANG Perlu di sadari krisis moneter itu sebenarnya krisis Ekonomi.,0
5358,USER Namanya jg congor oposisi. Apalagi isi mulut nya klo ga hal negatif pemerintahan yg berkuasa',1
5359,"Tomohon juga merupakan pusat pembelajaran agama Kristen dan Katolik. Ada tempat khusus untuk berdoa dan meditasi yang disebut Bukit Kasih, sebuah tempat suci yang indah dan tenang. #TomohonInternationalFlowerFestival\n\nN'",0
5360,"21. Kekuranganmu lebih banyak dari kelebihanmu hehehe. \n\n- Suka ngaret. Kalau balas pesan tuh lamaaa banget. \n- Nyebelin. Suka buat aku hipertensi.\n- Suka ngatain aku yang aneh-aneh. I'm okay : )\n- Ngambekan.\n- Lemot.\n- Bolot.\n- Repeat.\n\nIni dah aku buat pas jadi 288c seneng gak?""",0
5361,USER Gue bete nntn seducer anjir yg lain aktingny pol giliran female leadny aduh gue berasa liat kristen stewart di twilight yg ekspresiny gitu gitu aj',0
5362,RT USER: Ajari aku bagaimana bersikap masa bodo seperti yg kamu lakukan padaku \xf0\x9f\x98\x80',0
5363,USER peluklah aku yang membawa bom takjil \xf0\x9f\x98\x8a',0
5364,"USER Stupid idiot, coba di luar negeri BBM naik tiap saat tdk ada yg protes.'",1
5365,USER USER Wong kafir mana bisa baca ayat itu. Sotooooy lu fir.',1
5366,"4.setelah mencapai tujuan kehidupan sebaiknya masih tetap bulat tidah patah maupun cacad ""hilang atau terbilang""'",0
5367,Pemeluk agama Budha di indonesia 90 % adalah etnis TIONGHOA (CINA) yg didalam nya adalah sejumlah para Taipan2 penjajah besar indonesia,1
5368,"USER ""cowok di dunia ini itu cuma ada 2 macem kalo bukan bajingan ya maho""'",0
5369,Kalo sekarang ada PKI gaya baru Jokowi antek komunis,1
5370,"Putri Presiden Jokowi, Kahiyang Ayu Akan Jalani Prosesi 'Mitoni', Bakal Ada Pesta Rakyat Lagi?",0
5371,"USER Woii ternyata riri wkwkk, ya lu ganti uname sama dn sih kan asing:('",0
5372,Aku syak jerawat ni spesis fans chelsea lah suka tumbuh dekat dalam hidung ala ala gua gitu. \n\nDah 2018 move on lu jerawat. Tumbuh aja dimana ya terserah yang penting bukan di hidung ya setan budek.',0
5373,"USER Yo, yo, ini kontol :D'",0
5374,"USER Belum 1 tahun jadi gubernur, relasinya dahsyat. dulu ada gubernur, yang ngakunya kalau jadi presiden bakalan jadi bagus malah amburadul dibuatnya.",0
5375,USER USER USER USER USER Lalu anda ingin menyebutnya kafir menggunakan logikanya surat alkafirun dari ustad tengku zul?? Tafsirnya mana itu??',0
5376,cewe itu gak selama nya bisa sabar ngadepin kelakukan bajingan laki-laki',0
5377,semakin di biarkan semakin habis nih aset negara. lengserkan jokowi.. URL,1
5378,Dan saat ini pemerintah dengan serius memperhatikan pengembangan ekonomi umat di antaranya melalui program Bank Wakaq Mikro. ; ; #Moeldoko,0
5379,"Apaaaaaaaaaan.. an tuh ! ?; ; Babeh Jajah ajah kepengenan Presiden Baru kagak muluk2, katanye nyang penting... ; Yg Berakhlak, Beragama, dan Berbudaye.; ; Ane tambain boleh ye beh..?; Jgn nyang kang Bo'ong / Ngibul ; Planga-Plongo kaye Dil'aun ?; ; #2019G",1
5380,"USER wkwkwkwkwkwkwk kenapa dihapus twitnya, uda? Saya ketawa kenceng sampai seisi kantor pada bingung. Yg nonton film itu babi hahahahahaha'",0
5381,"USER USER USER USER Kalo indonesia mempersulit tka...bagaimana nasib tki bro...semua ada mekanisme nya...dan jumlahnya wajar, malah lebih banyak tki yg kerja di luar negeri...piye bro \xf0\x9f\x98\x81\xf0\x9f\x98\x",0
5382,USER UWOY JADI BENCONG JUGA HAHAHAHA \xf0\x9f\x98\xad',0
5383,"Pilkada Tegal, Komitmen Herujito Sugono Dalam Pilkada Bersih dan Damai",0
5384,KPK: Banyak Kepala Daerah Tertangkap Bukan karena Pilkada� Langsung,0
5385,BRENGSEK BAJINGAN GIMANA SIH GAK WARAS GUE ASTAGHFIRULLAH!!! URL,1
5386,USER Mampus lo diserang nanti.',1
5387,RT USER: USER Aaaah kemana aja sih politisi Gerindra nih... wong jokowi ngomongnya aja dikit2 yg byk malah bagi2 sepeda ...,1
5388,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0
5389,USER USER klo buat cebong biadab ga masalah sih hihihi',1
5390,"A orangnya enak diajak curhat, setia dan romantis",0
5391,"Penyebab macetnya divestasi saham Freeport, salah satunya adalah terbitnya Peraturan Pemerintah Nomor 20 tahun 1994 yang menyatakan, perusahaan penanaman modal asing tidak diwajibkan mendivestasi sahamnya kepada pihak Indonesia #Freeport51'",0
5392,USER USER USER Baru namanya timnya baja bajingan JA',1
5393,""" Pendapat masing-masing membuat orang buta akan kebenaran! "" (Uchiha Obito)'",0
5394,USER biar bantuan asing mrngalir\n\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c',0
5395,USER Saya NU saya tidak mengakui said aqil sebagai kiai dan saya tidak akan pilih jokowi.,1
5396,"Emang ada hukum kristen? Setau gw sih cuma ada 10 perintah Allah, dan gak ada hukuman bagi pelanggar dari pemuka agama yg berwenang...",0
5397,Rezim anti islam..Sampai kpn kau zalimi ulama kami URL,1
5398,"Mana bisa percya lagi,sdgkan induknya penista smp skrg lum ditahan tp malah dibela. URL",1
5399,ANGGOTA DPR INI SDH TUDAK MALU BANYAK KORUPSI TP TDK MAU DIGANGGU,1
5400,"USER USER Pengen nanya, emgnya kata tuli, bisu dan cacat itu kata kasar ya? Bang onyol knp jd begini? :('",0
5401,"Di Kazakhstan, kartun SpongeBob SquarePants dilarang, karena kartun ini menciptakan sebuah budaya holiganisme, kekerasan, dan bullying.",0
5402,USER USER USER USER USER sampean bener2 idiot... kok gak malu ya umbar kegoblokkan berulang2 terus',1
5403,Para politisi yg selalu menilai negatif terhadap rezim ini sebenarnya wajar... tapi lebih wajar jika ada solusi..supaya balans...',0
5404,"USER USER USER Adek ku ga berjilbab, pas awal masuk sma negeri. Eh pas mau ambil wudhu ada yg nyeletuk ""kirain kristen"".'",0
5405,"USER USER Kayaknya si abu janda yg jadi EO acara Deklarasi Ulama Muda ini. Kemaren si faizal assegaf yg bertindak jadi EO-nya dlm aksi aktivis 98 palsunya. Besok2 lg mgkin ada pula deklarasi LGBT, Deklarasi Cebong dukung mukidi, dst. Pd kenyang",1
5406,USER USER Saya pastikan rezim ini akan memberi apresiasi dibawah kewajaran.',0
5407,Hanya 2 analisa terkait LBH 1. Sudah disusupi komunis atau 2. Jadi antek para jenderal tua yg sekarang jadi penguasa negara,1
5408,"Ciri khas Muslim Pak USER mungkin termasuk Anda, tidak berani berargumentasi, beraninya bawa2 malaikat",1
5409,"Kata orang jawa, moto picrk kuping budek, rai gedek pada masalah yg dihadapi rakyat.\n\nKalian ingin populer dg cara hina URL",0
5410,USER ngakakakakaka bete banget asu',0
5411,USER Pak Moel horang kayah.. punya pabrik bus listrik dpt proyek dr rejim mukidi.. wkwkwkwk',0
5412,Les Privat di Cilandak TK SD SMP SMA UN Simak UI SBMPTN - Matematika Fisika Kimia Biologi Akuntansi Ekonomi...,0
5413,"Kekurangan asam folat dapat mengganggu pembentukan otak, sampai cacat bawaan pada susunan saraf pusat maupun otak janin.'",0
5414,Presiden USER hadiri Milad PMII. selamat ultah PMII ~ USER USER USER USER #2019TetapJokowi #Jokowi2Periode #JokowiDuaPeriode #JokowiMembangunIndonesia,0
5415,USER Cupuuu culun',1
5416,Rumput laut pun jadi potensi ekonomi unggulan; #JokowiSekaliLagi,0
5417,USER USER USER USER USER Haha otak loe isinya oli bekas\n\nKudu dicuci pakai kencing Onta',1
5418,"Bapak bangsa Indonesia adalah Sukano, bukan ulama, kiai, atau pejuang muslim. Pejuang muslim mendirikan Negara Islam",1
5419,"USER USER Ga usah begitu bang ,kita ini mau presiden yg baru .Kalo gini trus gimana mau dapat yg baru",0
5420,"USER sama halnya dengan di irlandia konflik&gt; protestan (dublin city ) &gt;&lt; katholik (belfast city) itu musuh bebuyutan hingga saat ini yg memang agak adem,intinya bkn hanya yg negara2 islam saja\ndimanapun bisa ada chaos.'",0
5421,Seorg pemuda diamankan Tim Densus 88 karna terbukti selalu mengirim bom sms ke gebetannya',0
5422,USER Bener prabowo aja yg pergi ke rohingya jgn bisanya hanya mengkritik doang,1
5423,bgst masih aja ngomongin titit',0
5424,RT USER: Slim ... yuk #coli malem minggu ... #kontol #gay #bahancoli URL,0
5425,"RT USER: Wanita adalah makhluk paling unik didunia. Dia bisa jadi selembut sutra, bisa juga seperti karang. Maka, wanita butuh dibimbin\xe2\x80\xa6'",0
5426,USER whuahahahah baru di rezim ini usir maling pake duit rente di banggakan itupun belum utuh jd milik negara\n*sepakat mau bodohi rkyt yg sdh hilang rasa percayanya.\nheheh',1
5427,Calon Wakil Gubernur SUMATERA UTARA diperiksa KPK Di Mangko Brimob terkait suap APBD.; ; MAJU TERUS KPK; #HIDUP_KPK,0
5428,USER Mana alumi mu jana kok umat islam di nistakan diem g demo demo...??? Mana pembelaanmu...???ktnya bela agama...??? Congor tok.',1
5429,USER Edan tenan..\xf0\x9f\x98\x95',0
5430,USER Keren memek nya ya om hiu',0
5431,"USER aku gak ngerasa sipitan sih nder. tapi kata temen temen ku yg bilang \'\'kamu pake kacamata terus jd makin sipit wkwkwk""'",0
5432,USER Sempurna itu mustahil ...usaha untuk kesempurnaan itu harus... jaring kader demokrat terbaik ..buat presiden periode mendatang',0
5433,"Ini kantor apa tempat pembuangan sih?\nAnjirr bau bangke bgt,,,, bgstt!'",1
5434,"USER Limbat bloon, ya Allah. :)'",1
5435,RT USER: digilir dua kontol besar URL,0
5436,"USER USER ... INGIN JADI TKI, DEMI INSTA STORY MEWAH DAN INDAHHHHH \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0
5437,Dinamika politik hari ini adalah refleksi upaya koalisi SBY - Jenderal Merah dan TNI merebut Jokowi,1
5438,?AYO KITA VIRALKAN?; ; Sangat memalukan USER membuat pernyataan FITNAH!! ; terhadap USER !!; ; Warga Kampung Akuarium membantah pernyataan Gubernur DKI JKT Anies Baswedan yg menyebut 24 warga meninggal dunia krn tinggal di bekas penggusur,1
5439,"Pusat Tahfiz perlu ditingkatkan, dikawalselia, dan diperkasakan ... bukan ditutup. \n\nBegitulah juga halnya dengan sekolah-sekolah Cina dan Tamil.'",0
5440,USER Yg voting malingsia siapa cok jancok PKI',1
5441,"7. Keagamaan; Bagi melindungi kepelbagaian budaya dan kepercayaan, 25 masjid dibina, 6,500 jemaah haji diberi wang saku RM500, dan JAIS diperuntukkan RM421 juta sejak 2015. 260 rumah ibadat bukan Islam termasuk tokong, kuil, gereja &amp; gurdwara telah dil",0
5442,"Itu baru bullying about body shaming yaa. Jadi bullying yang suka ngatain gendut, kurus, item, sipit dll.'",0
5443,USER Wkwk jijik ma diri sendiri',0
5444,RT USER: USER USER USER USER USER USER USER USER USER USER\xe2\x80\xa6',0
5445,"USER Mulut Allah SWT di quran memang BUSUK, kafir, laknat dll",1
5446,USER budek lu mah',0
5447,Senin gak jadi udik karna ditemani acara menarik dengan juri yang asik asik dan suara kontestannya yang autentik dengan penampilan fantastik! USER USER #GrabTakesYouThere #IdolSpektaTop3 #IdolByOpera',0
5448,USER Wow. Gila sih bangsat banget calon suami lu ninggalin cuma gara-gara itu? Padahal kalo bener serius sampe nikah sih ya nanti dia juga dapet lah haha. Bersyukur lu dijauhin dari dia. Lo ga pantes dapet laki-laki bejat kaya gitu.',1
5449,"IPK 3,5 ra ono artine nek ra iso bahasa Inggris. Padahal jurusan bahasa neng SMA bukanlah jurusan yg favorit. Tapi Iso bahasa Inggris = modal awal golek gawean. Milih jadi TKI di Singapura yg berangkat tanpa gelar tapi pulang dah bisa ngomong bahasa Ingg",0
5450,"Allahu Akbar !!! Ane benar bangga dan terharu...; ; Jika Suara Rakyat adlh suara Tuhan, Maka USER salah satu Berkah dari Tuhan..; ; Kita pernah punya BK, Soeharto,BJH, USER Yg dihormati Dunia, karena Prestasi mereka yg mendunia...",0
5451,"Allah SWT sangat berbatas, dungu & biadab tapi mengaku tak terbatas, maka harus dinegasi",1
5452,"Baru back, serasa asing guaa :v'",0
5453,USER Tangkap aja itu jendral banci kayak prabowo yg bodoh,1
5454,"USER Klo cebong kan ngarang kagak pake logika...klo saya kan fakta,si jarot emang sial mulu\xf0\x9f\x98\x82'",1
5455,Ternyata senjata yg paling mematikan bukan bom nuklir\ntapi mulut ini. \n\nAstaghfirullah',0
5456,"""Umat Islam RI Harus Bersatu Dalam Sikap dan Tindakan Utk Mengalahkan Proxy Asing dan Memenangkan Perang Asymetric Konspirasi Global -Cukong"" ; ; by USER - Chirpstory",0
5457,USER sarap emang:(',1
5458,RT USER: Jam lembur malah pada ngentot\n\nURL,0
5459,YG JELAS OTAK AHOK-DJAROT SUDAH SANGAT TUMPUL SANGAT LOYO DAN STRESS..... SUDAH JEBOL HARUS DICOPOT DAN DIGANTI.....,1
5460,USER Kampret juga mau kasar n bandit di NKRI ntr semua Orang Cina di usir rakyat Indonesia biar tau rasa,1
5461,"9. Kita harus punya impian bersama, Impian Indonesia yang memberi kekuatan untuk kita berjuang",0
