,id,prediction0,prediction1
3313,"Als Angela Merkel 2005 angetreten ist, haben ihr auch viele nicht zugetraut, dass sie Kanzlerin kann. Also abwarten. Wir leben nicht in einer Diktatur und der Kanzler bzw. die Kanzlerin bestimmen die Politik nicht alleine. Wichtig ist, dass die Person die Partei und die Regierung hinter sich hat und dass sie von den europäischen Partnern anerkannt wird.",0.8815919160842896,0.11840809881687164
3314,"Herr Kirchhoff mit seinem Gerede vom Kuchen glaubt immer noch an das unendliche Wachstum auf einem endlichen Planeten und haut mit Worthülsen um sich, ohne sich auch nur minimal empathisch einzulassen. Marktgläubig und völlig überholt, was er von sich gibt. Grob vereinfachtes Weltbild. Tatsachen sind andere. Wir brauchen ein nachhaltiges Haushalten mit den Ressourcen unserer Erde. Wir brauchen ein bedingungsloses Grundeinkommen, angemessene Bezahlung für alle und kreative Ideen. Und die uralte Lüge, dass jeder seines Glückes Schmied ist, gehört tatsächlich endlich mal aus den Köpfen gefegt.",0.269514262676239,0.730485737323761
3315,"Enteignung der Wohnkonzerne 😂😂😂. Da muss ich aber lachen. Die gehören zu den Lobbyisten . Der kleine Arbeiter muss ein Leben lang buckeln um sein Häuschen abzuzahlen 😡 Es muss verboten werden, das sich China und andere Diktaturen in Deutschland Grund und Boden kaufen.",0.23516035079956055,0.7648396492004395
3316,"Peinlich mit dieser ""Leistung"" weitergekommen zu sein 😨",0.08902650326490402,0.9109734296798706
3317,Die mutigen Passanten sind Helden,0.3131255507469177,0.6868744492530823
3318,Pestizidfrei schafft man es nicht den Borkenkäfer einzudämmen.,0.10453282296657562,0.8954671025276184
3319,Mitten in Würzburg hat ein Mann auf Passanten eingestochen und dabei mindestens drei Menschen getötet. Ein Überblick über die aktuellen Erkenntnisse zur Tat. https:// kurz.zdf.de/IHE/,0.939588725566864,0.06041128188371658
3320,"Leider wie seit Monaten, viele tolle Ideen und Vorschläge. Es werden Probleme angesprochen... Umgesetzt wird leider von der Politik nichts! Und das traurige ist, ich sehe bereits für den Herbst schwarz...",0.7342433333396912,0.2657566964626312
3321,"Totalversagen der Politik. Ich bin Busfahrer und fahre täglich hunderte Menschen auf engstem Raum durch die Gegend. Da gelten komischer Weise die Abstandsregeln nicht🤔. Hinzu kommt, dass wir Busfahrer aus Verkehrssicherh eitsgründen ohne Maske fahren müssen und beim Impfen völlig vergessen wurden!!!",0.3288579285144806,0.671142041683197
3322,"Jetzt vor den Wahlen kommen wieder alle Parteien mit Versprechungen😄Keiner hat jemals seine Versprechungen gehalten,ausser die,sich selber die Diäten zu erhöhen😉",0.3499879837036133,0.6500120162963867
3323,die Bürger wollen keine EU mehr,0.5584102272987366,0.44158974289894104
3324,Was die EU braucht ist ein Einwanderungsge setz wie es in vielen Ländern sehr erfolgreich ist. In der Runde gibt es zu wenig Ausgewogenheit.,0.7950671315193176,0.2049328237771988
3325,"Liebe Nutzer*innen, wie bewerten Sie die Aussage unseres Gastes Matthew Karnitschnig? Wir freuen uns auf Ihre Kommentare und spannende Diskussionen.",0.9565668106079102,0.04343322664499283
3326,War interessant,0.9297374486923218,0.0702625960111618
3327,Super wenn alle jetzt wieder in den Urlaub fahren dürfen nur weil Wahl ist und die Politiker sich davon Stimmen versprechen. In Schweden und England scheint es Delta ja schon zu Hauf zu geben. Dieses politische Kalkül lässt die Zahlen wieder steigen bevor alle vollständig geimpft sind. Meine Arztpraxis zum Beispiel hat seit sechs Wochen keinen Impfstoff mehr bekommen was sagen die Politiker dazu? Nichts schadet ja der Wahl!,0.6026191711425781,0.3973807990550995
3328,"""Experte"" Constantin Schreiber? Er ist Lichtjahre davon entfernt Experte zu sein.",0.6474560499191284,0.3525438904762268
3329,"Wenn ein Händler seine Waren anbietet wie sauer Bier sollten aber sämtliche Alarmglocken schrillen. Keiner, aber auch keiner sollte durch die Hintertür gezwungen werden sich die Spritze setzen zu lassen. Gleich gar nicht mit dem dem Aufruf zur Solidarität, denn das ist emotionale Erpressung vom feinsten. Wir sind angetreten als es losging, da wollten wir die vulnerablen Gruppen schützen und die Älteren. Das ist völlig normal. Jetzt sind wir bei Durchimpfung, Herdenimmunität und jetzt Impfen wir schon die Kinder, obwohl es keine Indikation gibt Kinder zu impfen. Fazit, wir haben seit 15 Monaten eine permanente Verschiebung von !politischen! Zielen,  die es zu erreichen gilt. Was wollen wir denn erreichen, was ist das Ziel? Haben wir überhaupt noch das Ziel der Maßnahmen, dass das Ziel der Maßnahmen, die Beendigung aller Maßnahmen ist? Denkt mal drüber nach.",0.6231151223182678,0.3768848776817322
3330,"wenn man Politiker in der Regierung hat,die sich erfreuen an Ihren Diäten und das Volk vergessen ist es eben so. Zu Doof um Impfstoff zu bestellen! In der freien Wirtschaft finden sich solche Kreaturen auf dem Arbeitsmarkt wieder.",0.171092689037323,0.828907310962677
3331,"Bei allem Respekt vor dem Ernst der Lage. Wer Rettungshelfer* innen schreibt hat nicht mehr alle Latten am Zaun. ......und nein, bevor wieder die Regenbogenkeule kommt, ich fühle mit jedem Opfer mit und unterstütze sogar die örtlichen Retter.",0.7790061235427856,0.22099387645721436
3332,Eine ZDFzeit-Dokumen tation über Angela Merkel sehen Sie hier: https:// kurz.zdf.de/ lV88/,0.8893628120422363,0.1106371358036995
3333,"Könnt ihr mal schauen, dass ihr den Podcast auch unter Player FM ans Laufen bekommt?  Seit dem Trailer ist dort Funkstille. Danke!",0.7757408618927002,0.2242591232061386
3334,"Weiter denken ist den Politikern auch fremd. Wenn weiter so an der Preisschraube gedreht wird, wird ein Brot bald 10,00 € kosten.",0.6221932768821716,0.37780675292015076
3335,"Diese neuen Virusmutanten stellen eine große Herausforderung dar. Wann begreifen wir alle, dass es zu einem größeren Nutzen sein kann, kurzfristig einen harten Lockdown oder möglichen Shutdown (2-4 Wochen) zu fahren günstiger und gesünder sein wird als Kliniken, Betriebe, die nächsten Generationen in ungeahnte Folgen zu treiben. Dann läuft bestimmt nicht mehr viel und kann eventuell nie aufgeholt werden. So meine persönliche Meinung. Ergänzend: Jede neue Virusmutation birgt die Gefahr, keinen Impfstoff als Gegenmittel zu besitzen!!",0.5994097590446472,0.400590181350708
3336,Nachhilfeunterr icht? Damit die Kinder überhaupt nicht mehr rauskommen aus ihrem Hamsterrad. Da bin ich eher für die Verlängerung des Schuljahres bis Weihnachten. Hat man ja früher mal andersrum gemacht oder nicht?,0.1401507705450058,0.859849214553833
3337,Wir sind das Land der Deppen von Europa,0.11288449168205261,0.8871155381202698
3338,"Das zweite Außeneinsatz oder das Energieversorgu ng oder das Sonnenkollektor , liebe tagesschau?",0.8472180962562561,0.1527818739414215
3339,"Wo ist der Aufschrei bei den 37 Staaten weltweit wo Homosexualität unter Strafe stellen, oder den 11 Staaten wo Homosexuellen aktuell die Todesstrafe droht.  Reiner Aktionismus auf den Rücken der Sportler.",0.5883305072784424,0.41166946291923523
3340,"Kann aber auch sein, dass der Drängler dringend die Impfung braucht, weil der sonst stirbt.",0.5382736325263977,0.4617263376712799
3341,Das das war Nr.1...wie lange wird es dauern bis die Zahl dreistellig ist? ,0.8570298552513123,0.1429702192544937
3342,Das ist doch keine Politik mehr zum Wohle des Volkes sondern eine reine eigene  Machtgier als wenn wir keine anderen Propleme hätten als deren Kasperle Theater  da.Herr Bosbach mit ihnen wäre ich als Kanzler einverstanden 🤗,0.2508898377418518,0.7491101622581482
3343,"in Bezug auf Flucht-Ursachen , sowie bzgl. mittel- und langfristiger Lösungsansätze: (1) Viele Leute vergessen allzu leicht, dass ein Großteil der Produkte unseres Alltagskonsums höchst unfair hergestellt ist - auf Kosten von Mensch und Umwelt anderswo; schwere Kinderarbeit inklusive. Unsere ganze Wirtschaftspoli tik hält 2/3 der Welt in Armut und durch mangelhaften Klimaschutz verschärfen wir diese noch. z.B. allein z.B. die Sahara hat sich in den letzten 50 Jahren um mehr als 100 km nach Süden ausgedehnt, auf einer Breite von immerhin sage und schreibe ca. 6.000 km. und z.B. allein die restl. Austrockung des Tschad-Sees wird ca. 20 Millionen Menschen zur Flucht zwingen. (2) Für Regionen wie Syrien: Menschen, die gewzungen werden, sich quasi zwischen Pest und Cholera zu entscheiden, haben ein Recht, sich aus diesem Zwangs-Dilemma notfalls durch Flucht zu befreien. (3) sogar wenn ab heute 100% der globalen und lokalen Politik und Wirtschaft so umzusteuern sofort begonnen würde, dass Klimakrise, Krieg, ungerechte WTO Regeln, mangelnde Bildungschancen u.s.w. schnellstmöglic h verringert würden, würden die Effekte Jahre, teils Jahrzehnte dauern. Sogar dann müsste bis dahin erstmal ""Brückenlösunge n"" gefunden werden für Menschen, die bis dahin weiter auf der Flucht wären - sowohl legale Migrationswege, als auch ""vor Ort"" konkrete Initiativen, Projekte u.s.w. bis hin zu menschenwürdig ausgestatteten ""UNHCR refugee camps"" (z.B. sie als sozial & ökologisch ""nachhaltige"" ""Städte"" entwickeln; dafür z.B. weltweit superreiche Personen (z.B. via dafür zu schaffende Exekutiv-Organe etwa unter UNO Aufsicht) in finanzielle Verantwortung nehmen - z.B. eine internationale Abgabe an das UNHCR , nicht als freiwillige Spende wohlgemerkt, immerhin hat allein 1% der Weltbevölkerung mehr Kapital an sich gezogen als 50% der gesamten Menschheit auf der anderen Seite) --- #hartaberfair",0.7764572501182556,0.2235427051782608
3344,Es ist höchste Zeit endlich massiv in Bildung zu investieren. Kein weiter mehr so wie bisher. Schluss mit dieser Politik auf dem Rücken der Menschen. Wir haben genug Geld. Schluss mit den ganzen Ausreden. Es ist Zeit jetzt endlich umzudenken und völlig neue Wege zu gehen.,0.7867146730422974,0.21328529715538025
3345,"Solange es keine verlässlichen Studien darüber gibt,inwieweit ein Impfschutz für bereits Geimpfte aussagekräftig genug ist,solange ist diese Diskussion überflüssig!!!",0.7315954566001892,0.2684045732021332
3346,"Auch der Verband der Kinder- und Jugendmediziner forderte, das Impftempo deutlich zu erhöhen. Bundessprecher und Kinderarzt Jakob Maske sagte dem RND, besonders gefährdet sei die Altersgruppe zwischen 30 und 60 Jahren. ""Diese Menschen haben oft keine oder nur die erste Impfung erhalten und sind so einem erhöhten Risiko ausgesetzt."" Deutschland habe den großen Vorteil, dass sich die Delta-Variante hier erst vergleichsweise spät ausbreite: https:// kurz.zdf.de/ qjbMv/",0.892975926399231,0.10702408105134964
3347,"Die Kirche geht mir suf die Nerven. Warum sollen andere deren Wünsche erfüllen. Der Kirche gehört soooo viel Land, Geld und Immobilien- … Mit diesem Vermögen könnten sie doch Vorort Tausende retten und versorgen.oder auch in anderen europäischen Staaten mit diesem Vermögen dort helfen die Migranten zu versorgen.",0.6928565502166748,0.3071434497833252
3348,Nur Geld zu verlangen und nicht‘s mit Bundespolitik zu tun haben zu wollen-Sorry das geht finde ich nicht.,0.7685006260871887,0.2314993292093277
3349,Was sagt Cent Özdemir denn zu den Ergebnissen der Grünen in Rheinland-Pfalz ? 😊.,0.8544943928718567,0.1455056220293045
3350,"Ich finde man vergisst bei der ganze Sache die Stellung der Familie der ganzen Familie nicht nur Mutter,Vater, Kind/er auch Großeltern gehören dazu. Und ich finde man kann nicht sowas durchsetzten wie es in der Sendung am Beispiel Irland gezeigt wurde. Auch Großeltern haben ein Umgangsrecht mit ihren Enkelkinder auch wenn die Großeltern in einen anderen Landkreis oder Bundesland wohnen. Auch wir Eltern brauchen eine Auszeit und das funktioniert nur wenn auch die Großeltern mit in die Betreuung der Kinder einbezogen werden können.",0.9242972135543823,0.07570281624794006
3351,"Geld was man nicht braucht, braucht man nicht zurück vorderen.Das liegt eh nur im Weg so könnte man meinen in Hamburg.Je größer der Hafen (u) desto schlimm er.",0.7578041553497314,0.24219582974910736
3352,Die Grünen wuerden das seit 2015 an die Wand gefahrene Land noch häckseln.,0.3778825104236603,0.6221175193786621
3353,"Auch die ehemalige sogenannte Volkspartei SPD ist auf Kurs Niedergang wie demnächst wohl auch die CDU. Ob die GRÜNEN die ""Retter der Welt"" werden, wage ich zu bezweifeln. Viel Glück Deutschland, viel Glück Europa !",0.5083021521568298,0.4916978180408478
3354,"Was wollen solch Leute noch sagen,,,, Maskenskandal,,,👎👎👎👎👎👎👎🤮🤮🤮",0.06680655479431152,0.9331933856010437
3355,"Er soll eine Bürgschaft übernehmen und so viele wie er kann bei sich wohnen lassen. Vorbildfunktion in der Politik, wäre doch mal was.",0.8902012705802917,0.10979866981506348
3356,"Dietmar Bär, LG aus der Heimat <3",0.8616974949836731,0.13830247521400452
3357,"Hat mir wieder gezeigt , dass der Herr Laschet nicht ( für mich ) wählbar ist !!!",0.38430675864219666,0.6156932711601257
3358,"Hätten wir die Zweitimpfungen generell aufgeschoben, wären wir schon bei 45%. Jetzt können viel weniger Erstimpfungen erfolgen, weil die Zweitimpfungen anstehen. Aber bei Johnson reicht eine Impfung... Die einen essen sich satt, der Rest verhungert. So intelligent sind wir!",0.6246920824050903,0.37530794739723206
3359,"Was ein Untersuchungsau sschus bringt hat uns der Fall von Frau von de Leyen und von unseren Verkehrsministe r Scheuer gezeigt. Nur heiße Luft, am Ende sind sich alle wieder einig. Viele Politiker sind sowas von korrupt und niemand macht etwas dagegen, es ist eine Schande.",0.07214143127202988,0.9278585910797119
3360,"Er hat sicherlich gehofft, dass der Nebel im CDU Sumpf sich legt nachdem Laschet anstatt der fähige Merz zum Vorsitzenden gekürt wurde.",0.4829082489013672,0.5170917510986328
3361,"oha, wie erstaunlich jetzt wird für einige Monate das Corona Virus in die Ecke gestellt bis es dann nach der Wahl im September wieder auftauchen wird, bis dahin holen wir schon mal vorsorglich die Moralkeule wieder heraus damit auch kein Bürger Einwendungen gegen weitere 3 Millionen Analphabeten vorträgt-denn nichts brauchen wir so sehr wie Menschen die sich nicht Integrieren lassen und auch nicht Integriert werden wollen. Nur am Rande wir Steuern sehenden Auges in den nächsten Jahrzehnten in eine Altersarmut ohne gleichen zu davon sind dann die Betroffen die so Blöde sind jetzt noch Arbeiten zu gehen.",0.1426040381193161,0.8573960065841675
3362,"Nicht nur die Uni Duisburg -Essen hat das festgestellt , schaut doch mal nach Amerika , wurde von mehreren Instituten ausführlich untersucht und festgestellt das der PCR Test ungeeignet ist eine Infektion festzustellen . Diese Ergebnisse dürften doch wohl wissentlich verschwiegen worden sein. Unfassbar was hier geschied !",0.6203330159187317,0.3796669542789459
3363,"Ich hatte das Gefühl, das man alle nach Europa holen möchte, obwohl man weiss, dass das nie enden wird. Es gibt keine Lösung ausser man macht es wie Dänemark.",0.8363030552864075,0.1636970043182373
3364,"Und warum, weil s nicht reicht, es reicht nicht für alle, welche die nie eingezahlt haben und gleichzeitig sollen wir nochmal versteuern, mein m in wurde schon versteuert, alle müssen in den Topf einzahlen!",0.7238309979438782,0.2761690318584442
3365,huch... wo kommr die jetzt wieder her?,0.43466588854789734,0.565334141254425
3366,Dänemark: Europameister der Herzen 🇩🇰🇩🇰🇩🇰,0.8709291815757751,0.12907078862190247
3367,Super,0.8876113295555115,0.11238861829042435
3368,"Und Lauterbach sitzt da, erzählt dann wieder das er Havard Studien gelesen hat wie sicher der Impfstoff ist.... Frage bei so vielen Ländern die den Impfstoff ablehnen... Kann Lauterbach lesen??",0.6065080761909485,0.3934919834136963
3369,Antisemitismus wäre mal ein Thema gewesen.... und jetzt schon wieder der Coronamüll...,0.4818781018257141,0.5181218981742859
3370,"Ein tropfen auf den heißen Stein,dabei haben Wirtschaftsexpe rten aus der USA ausdrücklich gewarnt? Das betrug System relativ einfach,sage ich mal als Kaufmann,ohne Abitur,grins",0.47577324509620667,0.5242267847061157
3371,"Das wäre doch ein Vorbild für Jens Spahn, an diesem Minister könnte sich auch die Politik-Elite, die Arm in Arm in Cornwall feierten ein Beispiel nehmen. Diese Konsequenz ist den deutschen Politikern komplett abhandengekomme n. Gerade stehen für den Unfug den sie zu verantworten haben.",0.5387865304946899,0.46121349930763245
3372,"Was genau bringt die Impfung? Außer eine mögliche Urlaubsreise oder einen Zoobesuch ohne Testung? 🙈 (Wenn man dazu, danach noch in der Lage ist. )",0.7870802879333496,0.21291974186897278
3373,Reine Werbesendung für die Impfung. Nix mit Journalismus zu tun. Es müssen alle Seiten zu Wort kommen.,0.8125495314598083,0.18745043873786926
3374,Der hat ja wohl auch seine rosarote Brille auf,0.4492991864681244,0.550700843334198
3375,"Lanz ist wirklich unerträglich. Er kann niemanden ausreden lassen, er kann nur in Schubladen denken und lebt von der Provokation. Das er von meinen GEZ-Gebühren lebt ist schwer auszuhalten.",0.5178852081298828,0.4821147620677948
3376,Es wäre jetzt Zeit endlich Impfstoff her !! Die Politik in Berlin schläft !! Das ist das Problem !!,0.30147308111190796,0.6985268592834473
3377,Schön. Und jetzt bitte denselben Betrag nochmal als Strafe.,0.8764503598213196,0.12354963272809982
3378,"Privatisierung der öffentlichen Vorsorge rückgängig machen. Steuerndieben ihr Vermögen konfiszieren (tut weh).Reichen und Erbschaftssteue r einführen .Korruption hart bestrafen.Wer Mandat hat und Nebeneinkünfte ,keine Diäten",0.6050993800163269,0.3949005603790283
3379,"die Freiwilligen für diese Impfstoff-Tests haben wir wohl durch, der Rest der Bevölkerung will wohl nicht ....und das ist auch gut so!",0.6891598105430603,0.3108402192592621
3380,"Eine komplette Aussetzung der Impfungen mit AstraZeneca wegen einiger weniger Fälle einer eventuellen Nebenwirkung, deren Zusammenhang nicht einmal endgültig geklärt ist, ist eine völlig übertriebene Reaktion und wirft uns nur noch weiter zurück.",0.8373919129371643,0.1626080721616745
3381,Und wem kommt das zu gute? Den Eltern? Der Wirtschaft? Oder dem Kind?,0.8319870829582214,0.16801287233829498
3382,"Trau schau wem: Merkel leidet am Kubasyndrom (Tunnelblick bei Meinungsfindung ) - das Volk am Stockholmsyndro m (schluckt alles) und das Impfen gleicht einer Irrfahrt wie bei Odysseus (Odysseus-Syndr om) - mit dem Unterschied, dass nicht Odysseus, sondern der Kapitän der Titanic am Ruder steht.",0.6355891823768616,0.3644108474254608
3383,Propagandieren die öffentlich Rechtlichen die von zwangsfinanzierten Beiträgen leben 🤣,0.12250158935785294,0.87749844789505
3384,Wenn sich zwei streiten freut sich der dritte,0.9090287089347839,0.09097125381231308
3385,"Das Problem wird hier doch völlig falsch benannt. Das Problem von Frau Kordus ist ja die enorm hohe Abgabenlast, gepaart mit horrenden Strom- und anderen Kosten, die durch Regierungsversa gen und grüne Utopien in die Höhe getrieben werden.",0.6414719223976135,0.3585280776023865
3386,"Ich wünsche dem Team von ""Hart aber fair"" eine wunderschöne Sommerpause und gehe davon aus, dass König Fußball heute regiert. Jedenfalls bei uns ⚽⚽⚽",0.8724439740180969,0.12755601108074188
3387,"Mit Kühnert seiner Zurechtweisung Thierse‘s - mit dieser Personalie (Kühnert) wird aus dem „Rückenwind“ ein laues Lüftchen - Punkt. Abgesehen davon möchte ich Menschen in verantwortliche n Positionen sehen, welche zumindest eine Ausbildung abgeschlossen haben - Punkt",0.1621330976486206,0.8378669023513794
3388,Blablabla ......,0.577399730682373,0.42260026931762695
3389,"Ja,Krankenhäuser in der Umgebung helfen einem gar nicht, aber Flyer versenden für die Bestattung von Sternen Kindern geht dann wieder. ",0.8161911964416504,0.1838088482618332
3390,"Der Allergrößte Heuchler, alleine die ""Märchenstunde ""von der Leyen und Weber um den Vorsitz der EU sagt schon alles aus, schon lange nicht mehr Herr seiner Sinne 🤔",0.03815779462456703,0.9618422389030457
3391,Weshalb ist Herr Lauterbach nicht in der Runde?? Goennt er sich einen freien Abend??,0.5035352110862732,0.4964647889137268
3392,"Der Plan war: Jedes Kind, das ab Sommer 2026 eingeschult wird, soll in den ersten vier Schuljahren Anspruch auf einen Ganztagsplatz bekommen. Damit würde sich nach dem Betreuungsanspr uch in der Kita, den es schon länger gibt, direkt ein solches Recht in der Schule anschließen. Die Betreuungszeit soll mindestens acht Stunden am Tag betragen, auch in den Ferien. Der Anspruch würde in den Folgejahren um je eine Klassenstufe ausgeweitet. Damit hätte ab August 2029 jedes Grundschulkind der Klassenstufen eins bis vier einen Anspruch auf ganztägige Betreuung. Der Bundestag hatte dem Gesetz bereits zugestimmt.",0.9519224166870117,0.04807759448885918
3393,Astra hat das Vertrauen für den Wirkstoff verspielt..zum Glück kann der Konzern sagen das das impfen damit nicht aufhört und für alle Altersgruppen freigegeben ist..ohne Rücksicht auf Verluste..jeder Arzt hat die Aufgabe leben zu erhalten und nicht zu pokern..,0.7358670830726624,0.26413288712501526
3394,Unterm Strich heißt das es wird für alle teurer,0.8035862445831299,0.19641374051570892
3395,"""Im großen und ganzen ist doch nichts schief gelaufen "" der Tenor unserer Kanzlerin.  Die aber genau für das Desaster zusammen mit Ursula von der Leien verantwortlich ist. Aber diese Menschen machen  niemals  Fehler.",0.38458526134490967,0.6154147982597351
3396,"Also ich habe in meinem Leben noch bei keinem ""Spekulanten"" gemietet. Das waren ganz normale Eigentümer, die mir die Taschen geleert haben. Aber wer will es ihnen denn verdenken? Warum sollte ich mein Eigentum für 1000,- zur Verfügung stellen, wenn ich 1300,- bekomme? Mal davon abgesehen, dass ein Vermieter auch gut was an Rücklagen zu Instandsetzungszwecken bilden muss.",0.8397021889686584,0.16029787063598633
3397,"Es war unwürdig wie Wales diesmal spielte. Sie bekamen nichts auf die Reihe. Dann lagen sie deutlich zurück und foulten aus Rache - keine Rache für dänische Fouls (die Dänen foulten kaum), sondern als Rache dafür, dass die Dänen besser waren als sie. Eine Schande, wie sie zweimal Cornelius foulten, besonders als dieser ALLEINE gegen 4 Waliser durchdribbelte und dann ein kleiner Waliser ihn heimtückisch von hinten foulte. Erbärmlich zu 4 gegen 1 und dann noch foulen nötig zu haben. Später voll berechtigt die Rote Karte gegen einen Waliser, der den Torschützen aus Wut über das 3.Tor einfach mal so wegtrat ohne Chance auf den Ball und ohne den geringsten Sinn im Mittelfeld. Sehr schön, daß Däne Braithwaite endlich sein Tor schoß nach 4 Spielen eifrigster Bemühungen. Ein wunderbarer Abschluß des Spiels dieses 4.Tor.",0.41531217098236084,0.5846878886222839
3398,"Gute Analyse, sehe ich genauso wie er. Solche Sachen sind erstmal nicht schlimm, hätten aber viel früher intern auffallen und korrigiert werden müssen. Da hat die PR-Abteilung der Grünen eindeutig gepennt.",0.7529990077018738,0.24700094759464264
3399,Geiler Typ bester Kandidat,0.116236612200737,0.8837634325027466
3400,"Das ist sowas von widerlich! Tut uns leid. Schämen Sie sich eigentlich nicht uns bzw. den Kindern das auf diese Art zu verkaufen? Sie sollten Dinge wie Überheblichkeit und Arroganz ablegen, denn ""Konsumenten"" sind nicht dumm. Deshalb sitzt diese Frau ständig in irgendwelchen Runden um uns zu suggerieren das ""ethisch"" alles okay ist. Wir wissen um was es hier eigentlich geht!",0.1452944427728653,0.8547055125236511
3401,"Zur Masken-Affäre: Solche Verfehlungen gibt es immer wieder, solange solch korrupte Abgeordnete nie wirklich bestraft werden. Diese Untersuchungsau sschüsse sind nur Augenwischerei, solange Politiker sich mit ""Gedächtnislück en"" rausreden können. Die Tatsache, dass für solche Fehler der Abgeordneten kein Strafenkatalog existiert, sagt schon alles!",0.17850792407989502,0.821492075920105
3402,"Aus Krisen entsteht häufig eine Erneuerung - ich hoffe das sich die Parteienlandsch aft grundlegend ""erneuert"". Das ""Alte"" muss endlich sterben - verdient hat es diesen Ruhestand schon lange. Der korrupte Lobbyistenverei n ist inzwischen so verkrustet und verfilzt das er Strukturen einer kriminellen Organisation aufweist. Und die Berufswählerver rätertruppe sollte auch die Zeichen der Zeit erkennen: Entweder wir reformieren dieses korrupte System hin zu einer direkten Demokratie in der Politiker Ideengeber aber keine Entscheider mehr sind - oder wir werden, einmal mehr, den altbekannten Weg gehen, wenn sich ein ""Heilsbringer"" zu erkennen gibt. Und auf den hab ich genauso wenig Lust, wie auf ein ""weiter so"" in dieser einstigen repräsentativen Demokratie. Der Wahlzettel ist lang - suchen wir uns Neue Parteien, wenn wir unbedingt müssen, und schauen mal, was passiert. Mit ""Erfahrung"" kann man das Verbleiben der Regierungsparte ien Angesichts von Scheuer, Spahn, Klöckner, Altmaier... auch nicht mehr begründen. Weg damit! #NieWiederCDU #niemehrSPD #afdistauchkeine lösung und #keineSTIMMEistV ERSCHENKT",0.2854265868663788,0.7145733833312988
3403,"Immer diese Rentner die nachts durch die Städte ziehen und all den ganzen Müll auf Parkplätzen,  in den Parks verteilen und jetzt auch noch das, E- Roller in den Fluss werfen, schämt euch ihr Rentner.   Naja die Jugend ist es nicht, die wählen die Grünen und gehen freitags auf Demos sind so Umweltbewusst wie kein anderer auf dieser Erde.  🤔🤔🤔",0.06493595987558365,0.9350640177726746
3404,Vom Regen in die Traufe ….,0.6885375380516052,0.3114624619483948
3405,Super gespielt .,0.9282337427139282,0.0717662125825882
3406,Herzlichen Glückwunsch Italien 🇮🇹 die sich ungewohnt gegen kämpfende Österreicher wahrlich schwer taten. Respekt an den Nachbarn für die beachtliche Leistung. Kopf hoch Jungs 🇦🇹,0.6874476671218872,0.3125523328781128
3407,"Sinnbefreite, moralinsaure Diskussion. Begründung: Solange nicht geltendes Recht durchgesetzt wird (u.a. abgelehnte Asylbewerber asap zurückführen) solange können wir nicht ewig neue aufnehmen. Es kann nicht sein, daß Deutschlands Politiker u.a. die Bürger, die das alles finanzieren müssen, mit immer höheren Steuern belasten, knapper Wohnraum durch ungezügelten Zuzug weiter verknappt wird, die Politiker mit den Schultern zucken - und einfach so weitermachen. Des weiteren kann es nicht sein, daß mangelnde Integrationswil ligkeit/ - fähigkeit nicht sanktioniert werden, sich stattdessen eine Parallelgesellschaft entwickelt. Die Politiker jammern, wie schlecht es der kommenden Generation gehen wird, blöd nur, daß sie es sind, die durch diese völlig aus dem Ruder gelaufene Migration (von Politik kann man fast nicht sprechen) diese Generation über Gebühr melken werden. Gute Integrations-/ Migtrationspolitik heißt, daß es zum Vorteil beider Seiten sein muss (ähnlich der Politik, die z.B. Kanada oder Neuseeland an den Tag legen). Begreifen unsere Politiker das nicht endlich, wird die Solidarität mit Menschen in Not weiter erodieren und der soziale Friede in unserem Land brüchig werden!",0.5661656260490417,0.43383434414863586
3408,"Hört doch endlich mit dieser ""Genderei"" auf .",0.18037988245487213,0.8196201324462891
3409,...und den Anstieg zu bremsen durch solidarisches Verhalten. Deshalb ist die Klage der FDP sowas von daneben!,0.8148983716964722,0.18510158360004425
3410,"Welche Ausbildung, oder Berufserfahrung hat Herr #Kühnert nochmal vorzuweisen ?",0.8356289863586426,0.16437101364135742
3411,"Keine 10 Pferde würden mich aktuell in volles Fußballstadium bringen und schon gar nicht in England. Wie denkbefreit sind Leute, die sowas machen? Darf ich denen meine Verdienstausfal lrechnung schicken, wenn im Spätsommer wieder alles geschlossen wird?",0.3048078417778015,0.6951921582221985
3412,"Als ehemaliger Bundeswehrangeh öriger mit Einsatzerfahrun g sage ich mal das jeder der zur Bundeswehr geht es freiwillig macht und sich dessen auch bewusst sein sollte das er/sie ins Ausland geschickt wird und welche gefahren zu erwarten sind ! Trotzdem gilt in erster Linie mein Mitgefühl den Angehörigen, ich wünsche ihnen viel Kraft für die kommende Zeit und hoffe das alle überleben und nach Hause kommen !",0.9257545471191406,0.07424546033143997
3413,"Söder nach Berlin, dann haben wir ihn los und Bayern kann sich von Restdeutschland lösen. Söder kommt ohne Visa (kriegt er eh keines) nicht mehr in Bayern rein. 🥳",0.5788773894309998,0.42112258076667786
3414,"Reines Framing was das ZDF da wieder betreibt. Die wahren Hintergründe warum das Gesetz blockiert wird, wird vom ZDF verschwiegen und so dargestellt als wenn die Republikaner wieder die Bösen sind. 😡😡",0.1714145541191101,0.8285854458808899
3415,"Ich, als Schalker bin ich jetzt für den bayerischen Kanzler ... so weit ist es gekommen!!!! Aber Hr. Laschet - das geht gaaaar nicht...",0.18565374612808228,0.814346194267273
