,comment_id,comment_text,Sub1_Toxic,Sub2_Engaging,Sub3_FactClaiming
1276,3014,"@USER, ¿por qué? ¿Por qué debería ser el Sr. Daimaguler?",0,0,0
1277,2660,"La representante verde era mala, no podía esperar otra cosa, sólo frases, no soluciones, y entonces, con miles de millones de impuestos, un gobierno verde se hace muy caro. Por no mencionar la abolición deseada de Alemania y de los que han vivido aquí desde hace mucho tiempo.",1,0,0
1278,800,"@MEDIUM El tema está bien, yo también. Lo que no me gusta como un señor @MODERATOR está en el programa, él siempre está tratando de comportarse correctamente, pero por desgracia no siempre lo hace. Para mí, una marioneta de su empleador. Preferiría la libertad de expresión. Bueno, yo no tengo que coger. También muy mal que sea financiado por nuestro dinero, GEE.",1,0,0
1279,2435,"¡Cuidado! 50.000 nuevos puestos de trabajo ocupan, probablemente en 50 años, la fluctuación todavía no se ha incluido...parece poco creíble.",1,0,1
1280,1135,@USER ¿Cómo puedes casarte con él?,1,0,0
1281,1283,"""VW tiene nuevos motores de gas natural que son más prometedores que la movilidad electrónica",0,0,1
1282,1420,"Por supuesto, vendrán, se prepararán con tales debates, y cuando llegue el momento, nadie se atreverá a rebelarse...",0,0,1
1283,1115,¿Dónde están las personas que están bien?,0,1,0
1284,2865,"Como científico político, le recomiendo la educación política básica en lugar de la conspiración de las fantasías ideológicas del delirio.",0,0,0
1285,139,"""Es totalmente idiota dejar que toda la gente venga aquí a una cultura totalmente ajena a ellos, y mantenerla por toda la vida (porque así será), "" ¿cuándo ha demostrado la AfD contra las causas de la fuga? ¿Cuándo ha demostrado la AfD contra la explotación económica, las guerras de materias primas, las guerras económicas, los acuerdos de libre comercio explotados, las canciones de armas y el cambio climático?",0,0,0
1286,739,"@USER el problema básico sigue siendo la falta de moderación, la codicia y la falta de decencia. Nadie puede ser obligado a hacerlo, es cierto, pero las consecuencias serán devastadoras si cada vez más personas se apartan y la ira de los propietarios/alquilentes se convierte en violencia en algún momento, ¡que nadie puede querer!!",1,1,1
1287,2802,@USER entonces tomemos la declaración de Seehofer - Stegner - Roth - Habeck,0,0,0
1288,176,@USER Piensa en lo que quieren!!!,1,0,0
1289,3227,A... arrecifes...,1,0,0
1290,854,@USER Sí Actuar y hacerlo con poder .Somos de la gente que nos ha engañado a los Ossis.,0,0,0
1291,2170,Porque invitamos a Dios y al mundo.,1,0,0
1292,493,"@USER Leído. Y descubrí que no escribí aquí nada que desvalorizara a tanto alzado sobre ""los alemanes."" Por otro lado, aquí me califican como extranjero, y eso es lo que noté y me quejé en el comentario de entrada.",0,1,1
1293,723,"Aha y por lo tanto, entonces hay una vivienda asequible. Es travieso ya que una mitad de la casa doble es debido a una rápida .18000 € -50000 €.",0,0,0
1294,1523,"@USER Todos los Estados tienen la obligación de hacerlo. Si los estados individuales, como los Estados Unidos, se excluyen, no puede ser un ejemplo para los demás Estados.",0,0,0
1295,4,"Por desgracia, en la UE y en los Estados Unidos tenemos una huella de CO2 mucho mayor que, por ejemplo, los africanos o los indios.",0,0,1
1296,1619,"@USER Verdad... ¿Cómo eliminar a un gasolina quemado? • Las materias primas para las baterías se descomponen en gran medida sin trabajo infantil. Tesla, por ejemplo, tiene un contrato con las empresas que eliminan las materias primas, el trabajo infantil conduce a la ruptura del contrato. ¡El precio se puede discutir, pero las nuevas tecnologías cuestan al principio, siempre oyentes sumas! ¡Eso es debido al desarrollo y la investigación! ¡Porque los nuevos vehículos electrónicos ya existen a partir de aproximadamente 30.000€!",1,1,1
1297,2129,"@USER esto y también creo que es muy importante, porque, lamentablemente, hay mucho más que eso -lo encuentro triste.",0,0,0
1298,295,@USER también recibe un montón de dinero mensual;-) Somos una suborganización de Antifa GmbH y CoKG y cuentan con el apoyo financiero de la Sra. Merkel y sus amigas;-),0,0,0
1299,2676,¿Qué tiene eso de malo?,0,0,0
1300,2146,"@USER, claro, cuando se trata de hechos que no puedes negar, de repente todo es silencioso y sin sustancia. Qué ridículo. Parecen sin sustancia;-)",1,0,0
1301,1056,"En Tubinga construyen 1000 viviendas en la mejor posición, pero ningún policía puede mudarse... está reservado para los refugiados durante 10 años... sólo que el dinero no sería para los contribuyentes.",1,0,1
1302,1295,@USER en China y en algunos países islámicos probablemente sería presentado por el verdugo con tales acciones.,0,0,1
1303,2089,"Nosotros, como Estado, nos aseguramos de que el dinero llegue y para los políticos seamos como una tienda de autoservicio.",1,0,0
1304,1098,"@MEDIUM Eso de todos modos! Señora Schröder, he tenido que ver muchas veces en los espectáculos de charla y su imagen de mujer no se corresponde con la imagen moderna de la mujer de nuestro tiempo. ¿No puedo criticar esto como mujer moderna? Me gustaría que reaccionara tan rápidamente a los comentarios difamatorios de derecha aquí sobre FB.",0,1,0
1305,2512,¡Levántate!,0,0,0
1306,2943,@USER No estoy amenazando en absoluto - no estoy haciendo nada como usted porque no estoy llamando a las páginas de la AfD como usted. Ahora estoy terminando esto - no estoy amenazando - ¿qué es una amenaza aquí? Entonces tampoco es de extrañar que usted vea mis comentarios como una amenaza a que tengan una percepción perturbada - siento tener que decirlo así.,1,1,0
1307,2675,@USER . De quién,0,0,0
1308,3190,@USER NRW pagó más de mil millones de euros en 2018 en el marco de la Ley de prestaciones de los solicitantes de asilo. (Sin H4 lo que ocurre después del procedimiento de asilo)..NRW no tiene dinero para el personal de las administraciones..NRW no tiene dinero para la vivienda social..NRW no tiene dinero para curar piscinas marodes. NRW no tiene dinero para curar escuelas rudimentarias..NRW NO TIENE GÉNESIS.,1,0,1
1309,937,"@USER este disparo va hacia atrás! El agente de bienes raíces está trabajando para ambos lados en la venta! Si sólo se paga por un lado, él estará representado también por los intereses de la parte que lo paga! Se pierde la neutralidad en la mediación. Más bien, se debería exigir legalmente que el Courtage se comparta. Pero sobre todo, por fin se necesitan requisitos legales mínimos para el acceso profesional a esta profesión, para que no todos los insensibles Hans y Franz puedan convertirse en corredores!",0,1,1
1310,1276,@MEDIUM A ha la fuerza derecha no vale la pena el envío ? Precisamente por eso los musulmanes se sienten como personas de segunda clase sobre los ataques tan terribles en Francia como beu Charli Hebdo hubo algunos programas especiales https://www.youtube.com/watch?v=Gx97aqRNAxQ.,0,1,1
1311,1309,"@USER , que es más probable que construyan los cimientos de nuestras centrales eléctricas que se están reconstruyendo allí.",0,0,1
1312,1703,"Ojalá tanto compromiso se realizara alguna vez para una regulación humana ,legal de la eutanasia activa en Alemania. La tensión puede decidir lo que quiere.Mi , ""No, está de pie.Quien no me permite determinar mi propio final, ciertamente no al revés sobre mí y mis órganos.Punto.No dono y no quiero recibir donar.",0,0,0
1313,489,@USER ¿Qué?,0,0,0
1314,98,@USER Culo,1,0,0
1315,2906,"Se han vuelto a devaluar sin poder debatir el contenido y el contenido, lo que hacen los miembros de la AfD. ¡Eso es antidemocrático!",1,0,0
1316,617,¿Por qué no había nadie de la AfD en este programa?,1,0,0
1317,1400,"@USER Esto es una broma, como nuestros políticos no saben nada, pero dicen lo que es correcto y lo que está mal. Por desgracia, hay demasiados que no lo ven.",0,0,1
1318,3024,"@USER Ya la respuesta bla bla bla es insensato, pero probablemente no tengas otros argumentos y eso es patético.",1,0,0
1319,2972,"Esta declaración dice todo o nada, y para Chemnitz es una prueba de que no es tan fácil el hombre con el sombrero y que la televisión se ha impedido de reportar.",0,1,1
1320,2347,"Hay algo más, hay unos 32 000 funcionarios que trabajan para el Parlamento de la EE.UU., entre ellos 751 diputados, pero 125 000 grupos de interés que entran y salen, entre ellos, blancos, grises, y negros...",0,0,1
1321,1382,"No vivimos solos en este mundo, aunque a algunos les gustaría.",0,0,1
1322,1247,@USER es exactamente lo que es!,0,0,0
1323,2949,"¡Oh, Dios mío!",0,0,0
1324,2159,"@USER Una vez más, parece que no funciona con las sinapsis, lo que escriben es totalmente correcto. La emergencia de vivienda también existía antes, las razones son conocidas, pero la crisis de los refugiados ha exacerbado de forma flagrante lo que es comprensible para cualquiera que todavía tiene cierta inteligencia de que desde 2013 2 millones de personas en una situación de vivienda tensa, incluso 2 millones de viviendas faltan más.",1,1,1
1325,2323,"Con los años se ha vuelto cada vez más mierda, camaradas.",1,0,0
1326,2956,¿Se refiere a cdu y verde?,0,0,0
1327,1624,"@USER Ya no tomo al hombre por completo.En contra de él, también se investiga en el marco del escándalo diesel en VW. Es un hombre de gran poder y se comporta como un rey del sol en VW.",0,1,1
1328,2882,"@USER, lo que usted está despojando aquí de su incalculable comparación de la persecución y la destrucción de judíos por el régimen nazi, se llama antisemitismo secundario en la investigación antisemita.",0,1,1
1329,2196,Dice la verdad y los demás son estúpidos porque has sido atrapado que no dices nada.,0,0,0
1330,1976,@USER grosero,0,0,0
1331,1881,"¡Incluso aquí se quería extraer los órganos, sin investigar la muerte cerebral! https://www.sueddeutsche.de/salud/hospital-a-bremen-grave-panne-bei-organ-training-1.2298079",0,1,1
1332,1481,los sistemas de transporte del futuro todavía no están allí el E-auto no lo es..,0,0,1
1333,2983,"No, se trata del asesinato de Walter Lübcke, que tiene que ver con el programa, y de la conexión de la AfD con él. ¿Qué es lo que no entendió?",1,0,1
1334,968,@USER Bullsit,1,0,1
1335,1527,"La batería es y siempre será el problema. Sólo ganar las materias primas destruye más de lo que esperamos ganar... pero no importa con nosotros, lo que importa es que la industria del automóvil sigue siendo usada con manos libres de tontos.",0,1,1
1336,79,"La ""política social"" del SPD es antisocial, y no es que nadie se dé esperanzas, la ""política social"" de la CDU, CSU, FDP, y la AFD es aún más antisocial. La política de los Verdes tampoco es mejor.",1,0,0
1337,1425,@USER creen que la pequeña Alemania puede detenerlo ?,1,0,0
1338,2864,"@MEDIUM, expertos, expertos, expertos y no los autores de la AfD.",0,0,1
1339,687,"@ @MEDIUM : Es absolutamente inaceptable que aquí #RASSIsmo, #HETZE y #HASS sean tolerados, contra los sin techo alemanes y #millones de alemanes que buscan desesperadamente un apartamento ! (así como contra las personas que lo denuncian!) • di",1,0,0
1340,2445,"""El pescado siempre huele mal de la cabeza."" Eso es todo lo que hay que decir. La canciller ha perdido el control en el partido, en el gobierno, en la UE. Y lo peor es que ya no tiene ningún plan.",1,1,0
1341,1979,"@USER y muchos no saben que la presión arterial aumenta con el donante y algunos sudan mucho, lo que indica dolor intenso en una operación normal... y ¿por qué se les abrocha el cinturón?",0,0,1
1342,2961,"Muy bien, Reul.",0,0,0
1343,2048,¿Cómo se llama el de la CDU Amtor?,0,0,0
1344,2544,"Los archivos de la NSU en Hesse, Verde y CDU se estrellan contra el SPD! Sería un buen enfoque para la credibilidad! ¿Verdad?",0,0,1
1345,768,"@USER la problemática de los precios altos de los bienes raíces ha existido desde hace más tiempo que en 2015, pero parece que se ha olvidado.",0,0,1
1346,2964,"Desde 2015, las cosas han empeorado, se apilan y todos se deslizan en el centro de la sociedad.",0,0,0
1347,791,¿Alguien de AfD también?,0,0,0
1348,483,*shitstorm incoming,0,0,0
1349,766,@USER fue una vez...,1,0,0
1350,2813,@USER de qué??,0,0,0
1351,812,Lo que tienes en el collar se ve en tu perfil.,1,0,0
1352,110,"@USER Le dije que aprendiera a leer, no puede ser tan difícil.",1,0,0
1353,2462,"El Sr. Spahn ha prometido más personal...2 Los cuidadores costaron más dinero, lo que muchos no tienen...https://www.zeit.de/politik/Alemania/2018-07/personal-starkungsgesetz-chutzkraefte-Klinik-jens-spahn",0,1,1
1354,55,"Estoy totalmente a favor de la fiscalidad, pero hay que reducir los ingresos hasta los 7.100 euros y, además, imponer una carga mucho mayor; en particular, en el caso de las pensiones, necesitamos no sólo un límite inferior, sino también un límite máximo.",0,1,0
1355,1580,"Siempre se lee y se oye a nosotros solos, se pasa por la frontera o se mira por el estanque, se ve como el cambio climático es pisoteado... ¿Por qué siempre tenemos que jugar a la Madre Teresa del mundo?",0,0,1
1356,924,"Sra. Barley, está fuera de lugar, blablablabla... ...se supone que va a salir con 1000 euros, Swissmeier.",1,0,0
1357,455,"@USER sí, pero tus camaradas son muy amables , como se puede ver en los comentarios, se os conoce duramente",1,1,0
1358,1978,@USER Tonterías,0,0,0
1359,3226,"La palabra ""abortar"" significa ""abortar.""",0,0,0
1360,302,"¿Qué tienen en común los Verdes con el concepto de patria? Se habla mucho de ambas cosas, pero ahora es ilusorio.",1,0,0
1361,2858,"@MEDIUM, si invitara a los afectados por crímenes de odio vulcanos, sería creíble.",0,1,0
1362,2907,"Es un nacionalista vulcano con una fuerte orientación antidemocrática, @USER.",0,0,0
1363,559,"@USER puedes pagarlo, yo soy un pequeño rentner Ossi,",1,0,0
1364,2154,"No me queda tiempo para esto, me voy a pasar una buena noche leyendo algo más.",0,0,0
1365,2784,@USER varios 100.000 que no han comprendido todavía estos renegadores de la realidad - sin plataformas de televisión,1,1,0
1366,1397,...hay unos pocos países que tienen mucho más potencial de mejora en materia de cambio climático que Alemania.,0,1,1
1367,2582,Los Verdes han llevado a cabo la guerra criminal contra Serbia en 1999. ¡Es un partido heroico de la guerra! El ARD lo oculta.,1,0,1
1368,1057,@USER sí @USER! ¿Es suficiente como fuente seria? ¡Es el alcalde de Tubinga!,0,1,1
1369,1574,"@MEDIUM la verdad a veces os huele bien, ¿verdad?",1,0,0
1370,3161,@USER qué pueden ofrecer además del populismo. En Alemania hay muchas personas de todos los partidos que el afd tiene que dar la razón en este asunto. ¡Dígame una línea de programa que les dé la razón!,0,0,0
1371,2033,¿Qué es esa en la ronda de Hansel Keckes?,1,0,0
1372,2459,¡El SPD se está ocupando de sus puestos!,0,0,0
1373,1314,"Por cierto, el cambio climático siempre ha existido.",0,0,1
1374,107,"Los ricos son cada vez más ricos y los pobres son cada vez más pobres. La clase media se está reduciendo y casi 1/3 a la mitad de la población se ve afectada por la pobreza de edad. La redistribución del dinero es una forma inevitable. No se trata de quitar a la gente toda la riqueza, sino de resolver problemas y el dinero tiene que venir de algún lugar. Los ricos y los super ricos sobrevivirán, que tendrán que pagar un poco más de impuestos por el bien común. Aquí se hace consciente de que esto es el fin del mundo. Aquí muchos se enfrentan al lado de los ricos y los super ricos. ¿Cómo se puede ser tan estúpido?",1,1,1
1375,513,"@USER se ha tomado bastante tiempo, tu lugar de cuello. Yo no he tenido nada en el sombrero con las personas retrasadas, y lo menos que me interesa es su nacionalidad, estoy frente a un agujero A, no pregunto por su pasaporte, no importa. Y nací a principios de los años setenta en Hannover, vengo del útero de mi madre, ESO es mi origen, y nadie me dice si puedo considerar a Alemania como mi hogar o no. Saludos.",0,1,1
1376,3033,Qué respuestas escogidas para todos los espectadores,1,0,0
1377,2416,@USER y luego tienes que quedarte mirando,0,0,0
1378,2166,"Si unos 2 millones de personas han venido a Alemania en los últimos años, solicitantes de asilo y refugiados de la UE, no hay que sorprenderse si la situación en el mercado de la vivienda se agrava. Mi amiga ha recibido 640 inscripciones por correo electrónico en un apartamento de 2 dormitorios. Así pues, por favor, no abra las fronteras a todos y a todos y luego llore porque ya no hay apartamento. La situación se agravará aún más, porque cada año llegan unos 500.000 ""nuevas personas,"" unos 200.000 más solicitantes de asilo, una familia y personas de la UE. Nunca se puede construir tanto como se necesita en los próximos años.",0,0,1
1379,332,"@USER no soy alemán y me encanta. No tengo nada en común con árabes o chinos, etc. Y eso es bueno. Amo mi país y lucharía por ello. No porque lo ponga sobre otros países, sino porque está más cerca de mí que cualquier otro país. Luego vienen para mí los Países Bajos e Irlanda",0,1,0
1380,858,"@USER Sí, creo que sí.",0,0,0
1381,1081,@USER ¿Qué necesitan las mujeres inteligentes?,0,0,0
1382,2403,@MEDIUM ¡El SPD ha fracasado simplemente para los cuidadores! https://www.facebook.com/328161397316808/posts/1598558580277077?sfns=mo,1,1,1
1383,2433,"Hace 13 años, después de 45 años, emigré como pensionista a un país donde no se puede expropiar al menos si se necesita atención y no hay ningún nivel de asistencia.",1,1,1
1384,578,"@USER No sé quién es ""ustedes"" y he explicado más arriba en detalle lo que me molesta. Sólo este ""ustedes"" te hablo a ti mismo, no como representante de TODOS los biólogos de raza pura.",0,1,0
1385,3053,"@MEDIUM Cierto, he visto, pero sólo se ha roto brevemente. Hay ovejas negras en cada partido y el señor niño no puede hacer nada.",0,0,0
1386,2997,¿Y ahora qué?,0,0,0
1387,2919,"Esto se deriva de su pura imaginación, ya que se pueden criticar ambas cosas en paralelo, de las que muchas personas realmente hacen uso en este país, y esto no tiene nada que ver con el tema del programa de terrorismo legal.",1,0,0
1388,754,"@USER , pero a mí me parece que el beneficio está en primer plano.",0,0,0
1389,1581,¿En Italia? ¿No puede ser en serio?,1,0,0
1390,1543,@USER - no lo veo así. Creo que mi pregunta está totalmente justificada.,0,0,0
1391,2771,El asesinato de Karry nunca fue resuelto. ¿Por qué crees?,1,0,1
1392,2398,"@USER, 60 por ciento no es posible en ningún lugar de la actualidad. Incluso el avestruz estaría limpio hoy con 40 por ciento más X. Tanta verdad y realismo deben ser.",0,0,1
1393,3233,¡El hombre de un solo ojo entre los ciegos también corre tras el felpudo!!,1,0,0
1394,480,"Lo que el Sr. @MODERATOR no entendió: ""Heimat Alemania sólo está disponible para los alemanes o para todos?"" implica que hay un mundo en el que Alemania no puede ser mi hogar porque mi padre fue enviado por el Estado alemán hace más de 50 años. La idea detrás de esto es NPD y en partes no más pequeñas de AfDer-Propaganda.",0,1,0
1395,1648,@MEDIUM claramente siempre muy bien para promover la economía ☆☆☆☆☆ comprando siempre todo nuevo ! No se trata de CO2 sino de dinero,1,0,0
1396,584,"No, pero quizá un aspecto.",0,0,1
1397,2338,SÍ - Nosotros elegimos inteligente SPD !!! Editar o eliminar,1,0,0
1398,910,"El principio del comprador no es bueno porque el corredor presta su servicio a ALDE. Él trabaja por igual para los vendedores Y los compradores y sólo se ve como un intermediario neutral si es pagado por ambas partes de la misma manera. Si el corredor es pagado por una sola parte, también representa los intereses de aquellos que lo pagan. Se pierde la neutralidad. Entonces habría que introducir un MLS como en los Estados Unidos, pero esto no funcionará en Alemania, ya que el legislador no ha conseguido hasta la fecha crear condiciones razonables de acceso profesional (y de otro modo) que serían muy necesarias para ello.",0,1,1
1399,487,"@USER Esta gratitud, sin duda, esperas también de los nuevos ciudadanos del Oriente muy cercano, ¿verdad? Pero de esto, ¿estoy muy contento de vivir en un país como Alemania, es uno de los países más grandes del mundo, por desgracia cada vez menos (edit dice: BIO-)Alemán así.",0,0,1
1400,1386,"Puppi que quiere ser conocido por el cambio climático, ¡ni más ni menos!",1,0,0
1401,747,@MEDIUM https://youtu.be/7tZoeaXS_hk ¿Se ha hecho wad desde entonces?,0,1,1
1402,1774,"Tengo curiosidad cuando los intentos de cultivo de Adolf regresan a la conversación, ojos rubios y azules",1,0,0
1403,2092,"@USER oh sí... En la escuela, sería, pasar el tema, poner, 6!",1,0,0
1404,1493,La superpoblación es el problema,0,0,0
1405,340,Los que hablan de una cultura japonesa no sabrán que no existe:-),0,0,0
1406,1550,"Es genial donde ha estado por todas partes y lo que ya ha visto todo, creo que también se encuentra muy bien si intenta transmitir su percepción con el ceño fruncido. ¡Es y sigue siendo un charlatán arrogante y egoísta!",1,0,0
1407,2144,https://es.statista.com/estadísticas/datos/estudio/76095/encuesta/asylantraege-total-in-Alemania-desde 1995/,0,1,1
1408,2331,"Oh @USER, ¿desde cuándo no llevan vaqueros a su pañuelo? ¿Dónde vives, en el bosque? ¿Cuándo viste a una mujer con pañuelo? Tal vez su abuela que no llevaba vaqueros...",0,0,0
1409,316,No exactamente en el tema que se ha planteado la Sra. Görin- Eckhardt.,1,0,0
1410,1448,La ley sobre el cambio climático fracasará...,0,0,0
1411,1834,"El problema no son los donantes, el problema son las clínicas que rehúsan el esfuerzo de extracción, por razones de costes y burocracia.",0,1,1
1412,269,Stv. Imagen Editor jefe? No hay más preguntas,1,0,0
1413,1607,"@USER Si ese fuera el caso, entonces, ¿por qué no me he enterado de esto, a los que he dedicado muchos años a la política, y por qué no se aborda este tema en los programas de discusión?",0,0,0
1414,690,"Mi hijo estudiante preferiría salir de la casa de sus padres hoy que mañana. Desafortunadamente, en Frankfurt am Main es casi imposible como estudiante conseguir un apartamento o una habitación asequibles. Se espera que los profesionales bien formados para el futuro de Alemania, pero no se crean las condiciones para ello.",0,1,1
1415,1681,"Este proyecto de ley me ha llevado a suprimir mi tarjeta de donación de órganos y a poner mi falta de comprensión en la cartera, porque no quiero que me obliguen a hacerlo, porque el hombre no es un almacén de repuestos, y donar órganos es algo voluntario.",0,0,0
1416,2257,"@MEDIUM, pero desafortunadamente, es una lástima que haya sólo uno de ellos, que será atacado de nuevo por todos.",0,1,0
1417,2572,¡Nunca permitir el fascismo verde y el totalitarismo!,1,0,0
1418,3143,Para eso se necesita un kilo de coca.,0,0,0
1419,1535,"@USER sí exactamente, pero creo que es más probable que los Verdes cuando la ola está despejada! Son igual que los AFDler que tienen sólo una carta de juego !",0,1,1
1420,2938,"@USER preguntamos al revés, ¿qué no está bien con la CDU AKK. No soy un seguidor de la AfD - no estoy en ningún partido pero de inmediato decir que lo eran y con la AfD no se puede trabajar es probablemente lejos de lo razonable y así se divide el país. Esa es mi opinión y todo el mundo puede tener - una opinión -",1,0,0
1421,606,"@USER : ¡VENGA AL MÉDICO! • Las mujeres como usted, sólo se puede hacer inmediatamente #BLUCKEN ! ♪ WEG eres pobre salchicha !",1,0,0
1422,2756,Para este comentario podría arrestar a la Sra. Mihalic como policía:-),0,0,1
1423,2603,@USER correcto,0,1,0
1424,2774,@USER esto es bueno así,0,0,0
1425,1745,@USER demasiado fácil,1,0,0
1426,394,"@MEDIUM, sin embargo, me sorprende que sólo un verde que no tiene nada que ver con el hogar esté en la ronda, mientras que no haya un representante de la sección política. ¿Por qué nadie de la CSU o incluso más lejos de la AfD? La confrontación entre los partidos marginados podría ser muy reveladora. Pero bueno, me sorprende.",0,0,0
1427,2974,"@MEDIUM, y ahora los nazis del AfD están en contra del Sr. Daimaguler, a los que, por supuesto, es una espina en el ojo porque ha representado a los supervivientes del proceso de la NSU, lo que ha provocado claramente su invitación del político nacionalista del AfD Völkisch Uwe Junge.",0,1,0
1428,700,"Monique Kelleter Verdad, ya leí en la escritora holandesa Y . Kroonenberg que los belgas nacen con un ladrillo....",0,1,1
1429,2827,@USER y,0,0,0
1430,1726,¡Algunos comentarios aquí son subterráneos! ¡La empatía con los enfermos mortales en la lista de espera es igual a cero! ¡Pobre Alemania!,0,1,0
1431,1722,¿Qué pasó con la gloriosa investigación de las células madre? ¿No han llegado ya las asociaciones de tejidos y orejas humanas enteras de la impresora 3D? ¿O la alta banquera de la OMS todavía no ha llamado a Salve??,1,0,0
1432,1962,"@USER lee tu propia basura. ¿Quieres ofenderme aquí? Tengo que temer a esos psicópatas en sus armas de la motocicleta 100p por mi vida como ciclistas. Si pueden aterrorizarme tanto, quiero sus órganos a cambio de mi tolerancia inconfundible",1,0,0
1433,38,...sin comentarios!!!!,1,0,0
1434,1604,"@USER he ido a la escuela correcta, no te preocupes, pero esperemos que vivas un 200% más, lo cual dudo antes de que juzgues a los demás por la escuela.",0,0,0
1435,1042,Uno se pregunta quién construye apartamentos cuando hay riesgo de expropiación,0,0,0
1436,3021,"¿Quién es el culpable de que la AfD haya sido tan fuerte? Ellos no se eligieron a sí mismos. Con todo el dolor, por favor, no se lleve a cabo una campaña electoral a espaldas de un partido no popular y sólo porque los partidos populares tienen miedo de perder las elecciones en el Este. La policía y la fiscalía están pidiendo ahora y se encargarán de que se castigue a los culpables. Hablar verbalmente contra alguien no trae nada y así se pone en el mismo nivel de gente que se critica por el comportamiento inapropiado en la red.",0,0,0
1437,1993,"Les pido disculpas a los de la calle, que hacen su trabajo mucho mejor que el Ministro.",1,0,0
1438,1498,"El gobierno federal quiere detener el cambio climático, el mundo es sólo de Alemania",1,0,1
1439,192,@USER nací en Magdeburg como refugiado y creció en el Rin Main territorio y vivió y trabajó hasta 92 en West BERLIN .Desde 92 en la SBZ o NDL aquí mira detrás de cada pila de madera de Honni y la STASI. DOLL,0,1,0
1440,3065,Es terrible para muchos que el AFDler se haya mantenido tan bien. ¡Este partido está creciendo en la ignorancia de los otros!,0,0,0
1441,1404,"¡Una concentración de incompetencias! ¿Cómo se puede invitar sólo 5 ""labers"" sobre este tema?",1,0,0
1442,1724,"¡Tiene razón! ¡Por fin está pasando algo! Hasta entonces, el menos quería donar ! Nadie podía imaginarse a sí mismo necesitar un órgano extraño! ¡Todo el mundo puede llegar a ser capaz de hacerlo! Tomar entonces estaría bien o? Cuando dar parece diferente! Quien se opone a la donación de órganos tampoco debería tener derecho a obtener un órgano donante!",0,0,1
1443,1867,"Todo es un negocio enorme, estoy convencido de que un paciente de alto nivel financiero tendrá un órgano más rápido que Liescher Müller! El dinero gobierna el mundo!",0,1,0
1444,262,BILD no funciona.,0,0,0
1445,2296,"@USER , el Islam no es una raza y por eso la crítica islámica no es un racismo. Pobre islam, malinterpretado e inventado! Tonterías! El Islam es una forma de estado con Alá y Mahoma como dictador. Dios no conoce la democracia. Además, no hay Islam moderado, sino sólo un Islam. Y este Islam es violento e inflexible contra los disidentes, los gays y las mujeres. Sugiero que lean el Corán y, sobre todo, las suras violentas.",1,1,0
1446,1868,@USER A menudo pienso en el príncipe de Ratisbona... que recibió sus trasplantes en cero coma nix.Un shelm que piensa mal,0,0,1
1447,772,Sólo porque está en contra del principio del cliente se descalifica completamente. El vendedor se ahorra esfuerzo y se deja pagar al comprador. Los pervertidos simplemente no pueden.,1,1,1
1448,1632,"@USER ..achjee esta excusa de nuevo. ...Claro que habrá vehículos caros y baratos. No es diferente hoy. Actualmente existe un auge de vehículos SUV que también cuestan su dinero. Hoy en día se ven los vehículos más caros incluso en el aparcamiento Aldi. Y los vehículos electrónicos baratos ya existen. No tiene que ser siempre un nuevo. También hoy en día el mercado de coches usados. .Por ejemplo: Mira en Mobile.de. Por ejemplo, el vehículo electrónico Renault Zoe, con muchos extras, con sólo 12.000 km en el Tacho, sólo 2 años de edad, ya se ofrece a partir de 10.000,-€. En efecto, hoy en día se paga a menudo más por una buena gasolina usada. No tiene que ser precisamente un Tesla, así como hoy no todos pueden permitirse el lujo de un Audi, BMW o Mercedes.....obwooooohl..muchos en realidad sin Audi, BMW o Mercedes, los vehículos más caros pueden ser fabricados en el mercado, mientras que la batería es mucho más barata.",0,1,1
1449,2913,"Lindo Nipster, awwwww:-D",0,0,0
1450,1692,"De esta manera, ¿qué padres quieren matar a su bebé que acaba de morir, así que un poco más de pensar en Jessi, no puede ser tan difícil... no tengo nada contra la donación de órganos, pero con una mente y una mente sanas, ""conozco a un padre que ha perdido a su bebé y a su esposa, al nacer, no tienes ningún pensamiento, el dolor es demasiado grande.",0,1,0
1451,1219,@MODERATOR....,1,0,0
1452,2835,Ahí es donde Merkel no sale del tiemblando,0,0,0
1453,803,"Sólo ahora es aún más difícil, lo que también se refleja en los alquileres. 2 millones de personas extranjeras no pueden ni siquiera ser atendidas con apartamentos",0,1,1
1454,2734,"@USER ¿En qué es @USER cómplice? ¿En las violaciones cometidas por los homicidios de cuchillos, etc.?",0,0,0
1455,1431,Solución 2: las nuevas carreteras de la seda. Los inmigrantes tienen cargas para el intercambio de mercancías y no sólo smartphones y tarjetas de crédito cargadas. ¿O quién miente dónde?,1,0,0
1456,1344,"@USER: El lago estúpido de Baja Sajonia tiene un promedio de 1,30 metros de profundidad y, sin embargo, la gente ya se ha ahogado. Tus estadísticas no sirven.",0,1,1
1457,1533,@MEDIUM widdewiddewi,1,0,0
1458,717,"Pensé que el SPD estaba en el gobierno desde hace muchos años, ¿quién lo vendió? ¿Y quién quiere tener millones de refugiados en el país? ¿Y ahora familias que no tienen derecho a quedarse? El que la vivienda se está acabando es probablemente el pequeño 1x1 ... el agente de bienes raíces se paga de cualquier manera que siempre hay maneras de eludir una ley... campaña electoral ya no... y el apoyo ARD es seguro para el SPD y los Verdes ...",1,1,1
1459,290,@USER nadie te echará de menos.,0,0,0
