,Unnamed: 0,id,prediction0,prediction1
3569,3569,"Ich habe mir mal vor ein paar Wochen die Mühe gemacht, mir die Privatadressen rausgesucht, und von denen, die da gerade so gegen Häuser sind, deren Wohnklötze über Google Earth angeguckt....alter Schwede nicht schlecht, so manche Hütte von den Grünen, und Linken.  So ab und an, sollten Sender, ihre Gäste mal prüfen, bevor man einlädt. Braucht noch nicht mal raus, geht alles online.  Einen hab ich gefunden, da konnten locker 4 Familien drin wohnen...puuh und dann sowas...pfuii.",0.280263602733612,0.7197363972663879
3571,3571,Das ist doch mal eine gute Nachricht,0.8817617893218994,0.1182382702827453
3573,3573,"Liebe Community, uns interessiert Ihre Meinung. Was halten Sie davon, dass die Olympischen Spiele in Japan stattfinden sollen? Wir freuen uns über eine sachliche und konstruktive Diskussion in den Kommentaren!",0.9701660871505736,0.0298338960856199
3575,3575,Frage mich wieso nicht alle Maßnahmen umgehend beendet werden und außer Kraft gesetzt werden. Unfassbar was hier geschieht.,0.938262403011322,0.0617376267910003
3577,3577,"Wer sagt denn, dass die AfD kein Gewinn für Deutschland ist? Wie viel politisches Versagen , Manipulationen und Lügen der etablierten Parteien und Verwaltungen wurden von der AfD bereits aufgedeckt. Soll der links/grüne Klüngel in der CDU und SPD so weiter gehen?",0.1022133007645607,0.8977866768836975
3579,3579,"Liebe Nutzer*innen, wie haben Sie die Diskussion um #Kinder und #Familien in der #Coronakrise erlebt? Wir freuen uns auf Ihre Kommentare und Anregungen.",0.9464412927627563,0.0535587780177593
3580,3580,"""Wir empfehlen, dass in Schulen weiter getestet und Mund-Nasen-Schutz getragen wird. Aus heutiger Sicht würde ich sagen, das sollte bis zum nächsten Frühjahr so sein"", sagte RKI-Chef Wieler. Die Hintergründe zur Empfehlung des RKI: https://kurz.zdf.de/6CRO/",0.929948389530182,0.0700515657663345
3581,3581,"Liebe Nutzer*innen, bitte tragen Sie Ihre Meinungsverschi edenheiten fair und respektvoll aus - danke!",0.8731317520141602,0.1268682777881622
3584,3584,"Der Mindestlohn hat noch keinen Schaden angerichtet, da er relativ niedrig angesetzt wurde und die Wirtschaft gut lief",0.9389325976371764,0.0610673576593399
3588,3588,Menschenverachtendes Verhalten von Behörden   „ Pfui „  immer noch nicht verstanden bei den Behördenleitern. Die Diener des Staates ( ob nun Bund - Land oder Kommune ) sind FÜR den Bürger da ! Sie sind deren Diener - nicht umgekehrt. — Eine weiterer Schlag ins Gesicht bei allen Opfern von Gewalttaten. SCHRECKLICH 😟 ,0.2209687530994415,0.7790312170982361
3592,3592,Warum lasst ihr den  Stefan dings von der rechtsextremen AfD überhaupt im Beitrag?,0.2912310063838959,0.7087690234184265
3598,3598,Wir haben in deutschland eine christliche demokratische partei an der regierung welche absolut auf der christlichen ebene total abgewichen ist christliche werte überhaupt nicht eingebunden sind denn in der bibel steht geschrieben das es nur zwei geschlechter gibt die zusammen gehören EIN MANN UND EIINE FRAU !! Und nicht MANN MIT MANN UND NICHT FRAU MIT FRAU !!das sind die grundwerte da hat deutschland total versagt wenn sie hinter der schande der homo und bisexsualität stehen und die schande unterstützen finder lieber wieder zu den echten WERTEN zurück gott sei dank hat ungarn diese guten werte nicht vergessen und hällt daran fest kinder und jugentliche vor diesem total kranken irrsinn zu schützen das land kann auf sich stolz sein,0.1234152466058731,0.8765848278999329
3600,3600,"Das hat alles mit der Realität überhaupt nichts zu tun. Warum gibt es überhaupt diese Kommission?... Die wurschteln scheinbar auch nur rum, kosten auch Steuergelder und sehen die Arbeitnehmer überhaupt nicht. Hier wird Geld in alle Richtungen geschmissen aber die, die versuchen ihr Leben auf die Beine zu stellen werden noch mit Füßen getreten. Herr Kirchhoff ist bestimmt nicht der Mensch, der für den Arbeiter stimmt. Die Diskussion mit ihm war meiner Meinung nach so gut wie überflüssig. Der braucht sich über Geld keine Sorgen machen.. Auch wenn er durch die Krise was abgegeben hat.... In diesem Land stimmt so viel nicht. Es ist unendlich traurig",0.1782995164394378,0.8217005133628845
3602,3602,"An jeder Preiserhöhung, an jeder Lohnerhöhung , an jeder Energie-und Kraftstoffpreis erhöhung verdient der Staat kräftig mit, durch immer mehr Steuereinnahmen . Nicht die Löhne sind das Problem, sondern die ständigen Preissteigerung en. Immer höhere Löhne sind zwar schön , führen aber auf Grund der Lohnkosten auch zu weiteren Preiserhöhungen . Deshalb keine Lohnsteuern auf Löhne unter 2000 Euro im Monat,damit der der arbeitet mehr hat, als der der nicht arbeitet und so auch fleißige Menschen , wie Frau Kordus , wenigstens etwas mehr zum Leben haben. Steuern auf Energie, Heizung und Kraftstoffen senken, weniger Bürokratie, Beseitigung von Überregulierung en und Investitionshem mnissen sowie bewußter und nachhaltiger Umgang mit Steuergeldern durch die Politik und Gegensteuern bei Maßnahmen und Gesetzen, welche zu extremen Preissteigerung en für die Bürger führen.. Gleichzeitig sollten Politiker ,die bewußt oder unbedacht Steuergeld verschwenden auch dafür in persönliche Haftung genommen werden. Jede Entscheidung von oben , egal ob unsachgemäßer Umgang mit Steuergeld , ob Maut, CO2 Steuer, Diätenerhöhung, EEG Umlage,Grundste uerreform, Überregelierung en beim Bau oder wie zum Beispiel Eichung und Kalibrierung von AU Geräten (also das selbe zwei mal, was nun den Betrieben auch auch zweimal kostet ) und weiteres , führen nun, durch das Durchreichen der berechtigten Kosten , aller Zwischenliefera nten und Zwischenunterne hmen am Ende zu einer immer stärkeren Multibelastung der Endverbraucher. Dazu kommt noch die Minuszinspoliti k der EZB,bei der sich die Staaten auf Kosten der Sparer gesund stoßen wollen und die auch zu höheren Mieten führt, da Anleger nun übermäßig stark in Immobilen inverstieren , was alles zusammen zu einer immer mehr schmelzenden Vorsorgereserve vieler Bürger führt . Hier muss sach- und fachgerecht gegengesteuert werden, sonst wird es bald keinen Mittelstand mehr geben.",0.8806978464126587,0.1193021908402443
3605,3605,"Arbeit sollte einem Wohlstand sichern und nicht das reine Überleben. Wer Vollzeit arbeitet und zwar max. 40 Stunden die Woche, sollte davon sich auch etwas leisten können. Ordentliche Wohnung, vielleicht sogar Eigentum, ein Auto, Urlaub etc. Natürlich alles im Rahmen, aber das Leben besteht aus mehr als nur Rechnungen zu bezahlen und von Monat zu Monat schauen wie man klar kommt.",0.9518167972564696,0.0481831990182399
3606,3606,"Leider kann ich diesen Artikel nicht als Bild senden, ich hatte ihn aus der Zeitung abfotografiert. https:// www.google.com/ amp/s/ www.svz.de/ regionales/ mecklenburg-vorp ommern/ Rostocker-Immuno loge-warnt-drin gend-vor-Impfun g-mit-Astrazene ca-id32026292-a mp.html",0.8945215940475464,0.1054783836007118
3608,3608,"Ich habe kein Verständnis dafür, wenn jemand seinen impftermin nicht wahrnimmt, weil er a la carte geimpft werden will, statt das zu nehmen, was vorgesehen oder vorhanden ist.",0.8895310759544373,0.1104688942432403
3611,3611,Was für eine besch... Analyse - denk ich an Deutschland bei der Nacht 😪,0.2721903920173645,0.7278095483779907
3615,3615,"Ich mochte Söder früher auch nicht, aber er wäre das kleiner Übel gewesen.......jetzt gibt es ""GRÜN"", das Bärböckchen, keine Ahnung von Regieren aber Kanzlerin werden wollen. Leider kann Pastor Laschet auch kein Kanzler.",0.0812684819102287,0.9187315702438354
3616,3616,"Özdemir...der größte Populist der deutschen Politik, der sich ausschließlich zu Wort meldet, wenn er sich des Beifalls sicher sein kann. Das haben selbst die Grünen erkannt und ihn auf die Hinterbank verwiesen. Bitte dort lassen. Diese Geschwurbel tue ich mir nicht an. Ich bin raus!",0.0155157707631587,0.9844842553138732
3617,3617,"Für die Bundestagswahl in diesem Jahr würde ich es begrüßen, wenn der Kanzler / in nur von einer Partei gestellt wird, welche sich als Partei auch in allen 16 Bundesländern wählen lässt und damit die Legitimation von allen Bundesbürgern für dieses Amt erhält!",0.9430423974990844,0.056957621127367
3619,3619,"""...eine*n neue*n Kanzler*in..."" aller guter ZDF-Sternchen sind drei... 🤣😂😅",0.0260190106928348,0.9739809632301332
3621,3621,"Nehme an das der Raum mit super liberalen gefüllt ist, denke das der Erhalt einer Kultur wichtig ist, aber nicht fremde Kulturen in einer bestehenden.",0.8796185255050659,0.1203814297914505
3623,3623,Wäre Lisa ein Mann würde sie nicht so einen Mist verzapfen !!!,0.0566994361579418,0.9433006048202516
3625,3625,"Lasst euch nicht weiter von der CDU einseifen. Mit den Grünen könnte vieles endlich besser werden. Wir brauchen Ideen und Mut in der Politik, nicht diese quälend träge Feigheit. Tut es für eure Kinder und Enkel! 💚",0.1424221098423004,0.8575778603553772
3628,3628,Ich werde mir das Buch kaufen,0.9366101026535034,0.0633898898959159
3632,3632,"Und... sind die ""klatschenden Nebendarsteller "" (Publikum) schon eingewiesen und entlohnt?",0.1647686958312988,0.8352313041687012
3633,3633,"Grüne sind jetzt zur zei der Teufel im Schafspelz!!! Regierund Schröder mit grünen: Niedriglohnsekt or, 30 Jahre und mehr arbeiten keine Rechte, hartz 4, 130 und weniger Begrenzung, gutmenschen- alles darf rein und sie bekommen mehr Unterstützung wie jeder Bürger der arbeitet, Ökosteuer, Verbote, Verordnungen,.. puhhh jetzt geht auch mir die Puste aus😅😥",0.0268286876380443,0.9731712937355042
3634,3634,"Die meisten Rückstände die in Muttermilch gefunden werden stammen aus Kosmetik und Kleidung. Kleidung und Schuhe sind oft aus Kunstfasern und Kunststoffen mit Weichmachern und Chemikalien und bzw. mit Gerbstoffen für Leder Hergestellt, die in Deutschland seit Jahrzehnten verboten sind! Waschmittel enthalten fast alle AMPA welches das dem 'Abbauprodukt von Glyphosat entspricht! 'Reinigungsmitt el für Geschirr, Gläser und vor allem Getränkeflasche n enthalten meist AMPA. Haarschampo, Duschgel, Deo , und vor allem Haarfärbemittel sind richtige Chemiebomben, die je nach Herkunftsland der Grundstoffe unterschiedlich e Gifte enthalten. Viele Medikamente lassen sich noch nach Jahren feststellen! Zu finden ist vieles bzw. fast alles, aber die Dosis macht das Gift! Salz ist ein Gewürz ist aber in großer Menge tödlich, Kaffeepulver ist beim verzehr großer Mengen tödlich.",0.8653445243835449,0.1346555203199386
3635,3635,"Die Masken sind der einfachste und sinnvollste Schutz vor Infektionen. Sie tun nicht weh und sind im Vergleich zu Covid19 und weiteren Schließungen eine Kleinigkeit und deshalb sollte die Maskenpflicht überall dort gelten, wo sich viele Menschen drängeln oder in Innenräumen verweilen.",0.8860698938369751,0.1139301285147667
3639,3639,"Das übliche Lehrermimimi. Kaum eine Berufsgruppe ist bisher so komfortabel durch die Pandemie gekommen, wie die Lehrer. Trotzdem ist das Gemecker in dieser Berufsgruppe am größten.   Gerade Lehrer, die doppelt geimpft sind, haben absolut keinen Grund mehr zu meckern. Ich bin ansich ein großer Gewerkschaftsfreund. Allerdings ist die GEW weniger Gewerkschaft und mehr Jammerverein.  Traurig, die schimpfen sich Pädagogen und achten vor lauter angsthysterischer Panik vor Covid19 überhaupt nicht auf die negativen Auswirkungen, die die Maßnahmen auf die Schüler haben. Nicht alle Lehrer, aber viele.  Was sollen den da Pflegepersonal, Ärzte, Einzelhändler etc. sagen.",0.2091887146234512,0.7908112406730652
3643,3643,Die SPD hat es erst möglich gemacht und die CDU würde es gerne noch mehr ausdehnen damit Ihre Arbeitgeber(Lob byfreunde und Korruptanten) noch mehr verdienen.,0.2135722041130066,0.7864277958869934
3644,3644,"Ich frage mich ernsthaft, warum die USA und andere Länder diesen Impfstoff nicht zugelassen haben. In den USA führt eine Impfung mit dem Stoff sogar zur Verlust der Piloten Lizenz.",0.8777266144752502,0.1222733482718467
3645,3645,"Ich frage mich echt, wieso Großbritannien 3 Mannschaften ins Feld führt.",0.8911200761795044,0.1088798865675926
3647,3647,"Bisher haben die Schwurbler, Querdenker und Impfskeptiker mit ihren Orakeln in allen Punkten Recht behalten. Vor Monaten wurden sie noch für verrückt erklärt. Und heute? 🤔",0.0501544661819934,0.9498454928398132
3648,3648,Tut mir leid😔Steinmeiers und heil sollen ins Kloster gehen!!!! Passt besser wie in die reale Welt. Peinlich in sonder grösse! Und der langhaarige von den grünen...der bayerisch schwätz auch😱schrecklich😱🥶😰🥵,0.1169716864824295,0.8830282688140869
3650,3650,"EU-Grundrechtch arta:  Artikel 21 - Nichtdiskrimini erung  Diskriminierung en insbesondere wegen des Geschlechts, der Rasse, der Hautfarbe, der ethnischen oder sozialen Herkunft, der genetischen Merkmale, der Sprache, der Religion oder der Weltanschauung, der politischen oder sonstigen Anschauung, der Zugehörigkeit zu einer nationalen Minderheit, des Vermögens, der Geburt, einer Behinderung, des Alters oder der sexuellen Ausrichtung sind verboten.",0.94534033536911,0.0546596609055995
3651,3651,Was ist mit Menschen die aus gesundheitliche n Gründen nicht geimpft werden können?,0.8616542220115662,0.138345792889595
3653,3653,"weiß noch nicht ob ich mir das antuen kann, diese Fr. Schayani dabei.....",0.1778549402952194,0.8221451044082642
3661,3661,"Merkel und ihre roten und grünen Mitstreiter haben diese Flüchtlinge gerufen und nehmen immer noch im Monat hunderte auf. Sie haben kein Interesse daran die Flüchtlingsbewe gungen zu bremsen. Das sieht man schon daran das es inzwischrn genug deutsche gutbezahlte Schlepper gibt, die die Flüchtlinge auf dem Meer auflesen.",0.1625996381044387,0.8374003767967224
3665,3665,"17.06.2021 15:43 Uhr Welche Corona-Regeln gelten in welchem Urlaubsland? Was ist geöffnet, welche Nachweise braucht man? Ein Überblick über ausgewählte Länder. https:// kurz.zdf.de/8Ic/",0.955052614212036,0.0449474453926086
3666,3666,"kann man das mit den Hilfen vergleichen, die man beim Abzug aus Südvietnam zugesichert hat?",0.9178813695907592,0.0821185559034347
3668,3668,bei dieser Parteienlandsch aft samt allen Kandidaten macht es keinen Sinn zu wählen. Alles unwählbar ja soweit ist es gekommen. Und wenn man glaubt es steht schlecht wäre doch Grüne der wirkliche Worst Case. Dann können sich die Bürger warm anziehen. Bei CDU weiß man wenigstens das man verarscht wird und kann es abschätzen in welcher Form.,0.2388907521963119,0.7611092329025269
3669,3669,"Ich bin ziemlich zuversichtlich das es wieder aufwärts geht, es wird sicher nicht mehr wie vorher es wird anders aber es geht immer wieder weiter",0.9571303129196168,0.0428697131574153
3670,3670,Diese Leute sollen bloß nicht mit Demokratie oder sonstiges kommen. Ein Haufen von Schrottplatz,0.1155615597963333,0.8844384551048279
3671,3671,"Ich frage mich weshalb ""Plasberg & Co"" gewisse Leute überhaupt einlädt🙈will ARD ihre Tv-Interessierte Teilnehmer vergraulen?  Korrekt & kompetent verhielten sich Robin Alexander, der Bürgermeister, der CSU-Verantwortliche und den Rest inkl. diesem Lobo könnt Ihr kippen. Dem letzteren auch den Kamm rasieren.🙄",0.1221783012151718,0.877821683883667
3679,3679,"Liebe Community, viele Beiträge rund um die Themen moderne Landwirtschaft, Landwirtschaft im Wandel, Proteste von Landwirten und Klimawandel und Landwirtschaft haben wir hier für Sie gesammelt: https://kurz.zdf.de/YOPz/",0.955480456352234,0.0445195399224758
3682,3682,Den zweiten Prozess bei schweren Straftaten finde ich schon seit Jahren mehr als wichtig. Wenn neue Erkenntnisse erlangt werden muss das möglich sein die in einen Prozess einfließen zu lassen.,0.9582359194755554,0.0417640693485736
3686,3686,"Wir werden 2 Wochen nach Nordholland fahren. Letztes Jahr mussten wir ja leider canceln. Lassen wir uns diese Jahr nicht nehmen denn Campen bedeutet ja, dass man sein zuhause dabei hat.",0.8864591121673584,0.1135409027338028
3692,3692,Diese angeblichen christlichen Seeschlebereien müssen endlich beendet werden. Unter dem Deckmantel christlicher Nächstenliebe schöpfen inzwischen bekannte Familienangehör ige von politisch aktiven ( Berufspolitiker n) Steuergelder ab das es einem schwidlig werden müsste. Da gibt es keine Kontrollen und Beschlagnahmung en! was für eine kranke Politik wird hier bloß gemacht?,0.0669550523161888,0.933044970035553
3702,3702,Kann man das Wort Rücktritt bei uns im Bundestag nicht auch mal wieder bekannt machen?,0.864976167678833,0.1350238919258117
3704,3704,"Wenn ich hier lese, toll und Respekt für die Entschuldigung, da fällt mir nichts zu ein. Seid 16 Jahren treibt diese Frau Deutschland ins Chaos. Hat sie sich jemals bei den Opfern ihrer chaotischen Flüchlingspolit ik entschuldigt? Hat sie sich jemals beim Volk entschuldigt, Unfähige Minister in Resorts zu Etablieren die dann Billiarden an Steuergelder aus dem Fenster geschmissen haben. Die Frau gibt in 16 Jahren 1 Fehler zu und die dummen Ignorieren das gesamte Chaos. Selbstests beim Discounter, wo jeder 6 von 10 wohl falsch ist. Super so kann man die Zahlen künstlich hoch halten. Solche Tests gehören in Medizinische Hände von Fachpersonal. Seid 1 Jahr, Verbote und Massregelungen der Bürger. Keine Perspektiven zeigen, keine Einsicht das es auch andere Experten gibt, Stur das nur ihr Weg der richtige ist.  16 Jahre Chaos und viele haben es immer noch nicht Kapiert...",0.0471595488488674,0.9528404474258424
3707,3707,"Null Ahnung vom realen Leben ‼️Aber große Sprüche klopfen,das sind die GRÜNEN ‼️🤮",0.0928065404295921,0.9071934223175048
3708,3708,Gibt es dafür keinen Begriff in der deutschen Sprache?,0.9534022808074952,0.046597771346569
3713,3713,"Nicht die korrupten Politiker sind das Hauptproblem der Abstürze von CDU und CSU, ich vermisse jegliche selbstreflektio n in der coronapandemie, habe nur noch irrational denkende, machtbesessenen Politiker mit schlechten Beratern gesehen, die keine Lösungen ausser lockdown wussten. Jetzt ist die Rechnung gekommen und es muss sich keiner unserer politiker darüber wundern",0.276087999343872,0.7239120006561279
3715,3715,"Die Sicherheit des PCR Tests ist gerichtlich inzwischen geklärt. Hier geht es um den CT Wert, der etwas zur Viruslast sagt und zur momentanen Infektiösität, die sich aber schnell ändern kann. Das ist bereits diskustiert und wird hier noch einmal in dem Brief ( Studie Grundlage ) erwähnt. Da der CT Wert allenfalls eine momentane Aussage zulässt, kann man daraus keine weiteren Folgerungen sicher ableiten. Bei einem positiven Test ist daher wie üblich zu verfahren und nach 5 Tagen weiß man mehr.",0.9476155042648317,0.0523844547569751
3718,3718,"Impfzentrum, Haus- oder Betriebsarzt: Seit die Priorisierung für Corona-Impfungen weggefallen ist, gibt es viele Optionen für Impftermine. Doch die vorhandene Impfstoffmenge ist vielerorts weiter gering. Mehr dazu: https://kurz.zdf.de/QwOT/",0.9291292428970336,0.0708707571029663
3722,3722,"Es ist ja noch nicht mal bekannt, wie lange eine Immunität gegen einen schweren Verlauf nach einer Impfung vorhält ...",0.8926301598548889,0.1073698177933693
3728,3728,"Eltern können sicher nicht den Job der Lehrer*innen machen und umgekehrt geht das auch nicht.  Mit der Geburt ihrer Kinder werden Eltern auch nicht automatisch zu didaktischen Talenten, die Schulstoff vermitteln können müssen. Selbst, wenn ich als Mutter verstehe, wie etwas funktioniert, heißt das noch lange nicht, dass ich das auch meinem Kind verständlich vermitteln kann.   Es stimmt, dass es unterschiedliche Rollen gibt, die Lehrer und Eltern gegenüber einem Kind einnehmen.  Allerdings sollten Eltern, Lehrer und Kinder immer gegenseitig Respekt/ Achtung  voreinander haben.  Der Ausdruck „Respektperson“ war wahrscheinlich nur unglücklich gewählt. Es wäre ja schlimm, wenn Kinder nur lernten, weil sie Respekt (im Sinne von Angst) vor Lehrern hätten.",0.8986866474151611,0.101313330233097
3731,3731,"ja ja immer sind die andere schuld!!!! Zugegeben die Regierung und die Politiker rennen wie wild gewordene Haferhaufen !!! Aber was sollen die ja machen??? Alle Virologen und ""Experten haben ja auch keine Ahnung und schon gar keine Lösung ... Eigentlich ist doch ganz einfach!!!Drei Wochen auf ganzen Welt freiwillig auf kontakte verzichten und gut ist Alle können klugscheißen aber selbst Nichts konstruktiv bei steuern",0.1279903054237365,0.8720097541809082
3735,3735,"Faktisch bringen sie ihre Nöte mit. Denn das, was sie erhoffen, wird mit wachsender Zahl der Nutznießer ebenfalls zum sterbenden Posten. Da Arbeitsplätze weg fallen.....und flächendeckende Armut für diejenigen zu bewältigen sein wird, die eigentlich auf Ausgleich hingearbeitet haben, Wohnungsnotstan d bereits besteht..... Und unüberschaubare Summen von ""Hilfe"", Hunderte von Milliarden die einfach ins Ausland verteilt werden....... Die Bunte, wie gewünschte Zukunftsaussich t.......und bei meiner Kritik geht's nicht darum, wer oder woher, sondern ausschließlich um das ""WIE""! In diesem Zusammenhang möchte ich auch erinnern, in welch blamablen, wirklich peinlich miesen Zustand unser Gesundheitssyst em (ausgeschlossen derer, die am und für den Patienten arbeiten) bereits ist. Und besser wird's nicht..... Bereits jetzt waren wir deshalb in Quarantäne.... Bis heute noch immer keine positiven Nachrichten in Bezug auf Arbeitsbedingun gen, Höhere Gehälter und Löhne, Aufstockung von Personal....... NIX ? Wartet die Bundesreagierun g darauf Menschen zu finden, die für noch kleineres Geld noch mehr tun?? Fachkräfte aus dem Ausland hieß es doch bereits vor vielen Jahren......? Fast vergessen-ansta tt solchen Nachrichten gab's Abzocke pro (faktisch nicht vorhandenem) Bett, Maskendeals-Aff airen, Abzocke, Steuergelder verschenkt für Nichtschutz, Lug- und Betrug! Das durch Diejenigen, die uns auch zukünftig vorgeben, wann, wer mit wem, wohin, wieviel und wann nicht 😉?.. Bevor die Menschen zu uns kommen sollten sie nach Auskunft über Bildung bzw Möglichkeiten eine Animation sehen, wie es ihnen ergehen würde, in ihrer Wunschheimat. Ebenfalls die Anforderungen und die Stolpersteine. Dann sollen sie entscheiden, ob es ihnen den Aufwand wert ist. Ich kenne Erzählungen von Enttäuschungen. .....""Gestrande t"" in Deutschland.... .",0.2563502490520477,0.7436497211456299
3739,3739,"Die Politik sollte sich mal auf andere Quellen berufen. Der IPCC ist mittlerweile politisch ideologisch angehaucht. Was denen nicht in den Kram passt, das wird ignoriert. ",0.2681434154510498,0.731856644153595
3740,3740,"Und das alles mit einem Cem Özdemir, dem Speichellecker? Er war dem Michel Friedmann beim Lanz gestern schon förmlich in den Allerwertesten gekrochen, das war unansehbar. Typischer Radfahrer: nach oben buckeln, nach unten treten, ohne eigenes Rückgrat.",0.1448433399200439,0.855156660079956
3741,3741,Wer einen Laschet zum Vorsitz wählt braucht sich nicht zu wundern,0.2183535993099212,0.7816463708877563
3743,3743,Ich sehe da nur alte Schachteln die nur dumm labern sowas hat in der Politik nichts mehr zu suchen aber wahrscheinlich wollen sie ihre Rente noch auffrischen,0.0218566227704286,0.9781433343887328
3744,3744,"Respekt München Rathaus! Die bigotte Uefa mit einer einzigen Aktion zu demaskieren und deren eigentliches Wertesystem (Spoiler: $$$) offenzulegen. Ich bin froh, dass Friedrich Merz bereits fordert, die Gemeinnützigkei t der Uefa auf den Prüfstand zu stellen!",0.0239477064460515,0.9760522842407228
3747,3747,"Eine Diskussion mit dem notorisch naivem Gutmenschentum bringt nichts, das Maß ist voll. Fazit,eine Stimme nur noch denen die glaubwürdig versichern diese Missstände endgültig und unumkehrbahr zu ändern.🙋‍♂️",0.2986904978752136,0.7013095021247864
3748,3748,"Meine Urlaube habe ich mir hart erarbeitet und nicht von Steuergeldern finanziert. Also bitte die Kirche im Dorf lassen, besonders als steuerfinanzierter Sender.",0.880661129951477,0.1193388700485229
3749,3749,"Ja, verrückt sind hier eh schon alle. Nur deswegen kann man sowas behaupten, es gäbe ne ""ganz neue Ära"". Das ist nicht tollkühn, das ist beknackt.🤦",0.0931844487786293,0.9068155884742736
3751,3751,"Solange wir noch keinen ausreichenden Schutz der Bevölkerung im Sinne der Herdenimmunität haben, macht es absolut Sinn die bestehenden Regeln beizubehalten. Somit halten wir hoffentlich die Zahlen unten bis wir einen ausreichend hohen Schutz aufgebaut haben.",0.9154431819915771,0.0845568105578422
3753,3753,"Aus dem Schatten von Angel Merkel treten...... Für mich gäbe es unabhängig all dieser unsäglichen Parteien, nur eine die auf den Posten sollte, und das wäre Frau Sahra Wagenknecht!",0.1729062795639038,0.8270937204360962
3755,3755,"Eigentlich ist die Lösung für diese Problematik so einfach: Wieso impft man in der nächsten Stufe nicht alle Eltern von Schul- und Kitakindern, damit die Kinder endlich in die Schulen können.  Stattdessen wird die Priorisierung im Juni aufgehoben. Warum? Sollten nicht endlich, die Kinder auf diesem Umweg dran kommen?",0.8753796219825745,0.1246203631162643
3756,3756,Die Diskussion leider viel zu kurz. Sie war aber sehr gut 👍,0.9237642288208008,0.0762357041239738
3760,3760,"„Eine beruhigende Erkenntnis für Eltern und Menschen, die mit vor allem den jüngeren Kindern arbeiten.￼“  „Eine frühere Infektion mit einem Corona-Erkältun gsvirus kann das Risiko für einen schweren COVID-19-Verlau f senken – sagt eine neue Studie der Universitätsmed izin Münster.(...)  Kontakt mit Kindern scheint das Risiko für einen schweren COVID-19-Verlau f zu senken (...)  Doch was dagegen immer klarer wird: Vor allem Eltern sowie Erzieherinnen und Erzieher zeigen seltener schwere Verläufe von COVID-19. Das hat die Universitätsmed izin Münster bereits vergangenes Jahr in einer Studie im ""International Journal of Infectious Diseases"" untersucht.  Vor allem Eltern sowie Erzieherinnen und Erzieher zeigen seltener schwere Verläufe von COVID-19.  Die Forschenden sprechen von einem protektiven, also schützenden Effekt für Menschen, die regelmäßig Kontakt zu Kindern unter zehn Jahren haben. Die Beobachtung bestätige den Verdacht der Kreuzimmunität – sagen die Forschenden. Denn unter Kindern sind die Corona-Erkältun gsviren besonders verbreitet. (...)“  https:// www.swr.de/ wissen/ schuetzt-erkaelt ung-vor-covid-1 9-kreuzimmunita et-100.html?fbc lid=IwAR0A9eQ-Q lr2oPWBX-uNAipH UgluaVcUKC6RbBW hf7v_6Hwj5vaXsZ 6_U3Q",0.8662432432174683,0.1337567120790481
3763,3763,Was haben unsere Soldaten und Soldatinnen da zu suchen?,0.9273366928100586,0.0726633071899414
3766,3766,"...ach, wir sind am Anfang der dritten Welle 🤔 was raucht der? 🤦‍♂️",0.1976700276136398,0.8023300170898438
3768,3768,So ein Nichtsnutz wie Kühnert will mir die Welt erklären? Herr Plasberg suchen Sie sich kompetente Gäste aus!,0.1734374314546585,0.8265625238418579
3770,3770,"Naja, man kann in diverse Richtungen mitlaufen.",0.9470224976539612,0.0529774650931358
3773,3773,Stell dir vor dein Nachbar muss für 2 Wochen in Quarantäne und hat nichts zu Essen im Haus: Solidarität ist wenn du ihm was zu Essen besorgst. Dummheit ist: Du hungerst jetzt auch zwei Wochen mit ihm.  Mehr muss man zu der Diskussion bzgl. der Aufhebung der Maßnahmen für geimpfte nicht sagen.,0.1099726408720016,0.8900272846221924
3775,3775,Der Wahlkampf und das geschachere der Ministerpräside nten wird noch einige leben kosten nur für vermeintliche Wählerstimmen.. .. Es sind die Bundesländer die jeden Verstand verlieren und das caos immer schlimmer machen... 😡🤷‍♂️,0.132521241903305,0.8674787282943726
3781,3781,"Ich habe mich im Urlaub schon sooft für meine Landsleute geschämt, dass ich nicht daran glaube, dass sich der Grossteil am Urlaubsort entsprechend verhält. Ich rede hier nicht von Jugendlichen, sondern von 40plus.",0.8628579378128052,0.1371420919895172
3782,3782,....wir haben Schiss vor Putin und trauen uns nix...und der macht was er will !!!,0.1738267391920089,0.8261732459068298
3783,3783,"Ob sich irgendwann die Erkenntnis durchsetzt, dass man die Probleme anderer Völker nicht dadurch löst, indem man diese nach Deutschland umsiedelt?",0.9410519599914552,0.058947991579771
3785,3785,Ich kann diesen Weselsky nicht mehr hören 😡,0.0235119666904211,0.9764879941940308
3787,3787,"Was für eine infame Fragestellung !  Ich hasse es jedenfalls, wenn sich jemand, wie die Angestellten des WDR, von der Allgemeinheit zwangsfinanzier t, auf Kosten der Allgemeinheit (!) als Moralapostel präsentiert mit dem Wissen, nichts mit den Folgen kulturfremder Einwanderung zu tun zu haben.  Es interessiert Euch nicht, was Kritiker sagen. Ihr setzt Euch auf's moralisch hohe Ross und schaut auf Eure Zwangsbezahler verächtlich lächelnd herunter.  Diese Art der suggestiven ""Fragestellung"" entlarvt dieses ganze grünrote Gehabe.  Ich habe fertig.",0.0918911099433898,0.90810889005661
