,comment_text,hf
2960,جبران باسيل لانه شخص انتزع رئيس الوزراء من فم الأسد لان صادق و الأهم لانه ذكي,0
2961,هني ضايعين بين فوبيا العماد عون و فوبيا جبران باسيل,0
2962,أنا مش عم قول ما في مشكلة بس المشكلة ليس من جبران باسيل ولا من الرئيس عون,0
2963,النزوح يا اخوان اللجوء يا جماعة الخلفة ماشية   ولا من يسأل   للامانة جبران باسيل وحده لولب القصة في كل المحافل,0
2964,زنخ وتقيل الدم ومستنسخ وما حضرتو ولا بدي احضرو قدح وجم,1
2965,كول هوا من ع هل صباح مايعجبك انقلع يقطعك انت وياه اللهي,1
2966,جبران باسيل طلع صاحبو للسيد,0
2967,هذا المليار ليس حبا للبنان وليس تبرع ولاهديه علشان يشري ضمائر ويشري ناس حقيره تساعده  ,0
2968,انت روح عا وطن جديد ولا يهمك بندبر حالنا ,0
2969,شكراً لك على هذا الوصف الإناء ينضح بما فيه ,0
2970,الجواز بأغلب الحالات بيكون مشان السفر برا ألمانيا إلى حد قريب كان في بديل لجواز السفر يلي بيقولوله السوريين الجواز الفضي أو الأحمر هاد بطلوه فصار يلي بده يسافر بده جواز سفر من السفارة,0
2971,دائما العناية الإلهية تنقذ لبنان من الشر المتربص به الرئيس ميشال عون رئيس للجامعة العربية لأربعة أعوام,0
2972,فرنسي جزائري اليوم بكل وقاحة واقف قدام السفارة الفرنسية بعلم الأسد وصوره وصور تشافيز وعلم فرنسا الحرة بيحارب الإمبريالية يعلن أبوك,1
2973,دفع الاموال مقابل ان لا يتطرق لبنان لسوريا ولكن عون تطرق لها في كلمته فخرج امير قطر بعدها مباشرة     ,0
2974,أعوذ بالله يمكن اليونايين النور الألمان ما بيعملوها أبداً أعوذ بالله,1
2975,من كلمة معالي الوزير جبران باسيل في افتتاحية القمة العربية,0
2976,انتا فلسطيني شو دخلك يازنخ يا ملكوف بالخليج يا جاحد وطنك يا مرتزقك يا كلب,1
2977,بس لو بتصلح ضابط سوي ل ضابط سوري يا طنبر الجاهلية يعق ,1
2978,ههههه كووووول خرا يا عرصا,1
2979,الكهربا فقاسة صيصان  الخارجية سياحة وسفر لجبران  وزارة الفساد حاميها ,0
2980,المهم إيمتى رح يستدعوا المجرور عالتحقيق,0
2981,نحتاج الى شعب جديد ,0
2982,لو ما كان جحش ما كان صار قنصل بلا مؤاخذة,1
2983,فكرهم دايما رح نسمحلهم يقتلو القتيل ويمشو بجنازتو ,0
2984,باسيل من سنة معمّر بنايات ورقم ليس للمبالغة المشروع القديم بنايات والجديد بالبترون  وأنا شخصياً بعرف  ,0
2985,انشالله يا بيتر كل السياسيين إلى زوال اولهم جبران باسيل والتيار العوني وبعدين منفكر نرجع نعيش بلبنان,0
2986,والله مني عارف شو انت انتو دمرتو البلد انت وامثالك ,0
2987,رئيسك للأبد    ,0
2988,جبران باسيل ل  ربما علينا تعليم الغرب كيف تدار بلد دون ميزانية,0
2989,اخي الحاج اذا شعرت انك محرجا من الانتقادات لتصريح جبران باسيل لا داعي لأن تهاجم المنتقدين,0
2990,مع احترامي الك كرمال لا تبقي عايشة بأوهام للمستقبل   هيدا التحالف ماشي مع ميشال عون شخصيا,0
2991,لعمى بقلبك شو بتنبح ,1
2992,هيدا حيوان سوري,1
2993,كنت بدي استعمل جملة و انت الصادق بس معك ما فيني استعملها لانك ما بتعرف شي عن الصدق ف رح قول و انت الكذاب,0
2994,و عودك رنان ضلك عيد يا حلو هههه ,0
2995,العمى بعيونكم شو حكا كلكم انبحتوا عليه طبعا لا اهلا ولا سهلا فيه صيروا لبنانية مابدنا تصيروا بشر تحياتي وئام وهاب ,1
2996,ودايماً جبران تقيل الدم وتقيل عقلبنا وتقيل عالوطن وبكل اللغات.,0
2997,مقاوم للناس المريضة هيدا صوص سوري أخي رضا أو ايراني,1
2998,نفتخر بك جبران باسيل جبران,0
2999,هيدا اصله سوري ويجب سحب الجنسيات من السوريين لان ما النا خير بهيك ناس,1
3000,والله العظيم أنتم فعلاً اكبر اكذوبة وأغبى من كذا ما فيه ي  ,1
3001,والله اذا بتسد بلعك بكون اريح العمى ما ازنخك ,1
3002,أكبر من ألحذاء بشوي ,0
3003,بالأذن من وليد بك الصيت لحضرتك والفعل لغيرك بخصوص تقلب المواقف السياسية مش عم نستطيع نلحق على تقلب مواقف الوزير جبران باسيل,0
3004,شو صار بالاخبار المقدّم ضد حضرتك من قبل مجموعة من المحامين بجرم اثارة الفتن والتعرض للسلم الأهلي؟ ,0
3005,"العمى ما اجحشك روحي اسألي من وزير شؤون النازحين ومين عم بستلم أموال النازحين قبل ما تتفلسفي شو النفع اذا بنت حسب ونسب وجاهله  ""ينعقون مع كل ناعق""!",1
3006,لا ولو النازحين بيستهلكوا   ميغاواط خلي الأرقام دقيقة,0
3007,اعملو لي بدكن ياه كل شي بوقتوا حلو والبحر بكذب الغطاص والله كريم ,0
3008,يقطع عمرك ما ابشعك ,1
3009,معليك الفساد من رأس الهرم البلد كلوا فساد شو وقفت على هيدي المخالفة بس الاهم انو العهد قوي ,0
3010,ليكون بمعلوم معاليك لم ينجح اي علوي بالرغم من الوعود الكثيرة التي وعدنا بها التيار الحر وباقي آذار هذه مهزلة ,0
3011,مياومو الإعلام بدا ثورة على الي عم يمول محطات تلفزيونية لبث شائعات على العهد وفخامة الرئيس وعلى وزيرنا الملك جبران ,0
3012,عاهرة ,1
3013,قطر لها سياستها و حساباتها و كن اكيد انه لم يكن ليدعس في لبنان لولا خلافه مع السعودية و علاقته الجيدة ,0
3014,فهمه لهالحيوان باسيل ,1
3015,شو السر كل ما يعمل جبران باسيل مقابلة مع محطة أجنبية يعطي الحق لاسرائيل بالوجود,0
3016,هيدول النازحين شو طينتهن يرجعوا ع بلدهن ولك يرحموا انفسهن ويرحمونا العمى بقلوبهن شي بيجنن,1
3017,يا بهيم قطعنا علاقتنا مع ذيلكم قطر بسبب استضافتها و دعمها للارهاب,1
3018,بس كيف بتساءب ما بتهاجموا الا جبران باسيل   ,0
3019,بدك تسألي معلمك كيف نهب الدولة ومرافقها ومرافئها وكيف نهب الناس ودفّعهن خوات اسأليه عن احواض المرفأ,0
3020,عافية الشام عافية الأمة ,0
3021,ههههههه خراس البرازيل مهاراتهم اخسن من لاعبين الفريق اللي يلبس مخطط,1
3022,نحنا اهل الجبل مش معبرينك ومتبريين منك بدك بفنزويلا يعبروك الله يثبت علينا العقل والدين ,0
3023,أخي المريض قم بزيارة مستشفى الأمراض العقلية قبل أن يستفحل فيك المرض الخبيث ,0
3024,وطننا يحتاج الى مسؤولين جدد ,0
3025,شاوري معلمك طنبر الجاهلية بالأول قبل ما تغيرييها بلكي ألو رأي تاني أو مثل عادته بيستعين بصديق حبيت ,1
3026,خوش معارض واطي والله,1
3027,يا عفيف يا شريف يا طاهر لازم ينعملك مكان لنصير ناخد بركاتك واخلاصك يا حرامي المدينة وقاتل محمد ,0
3028,ايه كنتوا رحتوا عند جبران باسيل تشكيتوا هودي حلفائكن إلي قالوا عن شهداء الحزب الإشتراكي الي حموا عرضك,0
3029,نحن بحاجة الى وطن خالي من امثالك   متى ما ذهبت يا وئام الوطن بألف خير ,0
3030,جبران باسيل حليف المقاومه بحديث مع,0
3031,هلق جماعة نحنا فينيقيين متلبكين إنّو نكون ضد تونس لانن اسلام ولا نشجعون لأنه سليل الفينيقيين؟,0
3032,حاطين جبران باسيل وقاعدين جبران قال هيك جبران حكي هيك روح يا بهيم شوف زعيمك لي ناهب البلد من سنة وبعدو,1
3033,شكلك مغروم بالصرامي ,1
3034,توقعات ابو الزوز لسنة طالما انت لبناني شو ما كان برجك جاييتك ايام خرا و خوازيق ايفري وير,1
3035,حافظ اسد و السلالة اذواق لك هاد كهريس صرف صحي كبينة خرا اذوااق مين يا امة الله,1
3036,الف تحية لأمير دولة قطر ,0
3037,ياليت تجارنا مثله ,0
3038,اننا على ثقه انك لن ترتاح قبل انا تبين الحقيقه مهما عمل من تضليل ,0
3039,ولي كلي حالك بقى وانضبي العمى بقلبك شو وقحة لمعلوملتك بالحرب فيه البريء يفل متل اصحابك النازحين والباقي مانه بريء,1
3040,فرنجيه وبرّي وكرامي الى مزابل التاريخ الوراثه السياسيه يجب أن تنتهي وبرّي أمير ومجرم حرب قذر ,1
3041,أصابني الشك انه من عائلة الأسد وتبناه لبناني,0
3042,جبران باسيل بدو يعلم أمريكا ولندن كيف تدير بلد من دون ميزانية   ونحن آخر انتاج عنا كان بسكوتة الدبكة,0
3043,انت ما جاوبتي عالسؤال وهاب ماذا عن ثروته يا لولو التوحيد  ,0
3044,كلام أصاب كبد الحقيقة ,0
3045,لعله يكون المدماك الاول لإلغاء المحاصصة الطائفية في الدولة ,0
3046,وهاب أقترح عرض عماد عثمان على طبيب نفسي قبل أن يدمر المؤسسة ,0
3047,العاهرات اشرف من طبل الجاهلية ,1
3048,قطرلم تبن بيوت أهل الجنوب قطر ساهمت في إعادة بناء البيوت التي دمرت في بنت جبيل وعيناثا وعيث  ,0
3049,جبران باسيل هدد إسرائيل بأمنها وقال إذا كانت إسرائيل تريد حقاً أن تضمن أمنها وهذا من حقها  اذاً عليها أن تتوقف ,0
3050,هل لنا برجل كهذا,0
3051,مياومو الإعلام موضة العصر فقط للهجوم على العهد وعلى جبران باسيل,0
3052,بس حابب شوف كلاب العونية كيف راح يكون تعليقهم على وزير الصحة بس اكيد راحً  يطم رؤوسهم بالوحل,1
3053,ازا بآسيل ما صارلو يبلع البلد ما راح تتشكل حكومة صار وقت الحربري يوقف فجع جبران,0
3054,السيد جبران باسيل بعيداً عن أي تصنيفات سلبية واعتبارات سيئة لا تليق بي,0
3055,اخذتوا ارضنا و قتلتوا شعبنا و جاي تدافع عن فلسطينييه بامريكا  يا زلمه كول هوا,1
3056,احترم مشايخنا يا قرد يا حقير يا نتن يا عفن يا كيس باطون ,1
3057,كفو ,0
3058,سكت كلاب العونية فلت كلاب حزب الله القافلة تسير وكلاب حزب الله تنبح,1
3059,نحتاح شعب جديد ,0
3060,زبون السوريين منذ اكثر من عشر سنوات ,0
3061,عقابك قريب ,0
3062,يللي عملولك شد عصب وانتخبتن روح شد عصبك ودفاع اشتراك موتور عصر الإنجازات,0
3063,نحن ما نطلبه من مشيخة العقل ان تكون لكل الدروز وليس لفئه دون أخرى وهناك وقت لتصحيح الخلل أينما ما وجد ,0
3064,ما تقول الا عوني فلتان من الزريبة لا أهل ربو  فيها  كلاب العونية ما عندهم غير قلت الأخلاق مثل معلمينهم    ,1
3065,متى دعمت السعوديه داعش والنصره,0
3066,هل يجوز أن تبقى دولة يقودها مجنون هو يوسف القرضاوي يفتي لها بالقتل والتخريب وهي تدفع لتنفيذ فتاوى هذا المجنون الذي  ,1
3067,وقت جبران ما ب كفّي لبنان,0
3068,تعا لدق راسي فيك يا حيط و بالنسبة للكلاب العونية احلى كلاب ع المزابل,1
3069,ههههه كيف عرفتي,0
3070,كول هوا يا كلب انضب,1
3071,أنت منافق وفار مز العدالة ,1
3072,روح لطوم راسك بالحيط و عيط ما شفت اوسخ من كلاب حركة امل من كبير العيلة و نزول,1
3073,شو خلصنا من العونية طلعولنا كلاب نصرالله يهوشو,1
3074,كول هوا ولا,1
3075,يسعد صباحك يا ريس ,0
3076,ههههههه على فكرة بس اقرأي رد وليد بيك منيح حاجة تتحمرني,1
3077,أمير قطر يأتي بأوامر أمريكية لمهمة محددة وهي تحويل المؤتمر منصة ضد سورية والتحريض على رئيسها,0
3078,الكل يتكلم عن الفساد والكل يُتهم الطرف الاخر وكأن الاشباح هي الفاسدة وأهل السلطة أهل الخير والشرف مش مقبول,0
3079,شو قطر ماعم تدفعلك,0
3080,كيف تضعون حدا لقطر أخبرنا حضرتك ,0
3081,انتو العونية ضيعان الحكي  معكون  ارطيط كلاب  كيف الله بلى لبنان فيكون,1
3082,شكراً جبران باسيل على كل الجهود التي قمت بها من أجل انجاح القمة شكراً لك على مقررات الخاصةً بالنارحين السوريين,0
3083,سدو يا خروف قوى نبضك هلق العقاب لوهاب وهاب قاتل ابو دياب ,1
3084,اردوغان اكل هوا,1
3085,مجتمع من الخراف سيحكمه عاجلاً ام آجلا حكومة من الذئاب برتراند دي جوفنيل ,0
3086,مدري مين   زبط اخلاقك ,0
3087,العونيه كلاب بدهن عظم يا بيك عمبيعوو مثل الكلاب الجربانه,1
3088,تركي العونية و جماعة حزب المخدرات يعوا كلاب جربانة,1
3089,اخت الزمان يللي خلا كلاب المزابل يطلع صوتها لكل الجرادين العونية الالاهية برد و بقللن انو سامي الجميل عندو عنفوان    ,1
3090,عنا تاريخكم ببحمدون ومنعرف مين اقتحم ومن سرق البيوت قلتلك حاور بأحترام,0
3091,ليه بتحب تجيب البهدلة لحالك,0
3092,عيب ما بجوز هذا التخاطب لو سمحت نحنا أهل ,0
3093,يجب تطهير المجتمع المسيحي من الجرثومة العونيه انهم كلاب الوطن,1
3094,وقح واطي بلا أدب عاطل يهودي محنك لئيم ومع هيدا أوسكار احلى منك انت روح خلي ايران وإسرائيل يلعبوا معك وفيك,1
3095,ما تكون مثل جبران,0
3096,المخلوقة بتناقشك بكل احترام و انت قاعد تولول متل العجيان و ما بدك تتبلك؟ حقك بلوك يخلع رقبتك,1
3097,كلنا معك جبران باسيل,0
3098,رح إتركِك لأن تعبت من القلق انو شي يوم تتركيني,0
3099,زرع شعراته ولوووووو فيهن    ,0
3100,هيدا  تيار حقود يهودي مفكرين حالن أحسن بشر وهني من أسوأ بشر ربنا جابن,1
3101,لا ولو عمل كثير خير معنا و مع سوريا ولوووووو ,0
3102,بتقصود ممارسات مثل ما قال الحمار وزير الخارجية جبران باسيل؟ والله بهدل حالو وبهدا لبنان على ال,1
3103,خلص زهقنا منك أول فترة كنت مهضوم و نضحك عليك بس ,0
3104,هيدا ايراني فارسي يهودي من احفاد القرده و الخنازير,1
3105,شركة روزنفت خبيرة بدفع الرشاوي جبران باسيل,0
3106,يا اخي هيدا يهودي شو بفهمو بالفقه وتعاليم الاسلام يلعنو ويلعن سلالته,1
3107,نحن نعمل ضد جبران باسيل لانه العدو الاكبر للمسيحيين في لبنان,0
3108,وللحق هم كارهون ,0
3109,بصوت ولولة خليعة هدول البقر بيفهموا بالحرية أصلا صحلون سيادة الرئيس ماكرون يقبر قلبي يلعن ابوك يا حمد عم توجه الخونة يخربوا البلد,1
3110,جبران باسيل ما بعتقد حدا يسمح لنفسو يحكي معي هيك,0
3111,من يحاسب عماد عثمان اذا كان اللص والشرطي والقاضي والسجان شخص واحد,0
3112,كنعان يمكن في كتير ما عملوا نوّاب قصدك جبران باسيل,0
3113,مو مشكلة نحن نشيل عنك بنت العم بدنا خدمة بس,0
3114,زعران تيار المستهبل يطلقون النار احتفالا بخيبتهم وفسادهم,1
3115,كل ما تحكي بشم ريحة ما بتسوى ,0
3116,قللو يا حمار انا أصلا ما بتفرج ع يا حمار معبى ببنطلون,1
3117,تيار المستهبل يحكمه الحميري,1
3118,جبران باسيل مالئ الدنيا وشاغل الناس,0
3119,تيار الفتنه والكذب والتحريض  تيار المستهبل,1
3120,صحيح ما في اي شك بس الدروز كلاب و خونة,1
3121,وظيفتو يهاجم جبران باسيل,0
3122,كول هوا اختك شو كذاب وابن حرام وابن زنى أربعين سنة وأنتم حاميين اسرائيل وهلق عّم تتوعد بضرب تل ابيب شو هالنفاق,1
3123,الدروز اكبر خونه للامه العربيه وهذا يكفي,1
3124,مثل ما سعادة السفير يبني العلاقات السعوديه اللبنانيه,0
3125,شكرًا قطر وهيدي ألك يا معفن ,1
3126,انت كلب لكن دامك رخيص ماهي مشكلة نعطيك لقمة العيش ولا أوصيك ياالرخيص عليك ف قطر سبها لأنك منت فالح ف غير السب   ,1
3127,يا الدرزي المعفن فيصل قاسم إش تعليقك على السرسري العذبه يا فصعون الدروز خونه,1
3128,ولك ليش حاطط بكعارو ههههه ,0
3129,سوري وتتكلم عن الأصول  ياكنعاني مافيه مقارنة بينك وبين أهل الخليج أنت مو عربي حتى أشكالكم مو عربية بقايا مستعمرين وملقطين من كل قارة ههههههههههههههههه,1
3130,ولك ستحي عحالك ولك يقذر ,1
3131,والله لن يأتي جبران باسيل إلى نصف مستوى الشيخ بشير الجميل والرئيس كميل شمعون,0
3132,صادق ,0
3133,ناهب الدولة مش خائن,0
3134,سوري بس شو خصك روح شراب يلي بتحب,0
3135,أنا واحد من البشر بكره الفلاحين,1
3136,إذا كان حبيبك ضيعجي وقلك بحبك أكتر من موتوري لا تخسريه يا بنت هيدا بيكون بيحبك بعد الرب والله ,0
3137,الف تحية للموحدين الأحرار لا للتفرد بقرار الطائفة وبمقدراتها وليعلم القاصي والداني أن طائفتنا المعروفية ترفض الدكتاتورية ,0
3138,واحد مكيف إنه النهيق تبعه أموي شو بده يطلع منه,1
3139,عن جد وقح,1
3140,منك عارف كيف بدك تتبهدل عم تشتري البهدله لحالك مشترى البصله بصله بعمرها ما رح تصير فريزه ,0
3141,ظاهرة المذيع الطنبر بلا مؤاخزة,1
3142,طبعا جبران باسيل  فهو الاكثر ذكاءً نشاطاً وخبرةً وبالتالي سيكون الأفعل والأكفئ مع كامل إحترامي لشخص الو ,0
3143,يا ترى ما هو موقف حماس من القصف الهمجي على مخيم اليرموك,0
3144,بشار الجحش ابن ابو سليمان ضيعجي نصيري خنزير وكتير رح يبقى الى الأبد مثل ابوه الخنزير الكبير ما عاد ألكم محل بسوريا يا خنازير,1
3145,شووو بتئول يامعرص هذا حساب حماراتي ريحت وزار وصخ يابو ريكي   ,1
3146,افي بغل وانت بيك جنباط موجودين انتو بغال بجدارة وانتو ملوك الفتنة وبيك كلب اصلي اميركي يا هلا ,1
3147,يا فهمان الدولة مش عم تأمن للمواطن اللبن ,0
3148,جبران باسيل وعمه جنرال اسرائيل سابقاً العماد ميشال عون يمثلون سياسة الزباله التي قدمها سيدهم نصراللات لهم على طبقاً من الخياسة,1
3149,عندما يتوقف شاب بتهمة المخدرات يتسارع بعض المتملقين لإخراجه من السجن  فمجددا بفضل المرجع الكبير,0
3150,معالي الوزير حضرتك واعي شو عم تحكي أي نتائج وأي مباراة مطبوخة وخالصة كل مباراة خارج مجلس الخدمة المدنية,0
3151,طلاع من الخسة وشوف حواليك انو نص البلد عم يحكي متلي انو شو بدا شطارة وتخصص تا يحكي الواحد بمواضيع طالعا من مناخيرنا وإبن عشر سنين بيحكي فيها بعدين احترم لأن وحدك بتاكل هوا,1
3152,لك بحضي هالرائد أفي منو,0
3153,ولاك انت بدك مين يضحك عليك انت كركوز بحد ذاتك حقك فرنك إيام الغلا وكشتبنجي عايش عالتشبيح وكل العالم بتعرف ,1
3154,احسن شي تالتا أنو يلي راحوا مش لعبة أمم   بس ليه بنشرات الأخبار عندك مش مصدقة أنو حدا مات وكان كل تركيزك أنو مسرحية,0
3155,ولن ترضى عنك اليهود ولا النصارى ولا المسلمين ولا النباتيين حتى تتبع ملتهم,0
3156,اسسس شو رامبو انتي حبيب فياض حر برأيه تماما متل ما جبران باسيل حر برأيه و حكيه المستفز كتير روق يا غرندايزر ,0
3157,شو عم تبع رسايل لجماعتك بقطع المي ياعديم الانسانية يافلاح يا ضيعجي ويا فلاح خود الفلسطنين يلي خايف عليهن ع قطر مو ناقصنا قرف بسوريا,1
3158,اصلن مدعوس بس زيادة الخير خير ,0
3159,كبيييييره  ,0
3160,وطننا ليس فقط بحاجة لضمائر مسؤولين نظيفين القلب والكف بل بحاجة الى شعب يحب هذا الوطن ويحافظ على نظافته  ,0
3161,الاستاذ أبراهيم قال أنو كان في تجاهل تام من الوكالة الوطنية للأعلام وتلفزيون لبنان كتغطية وكحضور,0
3162,يعني يا انت أهبل يا مصدق حالك,1
3163,وانت من الدروز يافيصل وبتكتبو الخضر وشعيب وشبعرفني شو نسيت نجمتك الخماسية يا فلاح يا ضيعجي,1
3164,علي كول هوا من بعد امرك,1
3165,يازينك ساكت  جبران باسيل,0
3166,رد السعوديين ع كندا بيخري إنتي حمارة ولا بتستحمري,1
3167,ضحكاتك في عزاءه وفرحتك في اعادة تعويمك من حلفاءك لقطاء ايران خير ادلة معنوية على ضلوعك ,0
3168,سوريا منبع الإنتصارات ,0
3169,انت عقدة النقص يلي عندك انك فلاح ودون ابن المدبنة لهلاء ملاحقتك حتى لو تعلمت يا فلاح بتضل ضيعجي وبتضل دون,1
3170,انا مش عم صنف حدا,0
3171,نحتاج الى رؤيويين جداد ,0
3172,مش ليكون جنبلاطك درزي بالأول ,0
3173,اوعا تكون القاضي بحياتك ,0
3174,انت حمار يا عبد الله ولا بتستحمر,1
3175,انت بتطلع الكلمات من طيزك وبتصفها ورا بعض اعتباطيا الفلتر آخذ عقلك الخرا,1
3176,نعم يافلاح  يا ضيعجي ياتافه يا درزي باتحكي عن السوريبن وانت اول من يتمنى موتهم وفنائهم وتبقى طائفتك الدرزية ياحشرة,1
3177,يا ترى كيف العالم كله متآمر على البطل بشار وصرله سبع سنين عم يدبح بالسوريين وما حدا لهلا استغل الفرصة ليتخلص منه,0
3178,نحتاج الى دولة جديدة ,0
3179,يرحم أبوك ,0
3180,يلعنو ويلعن يلي حاوي بلا خواجا بلا زبالة ,1
3181,ما تكون مفكر جبران باسيل اله لا يا عمي زلمي متلتنا متلو,0
3182,بس عميتنا بنورك وايمانك يا بيك,0
3183,تغريدة وموضوع حلقة تافه ومبتذل متلك يافلاح يا ضيعجي ياحاقد طبقيا خمس سنين صامدة بالسنة اكتر من العلوي والقصدعن العدد وليس محبة البلد,1
3184,قانون طائفي مفصل على قياس الطوائف هو الذي انتج ضباط الأمر الواقع على شاكلة عماد عثمان     ,0
3185,ما فيك تطلب هيك طلب لأن لازم يتغير اسم تويتر لاسم جبران باسيل,0
3186,مو جبران باسيل لي يقرر إن أمن إسرائيل حق والا ما حق,0
3187,سيحاكم هو وليد جنبلاط قريبا على رءيس الجمهورية بلتحرك السريع لانه قاتل ابوا دياب بلتامر مع وليد جنبلاط هذا هو الملف ,0
3188,والله وصاير شعراوي يا واوي بعرفك حمار ما بتحكي غير كلمتين حافظن لتسب العالم   ,1
3189,هذا هو مستوى فهمك وهو دليل على انك حمار,1
3190,اعلا شي وصلت له يا فيصل ان تكون لاجئ درزي قذر في قطر هذا انت,1
3191,بحس انو بدك ضبان للسانك لانو اطول منك ,1
3192,و قبل ما نقول معاليه شو سب   نتذكر مين الي علقلو مشنقى بي طرابلس و لا مين تابعين نتذكر الصور  ,0
3193,لا بس الوطن بدو تكنيس من ل متلك ,0
3194,سعودي كلك اسيد مش فخر ,0
3195,هل رايتم عصفورايفضل البقاء في قفصه خوفا من رصاص الصياد ,0
3196,كول هوا كذاب وفاجر وبابوجي أنضف من لحية حسن البنا وايردوغان الماسوني متعهد الشرق الأوسخ الجديد لكن وعد ,1
3197,ليك منقص حرف بكلمة ضابط سوي قصدك سوري ,0
3198,جبران بن جرجي باسيل,0
3199,متعود تنشر قذارتك يا فيصل القاسم درزي قذر  ,1
3200,الله لايبارك فيك ولامرحب فيك اطلاقا على الكرة الارضيه مابتسوا ليرة بايام الغلا وهل اسيادك اشرف من جزمت امير قطر ياح  ,1
3201,تجربة رائعة تفضل معاليك ,0
3202,بشار قتل وشرد ويتم شعبه ركز على شعبه مش حرب دول بشار خطف وقتل وذل اللبنانيه بما فيه الكفايه ,0
3203,شكلو سيادة اللواء رايح على إدلب بالزمانات مسطهج عالأخير الحجي,0
3204,خائن وعميل في بلدي روح فوت بطيزه لبشار وريحنا منك ,1
3205,والسيد حسن مو هو نفسه حسن نصر اللات عبد ايران هذا الي أقصده  وسؤالي هل وائم معا سياسته ولا ضده فقط,1
3206,انت درزي يا كلب يا فيصل زباله القاسم هذا موضوع لا علاقة له بك يا واطي يا قذر يا عميل و مشرد و كلب الدروز النباح عليه كول من البياره اللي انت فيها و قفل نيعك يا كلب,1
3207,اذا هو مجرم انت شو بشرفك اصلا لو عنا دولة متل الخلق والعالم كنت هلق يا بالحبس  يا مجنس سوري,1
3208,الله يفصل راسك عن جسدك يا درزي يا قذر,1
3209,بعد أن قُتل مليون وسجن نصف مليون وهجر ونزح عشر ملايين لازال السوري الأهبل متفاجئ من التعفيش بيجلطوا بلد هالسوريين,0
3210,والله أنت شخص أناني لا يمث بصلة لأبناء لبنان الكرماء كم أعطوك أل سعود لتغرذ بهذه التغريذة ,0
3211,محل نقاط امك يا حلوة ,1
3212,شو محشش هيدا,0
3213,جبران باسيل الوزير الملك تحياتي لك صديقي الطيب,0
3214,لو مواطن عادي بنى خيمة قرميد ليستر عائلته لتحركة كل اجهزة الدولة وعندما تنهب مافيا السلطة الاملاك العامة لا تحرك  ,0
3215,صباح الخير كول هوا,1
3216,انت سوري درزي اكيد او علوي او خربطلي  اخرس ولاك  انت وبشارك معك,1
3217,أصحاب الرؤوس الفارغة ما عندا شي غير تهاجم الوزير جبران باسيل,0
3218,تدري انك علاك وقليل حيى بس مع الاسف انك محسوب عالسوريين ياواطي روح ولاك عرص درزي دورلك على عجل يانذل,1
3219,رب ضارة نافعة وصول جبران باسيل الى الرئاسة يعني اننا وصلنا الى حالة الاحتضار الكامل,0
3220,هلأ لحتى حسّوا إنه الوحشية بالآخر بتوصل الكل,0
3221,كول هوا ولاك درزي الكلب,1
3222,ولاك انت مسيحي شو لويش حاشر منخارك بين المسلمين,1
3223,من شو بيشكو القصار الرئيس عون قصير و جبران باسيل قصير وغابي بهامس قصير من شو بيشكو   ,0
3224,ولاك حيوان بدوي نحن بسوريا اذا حدا بقول ديني علوي او سني مندوس ع راسه نحن دينا سوريا يا كر يابدوي,1
3225,عميل وغلام صغير للمخابرات السورية شخص رخيص و سعرك معروف ,1
3226,كول هوا من باب الاحتياط,1
3227,بتعرفي تقرأي؟ قلت حرية شخصية بس قلة ذوق ووقاحة يعني لو حدا إجى بده يحاكم هديك الوحدة لإنها ما قبلت ترد السلام ما رح أقله ينصر دينك رح أقله يلعن شكلك,1
3228,السيد حسن جبران باسيل صادق,0
3229,صحيح انما واسطة التيار الوطني الحر ظاهرة في نتايج كتاب العدل اين الكفاءة في جيب جبران باسيل,0
3230,على أساس انتي احسن من البدو اول شي يكون عندك كهربا بعدين بنعيب على الناس ,0
3231,هاد تهليل لجبران باسيل قال شحدها من امير قطر عفوا طلبها طلب على اساس يعنل شي نجاح شخصي فاعطاه قرض ونبسطوا عليه لانو اجيت الرزقة ,0
3232,جبران باسيل فخر الصناعة العونية الباسيلية,0
3233,الله يطول عمرك حبيب القلب ,0
3234,لو في دوله تحترم نفسها كنت معاليك بالمنفى او الحبس ,0
3235,يا أستاذ وئام اذا البحر بيحلى بيبطل في فساد بل البلد هلاء انتى مصدق لح ليكافحوا الفساد,0
3236,صح قتلت مليون سوري ارهابي قذر ,1
3237,صحيح بالنسبة لواحد متلك بيعتمد على مصاري ايران لبنان اخر همو ,0
3238,القمه العربية الاقتصادية ارادوها النهاية فكانت البداية,0
3239,على فكرة رجلي بالدكتاتور اردوغان سبتويت,1
3240,لاء رح صححلك جبران باسيل النحس  ,0
3241,انتي ما حدا دعسلك عا ديلك ,1
3242,طرش غنم منعدمة عندون القدرة على التفكير بس اجترار الخطاب الممانعجي المعفن,1
3243,وليد بيك يتعرض لحمله شعواء من قبل طلال ارسلان و وئام وهاب هل هي حرب بين رؤوس زعماء الدروز اشعلها وهاب ,0
3244,لو منك حيوانة وكذابة وجبانة بتحطي كلامك يا قواتجية في ابشع من يكون حثالة متلك بلقوات لينشتموا تافهة مقرفة لاعقة احذية او لاعق احذية جبان,1
3245,مش عيب تكوني حمارة خاصة اذا ميولك قواتجية بس تكوني حمارة و مدعية! يا رب ارحم و اشفي هالطفلة البلوي على اهلها و المجتمع   إلى الرب نصلي,1
3246,اولا تحرروا من حصار زعيمي عصابة امل وحزب الشيطان,0
